qid_date,total_profit,day_return
20171206,992421.3001999999,-0.0075786998000000605
20171207,1002044.8035999999,0.009696994006537878
20171208,1018048.2603,0.015970799551582145
20171211,1013189.6947999998,-0.004772431415548427
20171212,1018484.7763999999,0.005226150272921267
20171213,1016185.2603999998,-0.0022577814153767473
20171214,1010575.0940999998,-0.005520810543730695
20171215,996569.0633999999,-0.013859465547657702
20171218,1011038.7994999998,0.014519551761554294
20171219,1007806.4852999996,-0.0031970229051533606
20171220,1012644.8815999994,0.004800918004173704
20171221,1015241.8894999992,0.002564579100914949
20171222,1013129.5693999991,-0.0020806077072336266
20171225,1019815.9837999992,0.006599762362044164
20171226,1010658.8722999993,-0.008979180210413064
20171227,1011370.9924999994,0.0007046098535496974
20171228,1021958.6247999994,0.01046859399618391
20171229,1030716.8034999995,0.00856999342973797
20180102,1036864.4592999995,0.005964447051920086
20180103,1050011.0483999995,0.012679178056575894
20180104,1055088.7386999994,0.004835844639670462
20180105,1059084.278099999,0.0037869226098675465
20180108,1057877.534099999,-0.0011394220695685178
20180109,1052857.6646999987,-0.004745227342662976
20180110,1051262.8726999986,-0.0015147270647020957
20180111,1047911.1192999984,-0.003188311398643543
20180112,1032328.8655999979,-0.014869823798042497
20180115,1036181.6615999981,0.0037321401429194073
20180116,1040321.675399998,0.003995451718000032
20180117,1051590.7070999981,0.010832256951358133
20180118,1054409.7469999986,0.002680738695166475
20180119,1067342.7205999985,0.012265605128174074
20180122,1077442.8764999986,0.00946289856581624
20180123,1081730.5303999989,0.003979472131207943
20180124,1082875.7266999986,0.001058670591072485
20180125,1085258.0544999987,0.0022000011093240525
20180126,1080930.2683999988,-0.003987794499248212
20180129,1077999.8898999987,-0.0027109782986627588
20180130,1069568.0439999986,-0.007821750242277166
20180131,1046924.1529999988,-0.02117106165150149
20180201,1067509.7576999988,0.019662937989357906
20180202,1070576.4784999988,0.0028727801107948725
20180205,1021870.7539999987,-0.045494857656729455
20180206,1004154.6120999986,-0.01733696930913444
20180207,1004273.9257999987,0.00011882004878764144
20180208,971683.0396999983,-0.032452187857051694
20180209,998765.9429999982,0.027872158094229556
20180212,1004672.3771999982,0.0059137320824725285
20180213,1009810.2348999982,0.005113963334315054
20180214,1023096.0727999982,0.013156766925932121
20180222,1036702.7523999981,0.013299513077751636
20180223,1060127.5983999982,0.02259552793293043
20180226,1054612.441799998,-0.005202351687026992
20180227,1054084.605099998,-0.0005005030085736494
20180228,1062666.8556999976,0.008141899197157429
20180301,1055157.0116999971,-0.0070669786676028756
20180302,1056636.3109999972,0.001401970781217409
20180305,1071002.6751999976,0.013596318856773091
20180306,1069281.5578999976,-0.001607014940162164
20180307,1076083.5429999977,0.006361266637160414
20180308,1084845.911799998,0.008142833200080178
20180309,1101662.8922999979,0.015501722702809249
20180312,1095381.4131999984,-0.005701815994623592
20180313,1085133.7572999988,-0.00935533119013095
20180314,1082441.7392999989,-0.0024808167489859794
20180315,1079846.5409999986,-0.002397540861347939
20180316,1077521.2041999986,-0.002153395609200673
20180319,1085722.739899998,0.007611484273377825
20180320,1077623.3289999971,-0.007459925635109158
20180321,1065844.917199997,-0.01092998961977757
20180322,1021202.6689999969,-0.04188437499638927
20180323,1030751.1055999969,0.009350187665833495
20180326,1045784.1320999966,0.01458453589651889
20180327,1034236.4662999968,-0.0110421122730284
20180328,1038886.1526999964,0.004495767217176061
20180329,1052164.4206999966,0.012781254197575868
20180330,1054921.3289999964,0.0026202257420618992
20180402,1050350.3891999987,-0.004332967468134051
20180403,1042826.3374999987,-0.007163373077560014
20180404,1049754.4309999987,0.0066435735758351685
20180409,1053912.3855999988,0.0039608831143862645
20180410,1060880.910799999,0.006612053615854454
20180411,1062087.3515999985,0.0011372066249073632
20180412,1062718.212899998,0.0005939824996966142
20180413,1056112.3074999985,-0.006216046097462713
20180416,1043903.0788999983,-0.011560540023344217
20180417,1050025.640499998,0.005865067096507784
20180418,1054566.781999998,0.004324791057328616
20180419,1037764.7521999979,-0.015932637066506963
20180420,1034086.6413999988,-0.003544262601135491
20180423,1054277.0665999982,0.019524887365979834
20180424,1056579.8634999983,0.002184242617954898
20180425,1043092.8245999987,-0.012764807816157775
20180426,1045096.5890999979,0.001920983878656849
20180427,1049338.6757999978,0.004059037934142538
20180502,1053325.7742999943,0.0037996297972691154
20180503,1052199.9192999941,-0.0010688573539828364
20180504,1068155.224099994,0.015163757863253333
20180507,1073008.2321999937,0.00454335473955931
20180508,1069358.7660999934,-0.003401153868612726
20180509,1069329.2004999933,-2.7647970856325707e-05
20180510,1057271.1729999937,-0.011276253836855448
20180511,1062696.2852999936,0.005131240157249566
20180514,1072831.6207999939,0.009537377367550622
20180515,1073535.7376999937,0.0006563163187478953
20180516,1069032.306999994,-0.0041949518230739976
20180517,1076640.1983999943,0.007116615045386422
20180518,1090293.1405999945,0.012681063014635658
20180521,1106450.9749999943,0.014819715724440925
20180522,1096929.8638999942,-0.008605090794917638
20180523,1100609.418199994,0.0033544116365995737
20180524,1085388.804299994,-0.013829260088372448
20180525,1098644.1460999937,0.012212528586517588
20180528,1089694.607299994,-0.008145985059647512
20180529,1055308.3985999937,-0.03155582166750482
20180530,1074598.3137999936,0.01827893649438454
20180531,1064364.6250999935,-0.009523268898321361
20180601,1056640.5089999936,-0.007257020684311384
20180604,1092333.7969999933,0.03377997312802242
20180605,1093225.021699993,0.0008158904379296404
20180606,1099247.7559999933,0.005509144211348962
20180607,1092456.3694999933,-0.006178212748609935
20180608,1097401.6695999932,0.004526771263426559
20180611,1111935.7332999932,0.013244069243395424
20180612,1089802.4985999933,-0.01990513843305772
20180613,1081738.1893999933,-0.007399789604409765
20180614,1064826.3842999935,-0.015633917028833214
20180615,999153.9406999936,-0.061674320404046246
20180619,1010076.0204999935,0.010931328352013476
20180620,996297.5992999934,-0.013640974461684281
20180621,1022350.7406999933,0.02614995902660521
20180622,1006659.2324999933,-0.0153484587777148
20180625,1009962.3294999931,0.003281246417217811
20180626,1008194.6158999933,-0.0017502767661393222
20180627,992503.2225999932,-0.015563853498654868
20180628,1021588.641599993,0.029305112908154258
20180629,1006261.1286999931,-0.015003605439459656
20180702,1012199.1075999931,0.0059010317805591565
20180703,998238.516299993,-0.013792337095714095
20180704,975219.6718999932,-0.023059463268678512
20180705,987066.4662999932,0.012147821399992102
20180706,1024948.7141999933,0.03837861906301125
20180709,1028568.0826999932,0.003531267906243391
20180710,1021936.6585999931,-0.006447238847420349
20180711,1036866.910799993,0.014609762820773687
20180712,1049085.5749999932,0.011784216539973236
20180713,1054041.1043999933,0.004723665559885472
20180716,1054009.160499993,-3.03061236103196e-05
20180717,1051917.2417999932,-0.001984725350022059
20180718,1038603.1116999934,-0.012657012900765176
20180719,1047606.1421999932,0.008668403164384563
20180720,1053809.0207999933,0.00592100251242694
20180723,1064199.5168999932,0.009859942261750602
20180724,1062814.153099993,-0.0013017895404009608
20180725,1054409.922399993,-0.007907526142257967
20180726,1056312.0193999931,0.0018039445187224838
20180727,1046430.7864999932,-0.009354464134198423
20180730,1049089.2666999933,0.0025405217758280516
20180731,1035537.3428999933,-0.012917798542185844
20180801,1019718.5171999931,-0.015275958716949775
20180802,1005127.8682999929,-0.01430850637101715
20180803,986249.4797999925,-0.018782076485382913
20180806,1013534.498899992,0.027665433198030935
20180807,990626.6315999917,-0.022601961082590296
20180808,1014006.1554999918,0.0236007423525846
20180809,1019016.2725999918,0.00494091389172041
20180810,1022617.7035999915,0.003534223247299867
20180813,1018976.9228999915,-0.003560255887594271
20180814,1001212.0557999914,-0.017434022989884432
20180815,990528.271999992,-0.010670850134203394
20180816,976331.7914999917,-0.014332231498386158
20180817,984159.1962999918,0.008017156532385846
20180820,999032.1722999922,0.01511236805581481
20180821,992875.3151999934,-0.006162821649501338
20180822,993793.9068999927,0.0009251833396767054
20180823,992400.3039999929,-0.001402305739976794
20180824,1007683.6533999933,0.015400387664533124
20180827,1007145.5874999922,-0.0005339631125161372
20180828,1002744.3564999913,-0.004370004748693787
20180829,992914.3611999913,-0.009803092120419266
