qid_date,total_profit,day_return
20171206,986394.8193999999,-0.01360518060000008
20171207,984715.6266000001,-0.0017023536285614889
20171208,1007124.3098,0.02275650207499202
20171211,988921.0909,-0.018074450912236428
20171212,990061.4084,0.0011530925070697212
20171213,987392.8406,-0.0026953558409195345
20171214,974119.0947999998,-0.013443226701881101
20171215,967035.6915999998,-0.007271598758111173
20171218,995189.3667999998,0.02911337755633265
20171219,981893.3685999998,-0.013360269556288464
20171220,1000026.8340999995,0.018467856164315177
20171221,991866.8451999995,-0.008159769939917455
20171222,969141.3138999995,-0.022911877143567256
20171225,980375.4508999994,0.011591846141396736
20171226,978279.8397999993,-0.002137559746193455
20171227,982326.5640999993,0.004136571291121893
20171228,990978.0737999993,0.00880716252229879
20171229,998315.7822999993,0.007404511455902159
20180102,1012108.2030999992,0.013815689428673448
20180103,1042513.6465999992,0.030041692584716447
20180104,1048698.034399999,0.0059321888209035506
20180105,1058239.1723999993,0.009098079415643345
20180108,1062405.2515999994,0.003936803048550652
20180109,1056030.2197999994,-0.006000565029586494
20180110,1060425.0798999993,0.00416168024134032
20180111,1061660.1924999992,0.001164733486043494
20180112,1050376.034499999,-0.010628785066743751
20180115,1036885.3226999991,-0.012843697263543983
20180116,1051245.0037999991,0.01384886137900779
20180117,1053142.995899999,0.0018054707448207873
20180118,1051947.1483999991,-0.0011355034450739182
20180119,1072441.078699999,0.01948190109281721
20180122,1058166.494799999,-0.013310366586575981
20180123,1084417.551599999,0.024808058967092452
20180124,1086388.0547999989,0.0018171074390049748
20180125,1089539.0988999987,0.0029004774915165313
20180126,1076515.655999999,-0.011953167089779683
20180129,1073445.108299999,-0.002852301945527858
20180130,1058003.622199999,-0.01438497970749019
20180131,1027564.9967999989,-0.0287698687994152
20180201,1044640.3110999988,0.01661725959250763
20180202,1023462.7962999988,-0.020272542209002285
20180205,1001487.9090999987,-0.021471114806950742
20180206,1011454.9242999987,0.00995220722031185
20180207,1037114.5392999987,0.025369014855267363
20180208,1024977.7849999988,-0.011702424216510961
20180209,1057718.1843999987,0.031942545369410165
20180212,1081102.8569999987,0.0221086041110895
20180213,1087129.4995999988,0.005574532118732663
20180214,1128335.4226999988,0.03790341731611682
20180222,1132192.765699999,0.003418613758282849
20180223,1157367.8671999988,0.02223570249049852
20180226,1172093.013199999,0.012722960795191668
20180227,1178850.7590999992,0.0057655372260521365
20180228,1201711.1119999993,0.01939206699705816
20180301,1195996.4006999994,-0.004755478453127471
20180302,1216887.6552999998,0.017467656748609766
20180305,1221429.7684999995,0.0037325657633366493
20180306,1215668.4403999997,-0.004716872184206809
20180307,1215383.4453999999,-0.00023443481012479445
20180308,1277500.3916999998,0.051108929066872706
20180309,1290619.6971999996,0.010269511919711911
20180312,1289094.2057999999,-0.0011819836651410657
20180313,1267662.7131,-0.016625233907323043
20180314,1272646.3742,0.0039313778408869016
20180315,1248797.1804,-0.018739843434506215
20180316,1281693.9293999996,0.02634274765856094
20180319,1300868.6194999998,0.014960428273992453
20180320,1287898.7027,-0.009970197301695904
20180321,1274400.9946,-0.010480411286774977
20180322,1200653.5260000003,-0.05786833886075797
20180323,1266640.1712000004,0.05495894008643434
20180326,1308077.4482000007,0.03271432403785444
20180327,1304900.0700000012,-0.002429044399757623
20180328,1311874.0935000018,0.005344488563021217
20180329,1372717.294000002,0.046378841385360574
20180330,1397436.347400002,0.018007388344303776
20180402,1390910.6332000017,-0.004669775630311668
20180403,1370878.994700002,-0.014401815632046623
20180404,1367404.2624000022,-0.002534674696624261
20180409,1370164.9796000018,0.0020189473412596565
20180410,1371694.4749000021,0.0011162855004853596
20180411,1367880.8282000017,-0.0027802449960866167
20180412,1378757.8936000017,0.007951763907907916
20180413,1404483.2097000016,0.0186583273389862
20180416,1348710.719000002,-0.039710329261901794
20180417,1375035.6345000016,0.01951857809769481
20180418,1370810.6146000018,-0.003072662114342985
20180419,1334343.0982000018,-0.026602884462374247
