,qid_date,stock_code,real_return,close,pclose,volume,prediction
28967,20210824,688777,-0.016018,116.1,117.99,1527191,0.4261483
28968,20210824,688777,-0.016018,116.1,117.99,1527191,0.50361824
28969,20210824,300888,-0.016473,84.78,86.2,1334467,0.49413502
28970,20210824,300888,-0.016473,84.78,86.2,1334467,0.38655707
28971,20210824,688696,-0.016547,557.5,566.88,240865,0.30986664
28972,20210824,688012,-0.019176,178.51,182.0,9521555,0.6042288
28973,20210824,300450,-0.020753,74.08,75.65,21128146,0.43075696
28974,20210824,300450,-0.020753,74.08,75.65,21128146,0.66227114
28975,20210824,300450,-0.020753,74.08,75.65,21128146,0.5563023
28976,20210824,300450,-0.020753,74.08,75.65,21128146,0.18743859
28977,20210824,300450,-0.020753,74.08,75.65,21128146,0.4458496
28978,20210824,300450,-0.020753,74.08,75.65,21128146,0.55450207
28979,20210824,300450,-0.020753,74.08,75.65,21128146,0.4026217
28980,20210824,300450,-0.020753,74.08,75.65,21128146,0.52742505
28981,20210824,300450,-0.020753,74.08,75.65,21128146,0.38970977
28982,20210824,300737,-0.020778,18.38,18.77,9593824,0.58573014
28983,20210824,300674,-0.022901,19.2,19.65,10208909,0.3817082
28984,20210824,300762,-0.023976,32.16,32.95,8906608,0.36191386
28985,20210824,300638,-0.024478,49.02,50.25,5188495,0.3087602
28986,20210824,300638,-0.024478,49.02,50.25,5188495,0.17817593
28987,20210824,688396,-0.025561,84.63,86.85,12440676,0.43699577
28988,20210824,688378,-0.025622,66.55,68.3,848172,0.3586574
28989,20210824,300171,-0.028795,57.0,58.69,12020621,0.4697388
28990,20210824,300171,-0.028795,57.0,58.69,12020621,0.39782435
28991,20210824,300628,-0.028813,86.29,88.85,2150091,0.3808102
28992,20210824,300628,-0.028813,86.29,88.85,2150091,0.35229996
28993,20210824,688333,-0.033666,232.5,240.6,1130693,0.31820077
28994,20210824,688682,-0.03808,158.89,165.18,525805,0.431564
28995,20210824,300258,-0.041874,13.5,14.09,10900710,0.30126444
28996,20210824,300258,-0.041874,13.5,14.09,10900710,0.39962962
28997,20210824,300258,-0.041874,13.5,14.09,10900710,0.5129071
28998,20210824,300258,-0.041874,13.5,14.09,10900710,0.5761753
28999,20210824,301006,-0.042169,31.8,33.2,3576986,0.2596439
29000,20210825,688128,0.117616,42.0,37.58,4634016,0.53695756
29001,20210825,688128,0.117616,42.0,37.58,4634016,0.91178894
29002,20210825,688698,0.068191,27.1,25.37,4060370,0.48234293
29003,20210825,688698,0.068191,27.1,25.37,4060370,0.8841945
29004,20210825,688598,0.0525,378.9,360.0,3349199,0.64376193
29005,20210825,688598,0.0525,378.9,360.0,3349199,0.67098576
29006,20210825,688598,0.0525,378.9,360.0,3349199,0.5502808
29007,20210825,688519,0.052101,49.07,46.64,6691151,0.753744
29008,20210825,688519,0.052101,49.07,46.64,6691151,0.66096056
29009,20210825,300451,0.029891,7.58,7.36,22305779,0.4742535
29010,20210825,300451,0.029891,7.58,7.36,22305779,0.5785729
29011,20210825,300451,0.029891,7.58,7.36,22305779,0.5911254
29012,20210825,300451,0.029891,7.58,7.36,22305779,0.9289687
29013,20210825,300660,0.02579,31.82,31.02,4815185,0.7327488
29014,20210825,688356,0.02357,260.99,254.98,2367236,0.5888962
29015,20210825,688356,0.02357,260.99,254.98,2367236,0.58786863
29016,20210825,300381,0.022727,9.9,9.68,13677582,0.44269735
29017,20210825,300837,0.010722,49.02,48.5,1417000,0.83124775
29018,20210825,300760,0.008312,321.45,318.8,14668926,0.99291635
29019,20210825,300762,0.007463,32.4,32.16,7804021,0.46105424
29020,20210825,300648,0.005164,66.18,65.84,15746786,0.5825486
29021,20210825,300648,0.005164,66.18,65.84,15746786,0.53602266
29022,20210825,300648,0.005164,66.18,65.84,15746786,0.3977615
29023,20210825,300648,0.005164,66.18,65.84,15746786,0.774402
29024,20210825,688109,0.001929,62.32,62.2,607612,0.49053416
29025,20210825,688200,0.000271,627.45,627.28,1114778,0.53560805
29026,20210825,688200,0.000271,627.45,627.28,1114778,0.58439356
29027,20210825,688200,0.000271,627.45,627.28,1114778,0.5876192
29028,20210825,688200,0.000271,627.45,627.28,1114778,0.5292078
29029,20210825,688200,0.000271,627.45,627.28,1114778,0.68378305
29030,20210825,688200,0.000271,627.45,627.28,1114778,0.520946
29031,20210825,688200,0.000271,627.45,627.28,1114778,0.47552413
29032,20210825,688200,0.000271,627.45,627.28,1114778,0.7341415
29033,20210825,300058,-0.003454,5.77,5.79,23490846,0.5948034
29034,20210825,688303,-0.004046,78.78,79.1,17049664,0.648101
29035,20210825,300124,-0.00549,74.27,74.68,21008248,0.50789505
29036,20210825,300124,-0.00549,74.27,74.68,21008248,0.62672204
29037,20210825,300124,-0.00549,74.27,74.68,21008248,0.6155457
29038,20210825,300124,-0.00549,74.27,74.68,21008248,0.6652864
29039,20210825,688139,-0.006724,128.51,129.38,2443965,0.4635201
29040,20210825,688139,-0.006724,128.51,129.38,2443965,0.42098978
29041,20210825,688139,-0.006724,128.51,129.38,2443965,0.459502
29042,20210825,301006,-0.008176,31.54,31.8,2674661,0.6426443
29043,20210825,689009,-0.011385,85.1,86.08,4641920,0.49914163
29044,20210825,689009,-0.011385,85.1,86.08,4641920,0.6528277
29045,20210825,689009,-0.011385,85.1,86.08,4641920,0.6247147
29046,20210825,300035,-0.012658,24.18,24.49,41451672,0.5876411
29047,20210825,300035,-0.012658,24.18,24.49,41451672,0.61817867
