trade_date,qid_date,open,high,low,close,vol,amount,pct_chg,group_len
2018/3/6,2018/3/5,4034.985,4067.553,3998.932,4066.565,1387624.44,17137065.41,1.2062,56
2018/3/7,2018/3/6,4063.503,4089.696,4027.936,4036.654,1069524.26,13657230.56,-0.7355,42
2018/3/8,2018/3/7,4038.953,4078.226,4029.714,4077.6,911558.1,12363463.71,1.0144,46
2018/3/9,2018/3/8,4088.07,4110.674,4076.454,4108.865,1137018.08,15002411.97,0.7668,34
2018/3/12,2018/3/9,4130.708,4139.526,4112.766,4127.666,1409067.39,19036759.38,0.4576,41
2018/3/13,2018/3/12,4124.331,4130.283,4087.563,4091.253,1117664.3,14117416.06,-0.8822,69
2018/3/14,2018/3/13,4076.063,4089.094,4066.49,4073.345,990134.09,13153795.94,-0.4377,59
2018/3/15,2018/3/14,4058.706,4098.989,4058.706,4096.163,881611.56,12688245.27,0.5602,41
2018/3/16,2018/3/15,4096.886,4110.045,4055.822,4056.423,848961.88,12212534.2,-0.9702,55
2018/3/19,2018/3/16,4054.617,4074.518,4033.522,4074.248,815028.82,11818381.51,0.4394,74
2018/3/20,2018/3/19,4045.743,4080.193,4040.308,4077.704,806052.8,11198023.4,0.0848,102
2018/3/21,2018/3/20,4097.024,4110.116,4046.241,4061.05,976094.88,13933041.19,-0.4084,99
2018/3/22,2018/3/21,4062.067,4072.377,4003.721,4020.349,890952.59,12766433.8,-1.0022,65
2018/3/23,2018/3/22,3896.736,3928.511,3834.937,3904.936,1800804.49,21890503.13,-2.8707,76
2018/3/26,2018/3/23,3862.695,3883.901,3829.916,3879.893,1151391.28,15660452.72,-0.6413,55
2018/3/27,2018/3/26,3927.492,3936.778,3881.873,3913.269,1137007.11,16229154.66,0.8602,158
2018/3/28,2018/3/27,3865.045,3907.281,3835.883,3842.716,1014949.08,15584895.11,-1.8029,145
2018/3/29,2018/3/28,3854.591,3913.958,3794.262,3894.05,1166290.66,16499678.3,1.3359,167
2018/3/30,2018/3/29,3893.747,3915.347,3879.213,3898.498,975122.7,13795928.05,0.1142,183
2018/4/2,2018/3/30,3897.005,3937.018,3882.886,3886.919,1112426.66,15935608,-0.297,246
2018/4/3,2018/4/2,3850.155,3878.15,3839.933,3862.48,951373.69,13204993.61,-0.6287,316
2018/4/4,2018/4/3,3873.627,3898.613,3852.496,3854.863,887306.09,13159306.79,-0.1972,183
2018/4/9,2018/4/4,3851.955,3870.674,3827.413,3852.929,841054.62,11816727.35,-0.0502,0
2018/4/10,2018/4/9,3860.723,3927.425,3851.796,3927.173,1061737.22,13794130.02,1.9269,69
2018/4/11,2018/4/10,3934.17,3958.707,3924.96,3938.343,1119330.21,13998929.06,0.2844,83
2018/4/12,2018/4/11,3935.673,3937.784,3896.179,3898.635,826994.9,10807556.55,-1.0082,115
2018/4/13,2018/4/12,3920.738,3929.952,3866.186,3871.144,715442.03,9892182.7,-0.7051,113
2018/4/16,2018/4/13,3862.474,3869.156,3789.612,3808.863,992177.7,13156686.69,-1.6089,112
2018/4/17,2018/4/16,3812.875,3822.626,3745.444,3748.641,906107.9,12651875.2,-1.5811,131
2018/4/18,2018/4/17,3785.306,3789.659,3708.107,3766.282,1066767.06,14307767.6,0.4706,133
2018/4/19,2018/4/18,3774.784,3824.032,3767.797,3811.843,990540.6,12752012.16,1.2097,124
2018/4/20,2018/4/19,3801.208,3815.444,3750.103,3760.854,992829.25,12355066.45,-1.3376,98
2018/4/23,2018/4/20,3754.69,3787.395,3735.184,3766.326,903562.91,11176303.15,0.1455,236
2018/4/24,2018/4/23,3769.879,3854.429,3769.879,3843.489,1142195.25,14570051.28,2.0488,185
2018/4/25,2018/4/24,3824.593,3838.692,3817.032,3828.702,781726.12,10575044.95,-0.3847,185
2018/4/26,2018/4/25,3823.392,3828.713,3744.885,3755.494,871506.41,12577230.45,-1.9121,245
2018/4/27,2018/4/26,3771.037,3776.975,3714.644,3756.877,895317.26,14211362.76,0.0368,459
2018/5/2,2018/4/27,3769.925,3787.303,3744.548,3763.646,833010.35,12008348.33,0.1802,0
2018/5/3,2018/5/2,3756.166,3797.527,3732.372,3793,939611.18,12274016.89,0.7799,481
2018/5/4,2018/5/3,3784.316,3801.524,3770.939,3774.598,715542.88,9831525.46,-0.4852,110
2018/5/7,2018/5/4,3782.54,3834.587,3776.03,3834.188,872861.95,12635480.08,1.5787,182
2018/5/8,2018/5/7,3834.614,3892.073,3833.729,3878.677,942151.57,13544586.25,1.1603,104
2018/5/9,2018/5/8,3876.13,3878.938,3855.739,3871.615,667129.66,9232289.63,-0.1821,55
2018/5/10,2018/5/9,3882.836,3894.49,3867.308,3893.057,706678.09,10325514.06,0.5538,39
2018/5/11,2018/5/10,3902.148,3903.338,3871.952,3872.838,733566.04,10771545.7,-0.5194,40
2018/5/14,2018/5/11,3886.874,3919.3,3886.874,3909.293,819759.99,12252004.8,0.9413,42
2018/5/15,2018/5/14,3920.14,3924.343,3892.92,3924.098,760495.55,10609190.58,0.3787,34
2018/5/16,2018/5/15,3909.818,3923.343,3889.188,3892.844,719136.46,10653393.03,-0.7965,32
2018/5/17,2018/5/16,3895.49,3899.514,3858.853,3864.051,590301.23,8710416.47,-0.7396,35
2018/5/18,2018/5/17,3860.164,3903.064,3841.896,3903.064,726139.56,9682385.18,1.0096,29
2018/5/21,2018/5/18,3925.539,3937.461,3913.605,3921.242,926417.37,12052872.6,0.4657,26
2018/5/22,2018/5/21,3918.815,3918.815,3881.169,3906.208,753687.78,10288334.49,-0.3834,47
2018/5/23,2018/5/22,3898.268,3898.268,3854.583,3854.583,837223.19,11068450.32,-1.3216,40
2018/5/24,2018/5/23,3853.292,3859.103,3823.924,3827.217,683450.22,9340821.96,-0.71,41
2018/5/25,2018/5/24,3823.745,3841.124,3804.135,3816.498,708363.86,9566754.38,-0.2801,20
2018/5/28,2018/5/25,3816.265,3846.553,3799.321,3833.26,715211.32,10000163.9,0.4392,28
2018/5/29,2018/5/28,3824.191,3841.779,3800.675,3804.009,815526.62,11728858.06,-0.7631,29
2018/5/30,2018/5/29,3755.176,3767.887,3722.072,3723.372,879132.85,11585897.58,-2.1198,20
2018/5/31,2018/5/30,3749.295,3804.792,3742.529,3802.376,926668.94,13054542.22,2.1218,27
2018/6/1,2018/5/31,3789.672,3802.537,3753.84,3770.589,778218.13,10593486.59,-0.836,20
2018/6/4,2018/6/1,3785.187,3813.407,3776.619,3807.578,766243.41,11514646.85,0.981,30
2018/6/5,2018/6/4,3811.285,3845.565,3800.926,3845.316,786873.6,12126146.72,0.9911,35
2018/6/6,2018/6/5,3839.683,3848.33,3830.896,3837.351,731172.37,10714204.18,-0.2071,39
2018/6/7,2018/6/6,3846.937,3859.848,3827.687,3831.013,802561.47,11236571.07,-0.1652,33
2018/6/8,2018/6/7,3819.448,3819.461,3759.272,3779.616,833373.35,10781879.83,-1.3416,22
2018/6/11,2018/6/8,3770.208,3792.548,3756.515,3779.982,687098.34,10559792.46,0.0097,24
2018/6/12,2018/6/11,3783.186,3830.471,3765.264,3825.953,732062.44,11621713.96,1.2162,28
2018/6/13,2018/6/12,3814.617,3817.453,3782.073,3788.339,663779.7,9718549.89,-0.9831,29
2018/6/14,2018/6/13,3774.64,3808.162,3759.248,3773.366,684713.22,9923401.5,-0.3952,27
2018/6/15,2018/6/14,3763.041,3780.337,3737.428,3753.434,854888.93,10953490.08,-0.5282,43
2018/6/19,2018/6/15,3702.668,3712.816,3583.021,3621.117,1607065.42,19384879.73,-3.5252,0
2018/6/20,2018/6/19,3602.551,3649.336,3578.174,3635.444,867180.98,11280481.28,0.3957,23
2018/6/21,2018/6/20,3633.556,3673.563,3589.49,3592.965,939085.52,11558414.9,-1.1685,19
2018/6/22,2018/6/21,3567.894,3609.075,3542.456,3608.905,751178.64,8968728.21,0.4436,28
2018/6/25,2018/6/22,3625.798,3631.025,3559.034,3560.478,798770.78,10669034.53,-1.3419,28
2018/6/26,2018/6/25,3521.588,3541.782,3478.213,3531.111,849852.69,10813216.73,-0.8248,22
2018/6/27,2018/6/26,3525.132,3537.657,3441.785,3459.262,814918.17,10762889.66,-2.0347,25
2018/6/28,2018/6/27,3434.944,3477.057,3416.948,3423.526,759180.51,9857052.73,-1.0331,43
2018/6/29,2018/6/28,3431.962,3512.383,3425.216,3510.985,772570.31,9761636.73,2.5546,28
2018/7/2,2018/6/29,3504.457,3506.9,3383.501,3407.964,843514.49,10760154.07,-2.9342,55
2018/7/3,2018/7/2,3410.477,3422.04,3319.289,3409.28,952786.93,12989801.93,0.0386,27
2018/7/4,2018/7/3,3398.779,3418.331,3359.086,3363.747,751579.97,9364855.91,-1.3356,36
2018/7/5,2018/7/4,3365.555,3398.485,3330.711,3342.438,815879.81,9754461.96,-0.6335,41
2018/7/6,2018/7/5,3347.062,3396.246,3295.73,3365.123,860975.79,10948194.25,0.6787,53
2018/7/9,2018/7/6,3378.906,3459.315,3378.906,3459.184,766015.45,10091886.37,2.7952,43
2018/7/10,2018/7/9,3464.906,3474.14,3437.271,3467.516,695488.23,9012744.57,0.2409,44
2018/7/11,2018/7/10,3398.927,3427.571,3375.144,3407.53,720409.5,8966150.71,-1.7299,44
2018/7/12,2018/7/11,3403.33,3499.097,3403.33,3481.056,963535.64,11780551.48,2.1578,74
2018/7/13,2018/7/12,3488.497,3499.764,3474.912,3492.69,729558.97,9980018.49,0.3342,35
2018/7/16,2018/7/13,3488.967,3506.236,3459.731,3472.086,682819.99,9075428.81,-0.5899,65
2018/7/17,2018/7/16,3466.424,3467.185,3420.971,3449.377,619830.76,8572056.37,-0.654,60
2018/7/18,2018/7/17,3456.607,3479.264,3430.156,3431.323,665303.3,8855687.32,-0.5234,52
2018/7/19,2018/7/18,3444.803,3466.506,3417.963,3428.343,684777.16,8880490.78,-0.0868,56
2018/7/20,2018/7/19,3426.456,3505.928,3398.953,3492.894,1019847.27,12219695.38,1.8829,44
2018/7/23,2018/7/20,3471.856,3527.534,3464.648,3525.75,1190366.27,14396093.07,0.9407,46
2018/7/24,2018/7/23,3530.664,3596.513,3530.664,3581.706,1569124.35,17744895.4,1.5871,61
2018/7/25,2018/7/24,3589.506,3589.984,3566.314,3577.752,967585.01,11217669.42,-0.1104,50
2018/7/26,2018/7/25,3583.317,3593.923,3528.644,3536.246,903496.41,10557728.52,-1.1601,53
2018/7/27,2018/7/26,3533.771,3545.406,3512.703,3521.227,701781.04,8119217.49,-0.4247,48
2018/7/30,2018/7/27,3520.854,3550.902,3489.549,3515.079,821169.95,9618309.76,-0.1746,61
2018/7/31,2018/7/30,3510.474,3528.154,3493.155,3517.657,679808.17,8002215.21,0.0733,72
2018/8/1,2018/7/31,3530.03,3543.606,3446.777,3447.388,903486.17,10747721.49,-1.9976,132
2018/8/2,2018/8/1,3434.352,3434.352,3322.096,3370.958,1013087.27,12240128.36,-2.217,81
2018/8/3,2018/8/2,3366.664,3381.342,3315.201,3315.284,707969.1,9139598.72,-1.6516,58
2018/8/6,2018/8/3,3312.815,3344.246,3257.686,3273.273,779750.83,9751799.1,-1.2672,93
2018/8/7,2018/8/6,3284.979,3368.962,3263.499,3368.87,917839.16,10751222.4,2.9205,93
2018/8/8,2018/8/7,3362.149,3368.16,3311.769,3314.508,792848.65,9095891.2,-1.6137,74
2018/8/9,2018/8/8,3303.477,3408.391,3299.616,3397.53,919575.72,10880231.52,2.5048,116
2018/8/10,2018/8/9,3398.414,3424.041,3380.573,3405.019,689672.99,8563452.21,0.2204,53
2018/8/13,2018/8/10,3369.981,3396.188,3336.696,3390.344,761915.32,9086929.09,-0.431,127
2018/8/14,2018/8/13,3386.483,3391.729,3356.614,3372.914,606514.46,7212199.26,-0.5141,128
2018/8/15,2018/8/14,3371.959,3372.137,3288.709,3291.976,681740.55,8340219.39,-2.3996,60
2018/8/16,2018/8/15,3251.856,3315.203,3231.556,3276.728,765473.66,8926917.57,-0.4632,131
2018/8/17,2018/8/16,3305.895,3311.573,3224.1,3229.62,673954.13,8445245.25,-1.4377,152
2018/8/20,2018/8/17,3238.215,3267.25,3209.012,3267.25,709042.28,8896338.26,1.1652,150
2018/8/21,2018/8/20,3271.84,3331.708,3270.03,3326.649,752055.83,9792584.04,1.818,255
2018/8/22,2018/8/21,3328.969,3328.969,3299.394,3307.955,507870.57,6654853.62,-0.5619,219
2018/8/23,2018/8/22,3308.459,3336.112,3285.814,3320.026,611123.34,8021278.56,0.3649,216
2018/8/24,2018/8/23,3308.478,3353.045,3291.865,3325.335,637658.97,7719784.79,0.1599,222
2018/8/27,2018/8/24,3339.389,3406.574,3339.265,3406.574,942700.82,11496096.46,2.443,311
2018/8/28,2018/8/27,3408.15,3416.593,3388.814,3400.171,754453.63,9494594.98,-0.188,410
2018/8/29,2018/8/28,3393.053,3398.714,3377.123,3386.574,670204.04,7907230.02,-0.3999,334
2018/8/30,2018/8/29,3385.805,3402.563,3349.469,3351.094,683852.9,8022605.27,-1.0477,363
2018/8/31,2018/8/30,3333.38,3356.576,3310.873,3334.504,762056.3,9609189.29,-0.4951,361
2018/9/3,2018/8/31,3320.69,3325.607,3291.784,3321.825,664298.55,8130568.15,-0.3802,293
2018/9/4,2018/9/3,3324.186,3370.963,3307.959,3363.898,670888.07,8589203.49,1.2666,229
2018/9/5,2018/9/4,3349.698,3354.199,3298.141,3298.141,643018.88,8065667.52,-1.9548,108
2018/9/6,2018/9/5,3286.665,3311.497,3253.755,3262.881,623002.88,7937313.82,-1.0691,38
2018/9/7,2018/9/6,3273.891,3316.615,3253.725,3277.644,639474.08,8126344,0.4525,21
2018/9/10,2018/9/7,3271.382,3277.884,3227.848,3230.068,638170.51,7617558.03,-1.4515,58
2018/9/11,2018/9/10,3229.705,3245.617,3209.112,3224.212,584913.05,6772211.89,-0.1813,47
2018/9/12,2018/9/11,3216.991,3225.601,3194.979,3202.025,546278.99,6888702.01,-0.6881,29
2018/9/13,2018/9/12,3239.685,3249.593,3191.398,3236.566,672903.27,8588796.21,1.0787,27
2018/9/14,2018/9/13,3242.831,3254.104,3227.944,3242.09,601306.4,7648121.2,0.1707,17
2018/9/17,2018/9/14,3224.927,3230.788,3200.51,3204.922,522595.47,6065094.09,-1.1464,26
2018/9/18,2018/9/17,3193.642,3270.107,3193.642,3269.432,704250.35,8389913.76,2.0128,30
2018/9/19,2018/9/18,3261.997,3335.991,3258.31,3312.482,891706.66,10939542.38,1.3167,19
2018/9/20,2018/9/19,3314.876,3332.309,3303.073,3310.126,645610.57,7666084.52,-0.0711,14
2018/9/21,2018/9/20,3320.696,3410.486,3307.767,3410.486,1084160.05,12357311.79,3.0319,28
2018/9/25,2018/9/21,3375.972,3394.377,3367.025,3379.804,690546.93,8287002.99,-0.8996,0
2018/9/26,2018/9/25,3388.558,3448.26,3383.235,3417.241,931733.43,11911331.91,1.1077,26
2018/9/27,2018/9/26,3415.953,3423.71,3394.732,3403.59,697652.41,8757330.08,-0.3995,17
2018/9/28,2018/9/27,3409.96,3444.988,3404.697,3438.865,843777.56,9488027.46,1.0364,38
2018/10/8,2018/9/28,3361.559,3364.464,3285.253,3290.899,978889.89,11416421.84,-4.3028,0
2018/10/9,2018/10/8,3290.171,3309.798,3276.132,3288.691,667232.74,7837294.13,-0.0671,11
2018/10/10,2018/10/9,3295.429,3315.731,3256.582,3281.598,644928.28,7916680.86,-0.2157,24
2018/10/11,2018/10/10,3179.541,3209.52,3099.04,3124.114,1209413.42,12572308.45,-4.799,38
2018/10/12,2018/10/11,3123.372,3184.122,3094.966,3170.726,986111.51,10442307.66,1.492,40
2018/10/15,2018/10/12,3173.847,3183.13,3120.231,3126.452,696050.23,7713769.68,-1.3963,35
2018/10/16,2018/10/15,3128.576,3166.092,3089.367,3100.974,688877.21,7520647.1,-0.8149,39
2018/10/17,2018/10/16,3140.684,3149.134,3062.554,3118.246,768371.38,8613269.59,0.557,49
2018/10/18,2018/10/17,3097.79,3097.79,3043.382,3044.392,737719.68,7970373.19,-2.3684,28
2018/10/19,2018/10/18,3017.749,3137.748,3009.498,3134.946,988396.88,11095136.91,2.9745,35
2018/10/22,2018/10/19,3159.561,3297.38,3159.561,3270.273,1458620.45,17065130.62,4.3167,62
2018/10/23,2018/10/22,3273.127,3276.021,3163.57,3183.426,1210132.41,14258917.68,-2.6556,171
2018/10/24,2018/10/23,3169.457,3245.397,3164.293,3188.202,1109097.44,12095438.73,0.15,201
2018/10/25,2018/10/24,3107.84,3197.321,3099.889,3194.308,1069518.17,11329174.64,0.1915,188
2018/10/26,2018/10/25,3204.285,3218.102,3151.924,3173.635,1012993.54,10607036.68,-0.6472,188
2018/10/29,2018/10/26,3157.488,3158.811,3062.58,3076.889,918397.89,10847949.02,-3.0484,374
2018/10/30,2018/10/29,3061.93,3146.628,3050.771,3110.261,1160701.01,13176710.27,1.0846,449
2018/10/31,2018/10/30,3116.658,3168.919,3106.028,3153.823,1112074.55,11709969.78,1.4006,455
2018/11/1,2018/10/31,3185.202,3217.803,3173.099,3177.034,1326533.79,14591930.43,0.736,485
2018/11/2,2018/11/1,3258.609,3290.246,3222.435,3290.246,1534661.04,17834064.34,3.5634,280
2018/11/5,2018/11/2,3269.47,3279.878,3230.363,3262.835,1097066.83,12363092.27,-0.8331,254
2018/11/6,2018/11/5,3254.978,3254.978,3213.895,3243.15,838691.38,9170389.81,-0.6033,104
2018/11/7,2018/11/6,3243.878,3270.5,3218.422,3221.91,916155.28,10181491.9,-0.6549,37
2018/11/8,2018/11/7,3251.728,3253.574,3207.708,3212.774,764145.4,8522166.47,-0.2836,47
2018/11/9,2018/11/8,3193.304,3193.304,3166.311,3167.444,842827.62,8819419.22,-1.4109,25
2018/11/12,2018/11/9,3160.247,3206.513,3152.44,3205.141,880623.91,9736305.2,1.1901,41
2018/11/13,2018/11/12,3164.922,3254.768,3161.098,3237.382,1264934.64,12560304.73,1.0059,36
2018/11/14,2018/11/13,3233.641,3239.245,3200.229,3204.943,1138086.59,10538656.6,-1.002,17
2018/11/15,2018/11/14,3201.281,3242.384,3198.781,3242.372,985588.1,10011919.23,1.1679,18
2018/11/16,2018/11/15,3242.879,3282.39,3223.722,3257.674,1268768.35,13537980.39,0.4719,11
2018/11/19,2018/11/16,3258.792,3294.603,3251.067,3294.603,1159565.95,12318877.76,1.1336,34
2018/11/20,2018/11/19,3268.077,3278.785,3213.683,3218.408,1093611.54,11415506.68,-2.3127,26
2018/11/21,2018/11/20,3187.103,3230.258,3185.239,3226.492,841197.26,8781327.39,0.2512,31
2018/11/22,2018/11/21,3232.973,3235.452,3199.698,3214.427,650982.91,7008337.26,-0.3739,37
2018/11/23,2018/11/22,3208.593,3212.195,3139.386,3143.475,846382.55,8686494.62,-2.2073,18
2018/11/26,2018/11/23,3148.672,3169.442,3131.636,3141.243,593791.4,6189947.96,-0.071,23
2018/11/27,2018/11/26,3152.774,3162.012,3126.289,3137.241,554078.32,6194626.11,-0.1274,45
2018/11/28,2018/11/27,3137.748,3179.411,3126.618,3178.933,748819.55,7762055.31,1.3289,22
2018/11/29,2018/11/28,3198.826,3204.857,3137.654,3137.654,804984.66,8692761.19,-1.2985,20
2018/11/30,2018/11/29,3136.196,3175.154,3132.423,3172.69,709210.44,7729769.77,1.1166,38
2018/12/3,2018/11/30,3260.686,3273.64,3228.361,3260.95,1214871.57,14582841.65,2.7819,38
2018/12/4,2018/12/3,3256.228,3267.94,3243.695,3267.71,794150.39,9054360.03,0.2073,33
2018/12/5,2018/12/4,3224.256,3266.904,3219.979,3252.004,761530.52,9090909.38,-0.4806,27
2018/12/6,2018/12/5,3218.113,3223.522,3179.895,3181.673,763287.71,9567888.34,-2.1627,28
2018/12/7,2018/12/6,3187.492,3193.819,3176.706,3181.565,533619.24,6632397.07,-0.0034,29
2018/12/10,2018/12/7,3153.523,3170.152,3134.385,3144.763,634372.73,7371720.47,-1.1567,30
2018/12/11,2018/12/10,3148.226,3161.956,3143.607,3159.816,532238.77,6001496.98,0.4787,35
2018/12/12,2018/12/11,3181.566,3182.211,3160.278,3170.609,533099.14,6053622.35,0.3416,22
2018/12/13,2018/12/12,3178.891,3234.082,3169.423,3219.692,904427.55,10337547.86,1.5481,25
2018/12/14,2018/12/13,3207.348,3210.722,3165.911,3165.911,843012.5,9157690.05,-1.6704,22
2018/12/17,2018/12/14,3158.284,3167.513,3134.365,3161.197,664970.07,7715149.09,-0.1489,26
2018/12/18,2018/12/17,3139.949,3165.002,3114.468,3128.427,638203.19,7203545.14,-1.0366,28
2018/12/19,2018/12/18,3133.742,3137.01,3086.758,3091.126,555222.99,6787292.24,-1.1923,19
2018/12/20,2018/12/19,3083.544,3097.72,3044.293,3067.417,697494.63,7818142.65,-0.767,17
2018/12/21,2018/12/20,3055.326,3057.401,3007.61,3029.395,767581.01,8482406.48,-1.2395,17
2018/12/24,2018/12/21,3015.497,3040.352,3007.329,3038.198,572996.15,6388074.06,0.2906,18
2018/12/25,2018/12/24,3006.879,3030.142,2964.875,3017.282,786894.25,8041356.73,-0.6884,28
2018/12/26,2018/12/25,3012.869,3029.061,2996.483,3002.033,556470.32,5857496.9,-0.5054,23
2018/12/27,2018/12/26,3042.949,3047.235,2990.506,2990.506,805417.85,8115927,-0.384,32
2018/12/28,2018/12/27,2994.795,3024.353,2984.818,3010.654,710537.79,7814531,0.6737,39
2019/1/2,2018/12/28,3017.067,3018.776,2958.488,2969.535,686630.21,7610557.13,-1.3658,0
2019/1/3,2019/1/2,2963.019,3000.441,2953.255,2964.842,708671.03,7666479.74,-0.158,38
2019/1/4,2019/1/3,2940.192,3036.815,2935.83,3035.874,1033189.72,10714103.71,2.3958,29
