,qid_date,stock_code,real_return,close,pclose,volume,prediction
57569,20191223,961,-0.001046,9.55,9.56,23227747,0.34791368
57570,20191223,2414,-0.007937,20.0,20.16,6718452,0.40677014
57571,20191223,2216,-0.008947,14.4,14.53,8658943,0.5454734
57572,20191223,2292,-0.021008,9.32,9.52,26607174,0.75134164
57573,20191224,2371,0.08659,93.99,86.5,19511289,0.3326113
57574,20191224,603203,0.061109,26.22,24.71,2395729,0.7620318
57575,20191224,2812,0.040125,50.03,48.1,12663527,0.36629513
57576,20191224,600741,0.036716,25.13,24.24,20420330,0.40106422
57577,20191224,600584,0.030221,22.84,22.17,63451980,0.5846686
57578,20191224,2230,0.009786,34.05,33.72,29974223,0.29442585
57579,20191224,2230,0.009786,34.05,33.72,29974223,0.31194967
57580,20191224,600567,0.005479,3.67,3.65,40688507,0.36851168
57581,20191224,603558,0.005133,9.79,9.74,2143309,0.6466054
57582,20191224,739,0.004691,12.85,12.79,8469978,0.44341195
57583,20191224,2608,0.002677,7.49,7.47,2365701,0.7042976
57584,20191224,333,0.002102,57.2,57.08,16225738,0.36209124
57585,20191224,600885,-0.000869,34.5,34.53,10504884,0.398812
57586,20191224,603816,-0.003378,44.25,44.4,1730646,0.30009106
57587,20191224,601088,-0.003973,17.55,17.62,19094004,0.3637593
57588,20191224,601366,-0.005386,5.54,5.57,2738700,0.5495693
57589,20191224,2007,-0.006522,33.51,33.73,6268216,0.3350094
57590,20191224,651,-0.009536,64.4,65.02,19837240,0.43034062
57591,20191224,651,-0.009536,64.4,65.02,19837240,0.44599044
57592,20191224,2304,-0.012231,107.41,108.74,2985975,0.34474015
57593,20191224,2601,-0.014403,14.37,14.58,12188914,0.34907287
57594,20191224,600690,-0.014941,19.12,19.41,36157602,0.3631431
57595,20191225,2968,0.06305,72.5,68.2,7845664,0.692993
57596,20191225,601919,0.047151,5.33,5.09,41195361,0.59200716
57597,20191225,601168,0.038128,5.99,5.77,54374554,0.73232114
57598,20191225,600060,0.032988,10.96,10.61,36865826,0.6751424
57599,20191225,2460,0.029206,35.24,34.24,53680106,0.542964
57600,20191225,603505,0.027418,20.61,20.06,6316685,0.5544903
57601,20191225,600809,0.026582,85.35,83.14,7297679,0.33281088
57602,20191225,2815,0.022286,17.89,17.5,11929451,0.4833569
57603,20191225,603587,0.020178,25.28,24.78,2199027,0.5118302
57604,20191225,2402,0.014482,13.31,13.12,50066064,0.47540656
57605,20191225,2402,0.014482,13.31,13.12,50066064,0.4827881
57606,20191225,2695,0.01269,15.96,15.76,4529033,0.5677058
57607,20191225,2429,0.011527,3.51,3.47,68117193,0.7378654
57608,20191225,1,0.010429,16.47,16.3,37203386,0.3101461
57609,20191225,598,0.006593,4.58,4.55,4811828,0.61001474
57610,20191225,2493,0.004902,12.3,12.24,2628247,0.5535063
57611,20191225,600009,0.003481,77.84,77.57,3369318,0.32607
57612,20191225,2608,0.00267,7.51,7.49,2351019,0.5881088
57613,20191225,2272,0.0,4.54,4.54,2818892,0.5382414
57614,20191225,2773,-0.000551,36.25,36.27,2781501,0.36031082
57615,20191225,603288,-0.000943,105.89,105.99,1282763,0.32982963
57616,20191225,826,-0.00112,8.92,8.93,8636751,0.65415794
57617,20191225,2422,-0.002161,23.09,23.14,4434713,0.32499534
57618,20191225,2084,-0.003049,6.54,6.56,7916600,0.51520216
57619,20191225,600567,-0.00545,3.65,3.67,45797342,0.3502287
57620,20191225,600438,-0.006088,13.06,13.14,18166166,0.3650821
57621,20191225,513,-0.00849,32.7,32.98,6463761,0.34833983
57622,20191225,2832,-0.010136,25.39,25.65,1774085,0.31977877
57623,20191225,603060,-0.010684,23.15,23.4,2105983,0.47143632
57624,20191225,951,-0.013537,22.59,22.9,5392792,0.49192291
57625,20191225,951,-0.013537,22.59,22.9,5392792,0.50170374
57626,20191225,600584,-0.014886,22.5,22.84,36281805,0.44297796
57627,20191225,2036,-0.015775,17.47,17.75,53694944,0.4967259
57628,20191226,603920,0.065651,20.29,19.04,57080536,0.44437382
57629,20191226,600309,0.03916,54.4,52.35,20954580,0.3661499
57630,20191226,600519,0.024579,1163.0,1135.1,4706628,0.48602358
57631,20191226,601100,0.016327,49.8,49.0,2906404,0.35154703
57632,20191226,603308,0.013216,13.8,13.62,12828797,0.6209087
57633,20191226,2340,0.00625,4.83,4.8,227838630,0.3584643
57634,20191226,603568,0.005211,23.15,23.03,5835962,0.42387432
57635,20191226,2032,0.004752,76.11,75.75,1541682,0.367799
57636,20191226,2258,-0.000732,13.65,13.66,12707328,0.38012534
57637,20191226,2146,-0.004145,9.61,9.65,31122455,0.34197775
57638,20191226,2531,-0.008292,5.98,6.03,14222640,0.34547928
57639,20191226,600271,-0.008945,22.16,22.36,12826771,0.44652718
57640,20191226,2832,-0.009059,25.16,25.39,2286229,0.34360555
57641,20191226,603586,-0.01263,17.98,18.21,2448100,0.5042795
57642,20191226,2268,-0.020038,25.92,26.45,14906673,0.55476826
57643,20191226,2747,-0.022143,11.04,11.29,8843526,0.31948683
57644,20191226,2831,-0.030189,25.7,26.5,4073320,0.3893206
57645,20191226,600273,-0.035057,11.01,11.41,36921917,0.4647561
57646,20191226,603283,-0.069664,31.25,33.59,7137871,0.5049306
57647,20191227,2258,0.042491,14.23,13.65,11137560,0.37802273
57648,20191227,2258,0.042491,14.23,13.65,11137560,0.3552557
57649,20191227,600068,0.030547,6.41,6.22,49257622,0.57953477
57650,20191227,600309,0.030331,56.05,54.4,18987502,0.3240792
57651,20191227,600309,0.030331,56.05,54.4,18987502,0.32187364
57652,20191227,858,0.029612,132.82,129.0,34011693,0.48422036
57653,20191227,600529,0.022456,28.23,27.61,4769135,0.6962617
57654,20191227,601865,0.020781,12.28,12.03,30167214,0.4088125
57655,20191227,600519,0.019604,1185.8,1163.0,4076066,0.4945945
57656,20191227,603730,0.019035,29.98,29.42,2171456,0.5953488
57657,20191227,603730,0.019035,29.98,29.42,2171456,0.5047485
57658,20191227,603799,0.0139,39.39,38.85,54097386,0.42242578
57659,20191227,2202,0.012142,11.67,11.53,24654743,0.33293137
57660,20191227,1872,0.010798,16.85,16.67,1448773,0.53995115
57661,20191227,600704,0.009653,5.23,5.18,16108184,0.525024
57662,20191227,601633,0.009132,8.84,8.76,16342779,0.4325698
57663,20191227,600031,0.007808,16.78,16.65,71646913,0.3113231
57664,20191227,2609,0.00591,8.51,8.46,5187018,0.45929304
57665,20191227,603355,0.005126,23.53,23.41,1242721,0.46539164
57666,20191227,601933,-0.006562,7.57,7.62,73803573,0.36298916
57667,20191227,725,-0.017241,4.56,4.64,966894559,0.36823317
57668,20191227,725,-0.017241,4.56,4.64,966894559,0.3777414
57669,20191227,725,-0.017241,4.56,4.64,966894559,0.33341932
57670,20191227,2756,0.083867,18.61,17.17,11055982,0.5050705
57671,20191227,2258,0.042491,14.23,13.65,11137560,0.36518928
57672,20191227,600068,0.030547,6.41,6.22,49257622,0.55121464
57673,20191227,600068,0.030547,6.41,6.22,49257622,0.60411996
57674,20191227,600886,0.029246,9.15,8.89,26712484,0.44000712
57675,20191227,2850,0.023063,45.69,44.66,4669479,0.62693685
57676,20191227,603711,0.016006,25.39,24.99,2439668,0.34528708
57677,20191227,2602,0.003381,11.87,11.83,36000564,0.60581034
57678,20191227,600116,-0.005291,7.52,7.56,10535841,0.5933752
57679,20191227,2157,-0.005678,15.76,15.85,75078796,0.40308815
