,qid_date,stock_code,real_return,close,pclose,volume,prediction
38099,20181213,600141,-0.040577,10.64,11.09,14050793,-0.3971598
38100,20181213,600061,-0.048972,9.71,10.21,10724316,0.38199666
38101,20181214,2189,0.045614,11.92,11.4,5143783,3.0323806
38102,20181214,2749,0.037217,19.23,18.54,1523561,3.7686875
38103,20181214,603877,0.010538,18.22,18.03,1094544,2.089061
38104,20181214,2916,0.005015,76.15,75.77,1976582,1.9759773
38105,20181214,908,0.004415,4.55,4.53,5535685,2.599346
38106,20181214,601006,0.002513,7.98,7.96,27015484,1.4712839
38107,20181214,603612,0.00075,13.35,13.34,10700306,2.432278
38108,20181214,100,0.0,2.45,2.45,44789626,-1.3666652
38109,20181214,100,0.0,2.45,2.45,44789626,-0.36013904
38110,20181214,601766,-0.002125,9.39,9.41,72527824,-1.2834331
38111,20181214,858,-0.003208,52.82,52.99,10384389,-0.74766576
38112,20181214,600406,-0.005851,18.69,18.8,11287336,-0.37985018
38113,20181214,600809,-0.007174,38.75,39.03,6592514,-1.2697716
38114,20181214,600809,-0.007174,38.75,39.03,6592514,-0.5807079
38115,20181214,600809,-0.007174,38.75,39.03,6592514,0.3737971
38116,20181214,2507,-0.007424,22.73,22.9,6957105,-1.4170028
38117,20181214,600588,-0.007802,22.89,23.07,13243933,-0.65972555
38118,20181214,603660,-0.012927,19.09,19.34,1319147,0.99377096
38119,20181214,600315,-0.014189,29.18,29.6,4234700,-0.4059344
38120,20181214,2223,-0.015337,19.26,19.56,5294140,-0.5143276
38121,20181214,603919,-0.018141,12.99,13.23,5314182,0.42209068
38122,20181214,600256,-0.019512,4.02,4.1,44091856,-1.1503519
38123,20181214,603997,-0.019729,7.95,8.11,2230436,0.6066608
38124,20181214,2616,-0.024291,7.23,7.41,5522460,-0.009635082
38125,20181214,2127,-0.034014,7.1,7.35,16307933,-0.5417999
38126,20181214,603160,-0.06493,77.19,82.55,3117093,1.1318537
38127,20181217,600547,0.02253,29.5,28.85,21504354,3.6532097
38128,20181217,603658,0.012058,51.2,50.59,1553633,1.1918398
38129,20181217,600282,0.008596,3.52,3.49,27797603,0.7739582
38130,20181217,600438,0.006897,8.76,8.7,16486022,2.2037418
38131,20181217,601012,0.00494,18.31,18.22,14660986,1.312816
38132,20181217,802,0.004655,10.79,10.74,2386790,0.036229447
38133,20181217,603156,0.003428,43.91,43.76,797914,0.9544583
38134,20181217,2007,0.001491,33.58,33.53,11272169,1.8977779
38135,20181217,2607,0.001395,7.18,7.17,20243351,2.4607997
38136,20181217,603203,0.000482,20.74,20.73,252005,0.36804792
38137,20181217,600977,-0.000699,14.29,14.3,7458869,0.3413538
38138,20181217,600132,-0.00205,29.21,29.27,1763327,-0.9765735
38139,20181217,681,-0.004363,25.1,25.21,2962075,-1.923267
38140,20181217,600285,-0.006494,7.65,7.7,2256480,0.10749336
38141,20181217,596,-0.006552,57.62,58.0,1982272,-0.27268988
