zhongzi,ARR,dqn_ARR
1,-0.2631665074961965,0.060169924678417086
2,3.380118150484053,0.2891317227776733
3,-0.27904118937624933,-0.04137807848478525
4,-0.293327841337381,-0.2972037143677324
5,-0.1547015248432997,-0.1931913838648519
6,-0.20680230765156093,-0.392439987895718
7,1.1506962582746811,1.606643054118924
8,-0.41690273506049125,-0.41785102590128154
9,1.5478523081377675,0.005985266633083075
10,0.6221128279813986,0.8970503329191257
11,-0.5758020973036637,-0.4009654141439707
12,-0.7995621573191671,-0.6066186446181225
13,-0.2606563180754011,-0.4243789588264544
14,1.284555175706585,1.698604343991629
15,-0.5915338348335071,-0.47677498978698674
16,0.6900607445381894,0.4840906252657087
17,0.2632893765180728,0.5613661427327181
18,-0.055550396371030875,0.01107997881883005
19,-0.15359560257121319,0.1199634109281642
20,0.1067825688117352,-0.11722642300399877
21,-0.41267533793690814,0.23644711841993438
22,-0.5308829748496009,-0.21633951335502866
23,0.5539392845580802,1.2871918963592703
24,-0.8576046762881259,-0.8055866270489399
25,0.5572195215635738,1.3913412176202717
26,-0.6811414150010842,-0.3945903429823745
27,-0.6154173215424394,-0.522696304946743
28,-0.8207049449663977,-0.7623645275256594
29,-0.7478197807951384,-0.7511624782897917
30,0.7931236100477739,2.7257904071757415
31,0.22404858129900895,0.5172927064649606
32,-0.20223154800932808,0.11590925146443509
33,-0.5242243919402658,-0.11350014266270592
34,-0.3277185592383117,0.9555493569832243
35,0.005466892260252987,0.5244931553847518
36,-0.8421465381167891,-0.6738815460367218
37,5.160278165516778,2.8010357214516546
38,-0.1655767751106917,-0.5652861478757141
39,2.0546379355140894,6.064764898186866
40,-0.690041182354818,-0.4642466930525704
41,-0.8548507123163441,-0.7337157722263562
42,1.8918893364032603,2.7747440370415353
43,-0.835928246227628,-0.8077685917874291
44,-0.008344988975139467,-0.38244108762272566
45,-0.14046597312013276,0.2162101636252447
46,2.3676160691745447,6.114579866196896
47,-0.24893230043609504,0.7617793012682372
48,-0.26010568014086033,0.17164775914780983
49,0.07386966467414058,-0.21435175174596233
50,-0.8598745804690069,-0.7429338047832517
51,-0.1231290939562919,1.322809514615583
52,1.9008665542654826,1.102009085999955
53,0.532450855842955,1.3851072928739527
54,-0.8942604773608681,-0.844574108122146
55,1.4674503197321442,0.32892720562020217
56,-0.627755845395904,-0.3491705956804043
57,-0.2771561959608939,-0.24154491188293936
58,-0.8103096851218645,-0.6755971855131185
59,-0.7866644779891053,-0.35841013651124476
60,-0.495968344841789,0.1345376182057727
61,-0.4700142794239942,-0.25127123336033874
62,-0.5075244870965561,-0.3504911652808258
63,-0.6721759924085646,-0.5069819573793731
64,-0.0113419507772341,0.2585425136258832
65,0.2696139455851556,0.3294864914848381
66,1.7429052963470353,11.606416325199675
67,-0.1709123776152247,-0.0463122430351115
68,0.26906719951176616,0.2666959297097373
69,-0.26225751290115007,0.3183627480003888
70,-0.2639027231009812,1.1030254306737683
71,-0.08383058786940023,0.3803037764199104
72,0.587346740231909,1.4163058834561824
73,0.20235215270552054,0.5636401748819206
74,1.314043936349285,1.7213261741825514
75,-0.38804893253968786,0.050424974758129126
76,-0.7359582352387177,-0.6497735358374013
77,0.2524619578055769,0.3487766710821927
78,-0.36726766222365403,-0.472022967513957
79,0.13953992434125473,0.06824978874043897
80,0.9328514307070637,2.367119981474365
81,1.439192203722477,1.8916859521260085
82,-0.11213493156156329,0.3541779589153258
83,0.06075000234002981,0.33584047042819365
84,-0.09944312490543505,0.5766816822681724
85,-0.5601804185199043,-0.5353782281621166
86,-0.7841650592360009,-0.5813357208205541
87,2.4509870793467328,1.7416768506555922
88,-0.8126825981813915,-0.6752051737794915
89,0.1659682109452798,0.17803670156006235
90,-0.5094540724109081,0.18912811281181519
91,13.11578460642211,9.82595885094157
92,-0.2927755876785,0.022316665773753908
93,-0.2179438519738779,-0.1344937949019106
94,-0.46841863502168557,0.3294103980323877
95,-0.6571542205151603,-0.5802732686723495
96,4.252842432691915,5.34457165182125
97,4.166590729656439,1.3633432525509686
98,3.089893065212623,6.512331775054505
99,-0.4193658395441956,-0.25165446996961216
100,-0.709906064493602,-0.5788025181682463
101,-0.3163688147803505,-0.3447350347743783
102,-0.38476673647309323,0.8799047004086529
103,0.026958994579558082,-0.19878048871093124
104,-0.8112139982533371,-0.2107629126412076
105,-0.08842885364377862,-0.04735479252417063
106,-0.4326038724880882,-0.2544639151536844
107,-0.22306767623059753,-0.4021951875206362
108,-0.42238418399985,-0.3462394935180413
109,-0.756951263181588,-0.441773948441588
110,-0.4879049463249092,-0.48741242160940335
111,0.3537411606013805,1.2231977101599423
112,-0.2582209738887329,0.1769411877330982
113,-0.4641244957638839,0.011333570190010356
114,1.3882160378956678,0.43481544917989345
115,-0.8211654467172098,-0.7928541682860575
116,0.2692799499112257,0.2077921488237069
117,0.8695798117858728,0.9595907555338903
118,-0.583403882190149,-0.3786654724232541
119,1.8839586574668195,3.843375815190937
120,-0.4376013484924308,0.2945662631687873
121,-0.8982995035687579,-0.888340013002593
122,-0.392163947630244,-0.4020513897124346
123,-0.00454533149595826,1.0562833016682687
124,-0.6165471753125243,-0.644601634086483
125,0.5499078716675956,-0.098969644739195
126,-0.6330317303040374,-0.5460294487925395
127,1.3158674453184935,-0.03447195233891165
128,0.9545538252333561,0.5820789888586693
129,-0.2707830354506625,0.11252038743901038
130,-0.27428853564382527,0.04069841101466731
131,-0.32034773519012194,0.0795739153899826
132,0.8180694997668481,0.5245538448028542
133,0.4891006995824305,0.4946457320058373
134,0.049812100234010614,0.5790965555731384
135,2.6461099370379695,0.2335214610315406
136,0.21445186127411864,2.400888548445847
137,0.5384004956062578,2.6414475760822778
138,0.023107662461349543,0.6801920923321365
139,-0.5023781659627977,-0.2601854158002904
140,-0.3764948695489836,-0.37681946757054496
141,-0.8669969000574151,-0.7498981467077827
142,-0.6572201311317827,-0.36046139626555085
143,0.8980329789978312,3.224733340998559
144,0.1255269283129159,0.1715618796937428
145,1.0243406298964786,0.9647939744376282
146,-0.8429018189549251,-0.8162462577440003
147,2.426778837391756,1.3331867714698729
148,-0.2308087529125865,0.31296976390555775
149,-0.015300976992232429,0.42281292244777147
150,0.6785606623233005,0.07552217217606905
151,1.792175269020115,1.8147430099458677
152,0.3500501190025267,0.260267186330275
153,-0.6675259623411048,-0.7349010171244701
154,1.9586658041190135,4.184047005088678
155,-0.6297338683939925,-0.6519346214545094
156,-0.036689824218402056,-0.14243315384067345
157,-0.859410230316922,-0.8551906888688545
158,4.177141556577531,3.540085734593502
159,0.0022842477042819276,0.5881734116214605
160,0.026878025753132473,-0.3472948670322301
161,-0.46746906521705844,-0.5131640093249369
162,0.73993744171112,1.8963040914388944
163,-0.9056573474154416,-0.8850519308148516
164,-0.4952968073118308,-0.39193032217737467
165,-0.7962421130162562,-0.6730674491068034
166,-0.4695800537946425,-0.18565136376763336
167,-0.533559480014128,-0.12138561444930607
168,0.894711463163145,4.0248837114702045
169,0.03229452450848602,0.32416859112995433
170,5.807373935536671,7.736746766877207
171,0.810509815727724,0.27651153757452573
172,3.7469072831468813,3.0725645236118035
173,-0.5889760629602363,-0.4080486553267044
174,0.44988443185779436,0.3940625699259379
175,-0.07122151076039107,1.2916426896722788
176,3.6293399434453226,8.363929191826724
177,1.2045657709299835,2.549356663374639
178,0.6444057562021814,0.8853879132075866
179,-0.35552891235220685,-0.23721555304503517
180,-0.18378649170366435,0.12094446451318941
181,-0.30321761157123395,1.8557381443954037
182,0.046046582423367344,-0.16573792044419255
183,-0.029037014613504608,-0.4133761614133117
184,-0.4347221750578737,-0.6757476286408413
185,-0.7909686269280198,-0.5990132273120686
186,-0.39718792725732943,0.0043539340539036075
187,-0.4379517650481052,-0.7070980064246475
188,-0.8446561448331453,-0.7913463185138174
189,-0.8287732829899925,-0.7012424249510866
190,0.4190601622544905,0.9775963715757767
191,-0.47951372215025234,-0.6580514994825759
192,-0.13056524877598774,0.11177672654788884
193,0.06727866452007691,0.14035909521663137
194,-0.6916868446582575,-0.7512023329682977
195,1.831170054876841,6.7267854542285015
196,-0.4863505374036755,-0.5130713569062032
197,1.5052669774421887,0.560968109001069
198,0.01652131967215742,0.0019200218885717657
199,-0.8151831234730216,-0.606554116749686
200,-0.010655289315873562,0.3748245375534691
201,-0.5486372529800774,-0.5016801739397412
202,-0.3399636395037081,-0.5612297807026554
203,0.29544384313709493,0.8239635436044004
204,0.10010227468217603,0.07211578854932554
205,-0.4690620469371827,-0.27994234310089494
206,-0.34841695774116044,0.444232303722071
207,-0.8006072854021062,-0.5279278086598757
208,-0.6488820194201237,-0.6021506656394426
209,-0.6384136064135288,-0.5210865510413175
210,5.188311397473244,3.6084921152999723
211,-0.4339516257765349,0.26149524002377045
212,-0.8425150395848275,-0.7741188301113257
213,-0.7340139592468147,-0.7017653609251677
214,-0.3676044992965055,-0.6711784487044236
215,1.7209720435566127,0.9341222494253527
216,0.07871568732504164,-0.5948282431536356
217,0.44853777628915936,0.7682314993184112
218,-0.32790506800376995,-0.14234602829888532
219,-0.5084702501369827,-0.5047741180518888
220,2.8963998995422315,1.9108040965554411
221,-0.6653209371585853,-0.3986539861385857
222,-0.00018391805116535487,1.8238995496431465
223,-0.6929667716848178,-0.724213928200141
224,0.8654967403511469,0.8887972747144854
225,-0.7359444474001587,-0.11002342720827485
226,-0.3701853112590249,0.788103430070515
227,-0.6390475584249549,-0.26139787317440355
228,-0.4195024683166162,1.410267864842293
229,-0.8475403071325717,-0.7396151849563977
230,-0.7585937249815956,-0.646849334426828
231,0.06518732849936781,0.2799437941704104
232,1.517301801604872,1.3844464459081753
233,1.5183063332415077,2.9283821146829268
234,-0.6775942103150798,-0.6877607034574728
235,0.8507093746981831,0.13881443188191622
236,-0.20428391909103982,-0.3101016830012634
237,-0.8139609734302394,-0.819148321278432
238,-0.7156491973157565,-0.8476724909086106
239,-0.1858272184582047,-0.44272185352218807
240,0.5924091666469553,2.323638017175098
241,0.16777974222540326,2.6054903161519234
242,0.003059893363757782,0.5746918462210344
243,0.8175281944898594,0.20282237231565636
244,3.108739133983523,2.2381758826860203
245,1.0952039681334194,1.800546813539032
246,-0.5638423670375359,-0.5765360726409756
247,-0.40951539005956306,0.007975734510522026
248,3.7057789729592763,20.502553274902315
249,-0.36558356823772575,-0.06059664255603081
250,-0.39176530831621326,-0.19471020740167844
251,0.5702534697852981,0.48037763976283876
252,3.985329902258381,3.515742656927894
253,1.683046443261638,1.7620921498962594
254,1.810350409391103,0.6749248419295799
255,-0.7074185812738597,-0.5676625713050583
256,-0.5021680917651812,-0.3005310644918975
257,2.8060306652842204,1.7597074029605113
258,-0.5351279552211685,-0.32282338240575736
259,1.1522011484907941,0.9029538874238772
260,0.9874536420983953,1.6345473450649677
261,-0.7948912933339555,-0.6657398571528641
262,-0.5189686714203867,0.3486542548765523
263,1.7621634656995586,0.7194848828119651
264,-0.7982565658177863,-0.4847197462669164
265,0.7194496092477356,-0.14650094269199265
266,1.0227845732588565,0.791027019470836
267,-0.7595729218368942,-0.6707450094177023
268,-0.4155041562084565,-0.5205627801406922
269,8.505322443091268,8.47991828356805
270,-0.7201428687115028,-0.5779698908981783
271,-0.7428892011974348,-0.4698291888563868
272,-0.09811409546443173,-0.3977707970178127
273,-0.25776080447740046,0.9774710025299522
274,0.8254643438767058,1.8500261857566103
275,-0.840454726776406,-0.765402136099366
276,-0.6548792542288371,-0.19463624070941
277,4.606376470180828,3.845054760125949
278,-0.8246107596191676,-0.6761438588137034
279,-0.8033187513782769,-0.8733535404939775
280,-0.39706036411108214,0.050899957285311714
281,1.2974404942810134,2.967754761957676
282,-0.3397016159305083,0.18401093978201266
283,0.4055096523563795,0.7797186864381058
284,-0.7004517228133194,-0.2450760339650545
285,-0.6770934910423736,-0.7380740517766933
286,6.576659309320557,4.426872928570387
287,8.895590833196852,4.2938391373554445
288,0.08802232180524183,0.7907850405113876
289,-0.4911446940487628,-0.3461382803500819
290,-0.3822826914566858,-0.35925929070330076
291,-0.83419959069856,-0.699408746634962
292,-0.7505293460295529,-0.747924834640386
293,1.7662564574401403,2.011099424120079
294,-0.33156549040158967,-0.32869390361026574
295,0.01462313012776395,0.8595981946162488
296,0.599464727729726,0.20131709947298693
297,-0.1556864749376934,0.04970511803719657
298,-0.0684497013770794,0.020762451876661592
299,0.46852539970432905,1.0005354773323294
300,-0.050231049898925906,0.3814841371385074
301,-0.2553642252584517,0.5192466076289024
302,-0.5752786727000898,0.12957296525287587
303,3.007867317654309,0.38327555241398703
304,-0.38314957956069473,-0.2415250176233964
305,2.0477553332884013,0.4642969730416988
306,-0.4734282098109043,-0.1410795222339316
