zhongzi,ARR,dqn_ARR
1,-0.24739658075788384,0.08790150551785447
2,1.057275495687637,0.8896310375630223
3,-0.20690927452455865,-0.43757693818187093
4,-0.2920056314693006,-0.3174438190754003
5,-0.026159397496119063,-0.11483735076716783
6,-0.19666292053178092,-0.40946036857587054
7,1.325563162203796,1.7984134237226908
8,-0.3666284444908261,-0.3738361533223725
9,1.5562479549805919,-0.02355977138854415
10,0.6350156312061417,0.9408458073485717
11,-0.5729449388001038,-0.38797873882721556
12,-0.770892980828912,-0.5735321144061327
13,-0.2559305535211852,-0.44094929208841416
14,1.457617320118263,1.9056003740636611
15,-0.6377244796221987,-0.5157299424836499
16,0.7114464484386842,0.5201294235991232
17,0.4604183353048117,1.2391841851984067
18,0.14607844668823078,0.3436197500011029
19,-0.14459729570654967,0.14811275379967248
20,0.28511693375144986,-0.03907273327002814
21,-0.2102693289835339,-0.29546612943996386
22,-0.5253826512979736,-0.1973559071448826
23,0.7900770263197565,1.5064684942807554
24,-0.8583846898680481,-0.8112149208527593
25,0.3661298924832972,1.2081540815000849
26,-0.6763202111350592,-0.382446263073167
27,-0.5794343552831378,-0.4867239766633028
28,-0.8202586275019225,-0.7555746971268184
29,-0.7459775163887572,-0.7442975070857352
30,0.8200990320825914,2.8184016212011493
31,-0.06387049260750877,0.8491731655540657
32,-0.11075074144778319,0.2010708442350737
33,-0.586643604574733,-0.1808081660696349
34,-0.3195219286245222,0.9992654921210269
35,0.022862829027082254,0.5616491735024054
36,-0.8405033394194361,-0.6663434256830689
37,5.672022430424657,3.0619135929057615
38,-0.1521688461422206,-0.5583980808899816
39,2.101156784297754,6.221829156640542
40,-0.6895815842856564,-0.47827612056693847
41,-0.8707910898008422,-0.75603432999676
42,1.9043360868913952,2.6819393277407935
43,-0.8539744080639273,-0.8225096025253565
44,-0.13897037478163377,-0.4289020863947227
45,-0.021916266466670997,0.3408344625909625
46,2.415527710694477,6.280006623938988
47,-0.13779776444083902,0.9349911282605294
48,-0.3433113567120516,0.08067894607739312
49,0.07894441178175304,-0.2357440470912735
50,-0.8756918544703636,-0.7638332064907928
51,-0.12026613398229113,1.2564585048368349
52,1.937980867782065,1.1503439831502327
53,1.194908285135182,1.3781645493259504
54,-0.8817927530591941,-0.8335797595581729
55,1.5070778276430623,0.36114081697561007
56,-0.6223453612915094,-0.3335341789683254
57,-0.16279041442688147,-0.17365804102724092
58,-0.797212547390828,-0.6538141532936422
59,-0.7823712900647111,-0.34275630825337733
60,-0.48895883200558243,0.15948962350095708
61,-0.38847020851524394,-0.1801935706379324
62,-0.5069882091427134,-0.3702053924156874
63,-0.7118222157601701,-0.540752050612016
64,-0.14098759465145172,0.15493866688858615
