zhongzi,ARR
1,-0.07897541979350164
2,4.329929470884242
3,0.3636917715643744
4,0.3224673738158996
5,0.942154855846006
6,1.0680320293626275
7,0.7515578912775265
8,0.9348068227769983
9,1.7999946001772238
10,0.3682388394126799
11,1.080458609111567
12,0.19904670715029793
13,0.895487045649408
14,1.26702742013364
15,-0.39634497564109283
16,0.5511484443501506
17,1.4891115591163242
18,0.5493075897389159
19,0.4262378702684355
20,1.2688082852500422
21,0.7797719975845647
22,0.16680068896011568
23,1.799666536565769
24,-0.6021092199631235
25,1.1354206402581015
26,0.21247993577271806
27,0.8565187299884867
28,-0.49124807959195727
29,0.6786461430031829
30,2.1460263041430627
31,3.3004427274288366
32,0.7400059334274423
33,0.47440926666539274
34,0.7429267150501353
35,0.3083685160762506
36,0.22095717631770784
37,2.6653953997487787
38,0.3967648890089872
39,0.22468183002709785
40,0.8678652196600711
41,-0.3784713797242113
42,2.1468879772353113
43,-0.2457350950838325
44,2.898530436526046
45,-0.17335021048229793
46,1.1133423346399658
47,4.066638386402495
48,0.05250633436123575
49,3.8842270507987218
50,-0.18619302398050663
51,1.3884631694801173
52,1.176989748673145
53,1.8043305778037295
54,-0.6258446110129294
55,2.062489463939594
56,-0.23594113780175918
57,1.2348764236203635
58,0.25726772924728025
59,0.034912212712561175
60,0.25384501810350946
61,1.1965575796477594
62,1.0200191832174554
63,0.5907306548644904
64,2.2283069227829757
65,0.8969912762884791
66,2.812805089784821
67,1.9483701410573242
68,0.7950922293691534
69,3.027526160456035
70,0.7634641517833443
71,0.852204035990306
72,0.7789501066943363
73,0.7134234093857583
74,3.969705028381047
75,-0.2865299725362562
76,-0.4744800118209984
77,0.6709235976938897
78,1.9611261563738376
79,0.6147324414518389
80,0.4941654269874678
81,2.2769829424210917
82,1.982589684447178
83,0.1342160620602506
84,0.7945377292225482
85,0.41356225425038207
86,0.8835486102928904
87,2.255333522339449
88,0.1806074734599712
89,0.19528997304569584
90,0.04995047913694384
91,2.949927333427867
92,0.1500696062045752
93,0.5845542779278694
94,0.04714819988129393
95,0.376313680942282
96,1.2704854792609188
97,2.0065048218749397
98,0.3271526385382022
99,0.5529747140593071
100,0.39998588798758794
101,1.344231683746556
102,-0.14613027766082887
103,0.9133091639628217
104,-0.15533422022564203
105,0.5644544498086705
106,1.4181158613327032
107,1.8806162903989332
108,1.0859314915952654
109,-0.14478011757013742
110,0.2017436264926924
111,2.0529176288615973
112,0.5407928124747565
113,0.2696522470269378
114,1.1897364417554495
115,-0.1241830104428735
116,0.08034463636042655
117,1.1449162424473465
118,-0.07491264939279896
119,2.313863695144367
120,-0.06349638044151584
121,-0.2811264371080905
122,2.414237238881853
123,0.5867745265538704
124,0.36951047797726266
125,-0.1175330970736086
126,-0.07146525075133403
127,1.8264474964916566
128,0.3147919727274533
129,0.40224372665296015
130,1.561720542795591
131,0.3338645134472442
132,1.17137150733482
133,0.8597568424909676
134,2.158986171887645
135,2.47849516176244
136,1.900168586282275
137,0.7110827224413894
138,0.6313678607968174
139,0.4911691080135483
140,0.37229988662591706
141,0.2053321582627481
142,0.7745631758464253
143,0.9687075154729454
144,0.9247052735862802
145,1.9906050186260065
146,-0.23099316989064356
147,1.6092299727261286
148,0.47380028444458877
149,-0.03376585342956828
150,3.2020062933545663
151,0.4624022780112236
152,0.8617113724588275
153,-0.3186085038239772
154,2.2811259491731755
155,0.04329169282018497
156,1.2024610123058297
157,-0.11499415908445909
158,3.1548527856223956
159,1.3178777187990547
160,1.0284629081074956
161,0.007575565166395348
162,3.61947932968185
163,0.4590348054754487
164,0.4812556597864761
165,0.3179204130606397
166,0.21061453586382606
167,0.4666172130037691
168,1.801343403805907
169,2.007583839898927
170,2.2607362798962423
171,0.8249615337245104
172,1.7602311845829455
173,0.4951800188025888
174,1.8438257225911165
175,0.7017431210540583
176,1.8250851491071978
177,2.6081851422098254
178,1.2271743274187439
179,0.5170228756469317
180,1.4861910456072143
181,0.5859753746423033
182,0.9598687113223026
183,1.3985161633884093
184,0.9343807429239404
185,-0.5047908789159974
186,0.20833092256384922
187,0.5711489641083587
188,-0.42398080361794943
189,0.5544656147644922
190,1.3591793562347072
191,-0.110772628672695
192,1.375994695022662
193,1.3724165628583629
194,0.38748611881017214
195,2.0228706277268462
196,0.38980060102742686
197,1.0802095821114412
198,1.3313492528623834
199,-0.1471804959062315
200,0.7694905834622037
201,0.02451340009889602
202,0.8078730022739369
203,1.3028171730077802
204,0.03495025676026109
205,0.2825397435210486
206,2.4088157983184457
207,-0.20627238603022724
208,1.1330795589225078
209,0.5965254842004806
210,0.6970675358112148
211,2.0441170667493673
212,0.19021568978147085
213,0.27460629495753675
214,0.8611573075834826
215,0.7177930754467581
216,0.4836178776110023
217,0.8132730185065868
218,1.3796778904946905
219,0.18604046824504405
220,0.03422147988109736
221,-0.16205330972465715
222,0.37723165581941687
223,1.79524583327836
224,1.7356744321218973
225,0.33298727813463125
226,-0.16593519710298932
227,-0.08743344054018065
228,0.6386765271604915
229,1.765139075858401
230,0.6492570845573169
231,0.7112129976745645
232,0.16638837756799574
233,1.8551421686821712
234,0.5971490951579543
235,1.969140489394765
236,0.18561467337462823
237,0.321997809587959
238,0.8558216722617893
239,0.522068029118044
240,1.0742481629676397
241,2.0487000868814063
242,0.17462215872448938
243,1.554703877689072
244,4.933075271031432
245,1.0497717254772478
246,0.34966374287959323
247,0.9111609042379272
248,2.4356790334421388
249,0.27702214747684395
250,0.8992624234563369
251,1.6442989875656608
252,2.448672009536578
253,2.425560123285977
254,2.4410893079710627
255,0.2486943740016585
256,-0.3248519746170796
257,2.4457541360724826
258,-0.2907327840798799
259,0.15183358628860133
260,1.349886109817347
261,0.04903200547282438
262,2.0418852298891625
263,1.0923588569749176
264,0.977686307844092
265,0.7994251960723096
266,3.035935946942274
267,0.607682579290304
268,0.3134532639453811
269,2.5272636940925794
270,-0.17340427378997636
271,-0.19516892857428936
272,0.5358427267552401
273,0.2717712527594678
274,0.40629164240064064
275,0.6903124495771014
276,0.6618981508185844
277,1.8226804311289686
278,-0.32946215188840633
279,0.4105332446756522
280,0.12023496057139749
281,1.0790317924834825
282,0.5508343251798646
283,0.3165097321167434
284,0.6696699350408866
285,0.807082854705381
286,0.9546158206017046
287,0.8911668260611012
288,0.8442118141756405
289,-0.08645290487620572
290,0.3923025360718333
291,-0.009966478546346802
292,0.05481414480804192
293,3.680832029555855
294,1.390773017765135
295,1.8746985146171506
296,1.3945302665344381
297,0.4972974104763199
298,2.3082751648270574
299,0.8508133768159136
300,1.5742252698690926
301,-0.15129429212811285
302,0.2346096689508843
303,0.36711226244863515
304,0.5506925719092206
305,2.462640127525807
306,0.3027631970333411
307,0.3921678996467315
308,0.48236069166654394
309,0.7044782970290004
310,0.14880138952073407
311,-0.021308732114290074
312,-0.3327807198160021
313,0.3826125754590195
314,1.1250593635503665
315,0.9356680385453233
316,1.2614024528917858
317,0.44818288662232963
318,0.6542236974451285
319,0.049728403855877845
320,1.6561885144651036
321,2.6098335346573736
322,0.29313214786265007
323,0.2916627262986653
324,1.644783120799017
325,3.2826926261374973
326,2.3703028297592117
327,1.6298487697904478
328,0.5670275967976202
329,0.03608999584737571
330,-0.01812228712105257
331,0.12278558400402795
332,0.5471161926657835
333,3.7556760494876293
334,0.6017795457912085
335,0.4136648918979513
336,0.019399893537541235
337,1.0472396155948278
338,4.936296027130109
339,0.20277357076054936
340,-0.46043375083184546
341,-0.08344871840431867
342,1.8786358095104858
343,1.3735312622628943
344,2.0194568597492206
345,1.618693920880022
346,2.5343584499409344
347,-0.377700079582301
348,0.10531657627866675
349,0.7265733471456275
350,-0.10505214123343631
351,1.5681441403231697
352,0.024427952550177823
353,2.227483134946415
354,0.3806833991904033
355,1.030775157525226
356,-0.04596185628587435
357,0.6500667685941313
358,2.36218942102437
359,0.7002122020397921
360,-0.1582101693342325
361,2.0035507548758087
362,0.545199822300283
363,0.8618911796891933
364,2.155308872357137
365,0.34285038457248773
