trade_date,qid_date,open,high,low,close,vol,amount,pct_chg,group_len
2022-11-18,2022-11-17,3823.821,3840.302,3801.569,3801.569,1150787.77,22427613.1,-0.4477,30
2022-11-21,2022-11-18,3769.627,3769.873,3733.995,3769.127,958669.66,18823037.37,-0.8534,33
2022-11-22,2022-11-21,3766.082,3809.858,3751.045,3769.573,1444863.34,20349082.84,0.0118,28
2022-11-23,2022-11-22,3760.216,3791.178,3753.214,3773.529,1445279.11,20107060.12,0.1049,25
2022-11-24,2022-11-23,3791.54,3804.899,3751.382,3756.808,1010734.47,16069892.15,-0.4431,19
2022-11-25,2022-11-24,3751.282,3790.566,3743.414,3775.776,1429297.11,19171104.07,0.5049,22
2022-11-28,2022-11-25,3701.902,3736.081,3672.131,3733.242,1278257.48,19630556.17,-1.1265,32
2022-11-29,2022-11-28,3766.57,3854.774,3766.57,3848.422,1787013.92,28906233.64,3.0853,18
2022-11-30,2022-11-29,3836.56,3867.659,3833.827,3853.037,1575114,25005146.81,0.1199,30
2022-12-01,2022-11-30,3921.295,3944.565,3893.872,3894.769,1699645.85,30667819.57,1.0831,32
2022-12-02,2022-12-01,3886.403,3898.115,3865.884,3870.948,1167863.5,20125316.64,-0.6116,26
2022-12-05,2022-12-02,3907.638,3947.476,3900.674,3946.876,2017472.21,29661551.23,1.9615,43
2022-12-06,2022-12-05,3929.006,3988.901,3922.997,3968.198,1551083.23,27558343.08,0.5402,28
2022-12-07,2022-12-06,3956.672,3999.586,3944.183,3958.441,1430013.56,25549082.9,-0.2459,26
2022-12-08,2022-12-07,3953.199,3971.493,3941.297,3959.18,1151999.86,19803769.05,0.0187,19
2022-12-09,2022-12-08,3961.992,4003.318,3944.44,3998.244,1537749.54,26816678.97,0.9867,17
2022-12-12,2022-12-09,3976.172,3983.433,3950.32,3953.443,1259353.68,22760630.09,-1.1205,43
2022-12-13,2022-12-12,3953.548,3964.396,3939.98,3945.681,1009941,18402070.01,-0.1963,33
2022-12-14,2022-12-13,3952.789,3972.738,3935.767,3954.886,985280.06,19617510.86,0.2333,20
2022-12-15,2022-12-14,3954.672,3963.5,3926.5,3951.989,888647.25,18199488.91,-0.0733,17
2022-12-16,2022-12-15,3931.232,3960.471,3929.487,3954.227,931785.67,16748844.26,0.0566,17
2022-12-19,2022-12-16,3952.771,3966.568,3878.437,3893.221,1069190.75,18080138.77,-1.5428,39
2022-12-20,2022-12-19,3881.226,3881.273,3811.476,3829.017,830968.22,16404644.09,-1.6491,24
2022-12-21,2022-12-20,3839.001,3853.727,3821.404,3830.538,648392.15,12345004.04,0.0397,13
2022-12-22,2022-12-21,3859.204,3882.126,3821.342,3836.028,837051.73,16397030.7,0.1433,21
2022-12-23,2022-12-22,3811.616,3848.344,3805.949,3828.219,652781.48,13055941.56,-0.2036,12
2022-12-26,2022-12-23,3830.568,3856.807,3827.519,3843.489,730057.12,14869283.24,0.3989,30
2022-12-27,2022-12-26,3860.905,3891.85,3856.58,3887.854,775153.5,15203220.66,1.1543,20
2022-12-28,2022-12-27,3874.913,3884.721,3854.941,3871.264,844246.56,16067112.2,-0.4267,25
2022-12-29,2022-12-28,3854.236,3868.293,3838.48,3856.701,793948.15,14901137.24,-0.3762,20
2022-12-30,2022-12-29,3873.936,3887.553,3868.757,3871.634,787732.72,14829504.94,0.3872,33
2023-01-03,2022-12-30,3864.836,3893.99,3831.245,3887.899,1150518.75,20754016.6,0.4201,54
2023-01-04,2023-01-03,3886.25,3905.903,3873.655,3892.948,1106607.43,19899771.17,0.1299,48
2023-01-05,2023-01-04,3913.493,3974.875,3912.26,3968.578,1165023.95,25631260.83,1.9427,32
2023-01-06,2023-01-05,3969.549,4000.414,3966.47,3980.889,1109530.38,23574430.56,0.3102,25
2023-01-09,2023-01-06,3998.528,4023.09,3990.707,4013.12,1170544.25,23321242.65,0.8096,46
2023-01-10,2023-01-09,4014.713,4030.457,4002.23,4017.474,1017511.41,21487116.62,0.1085,25
2023-01-11,2023-01-10,4019.884,4043.399,4008.015,4010.031,999978.89,20300026.3,-0.1853,36
2023-01-12,2023-01-11,4021.755,4030.288,4003.508,4017.869,905526.27,18368626.81,0.1955,42
2023-01-13,2023-01-12,4032.291,4074.377,4027.886,4074.377,958718.96,21217399.75,1.4064,30
2023-01-16,2023-01-13,4077.879,4177.104,4076.639,4137.964,1513954.55,31900774.94,1.5607,59
2023-01-17,2023-01-16,4138.843,4148.584,4118.157,4137.242,954790.4,20438157.65,-0.0174,66
2023-01-18,2023-01-17,4140.102,4151.458,4125.769,4130.314,842006.45,17212617.18,-0.1675,57
2023-01-19,2023-01-18,4125.577,4156.008,4105.98,4156.008,946083.98,19269958.98,0.6221,51
2023-01-20,2023-01-19,4166.844,4189.831,4161.67,4181.527,1235538.09,22234245.51,0.614,54
2023-01-30,2023-01-20,4267.625,4268.152,4197.86,4201.345,1646070.64,33019332.21,0.4739,112
2023-01-31,2023-01-30,4200.581,4212.735,4153.048,4156.858,1245508.35,24936532.16,-1.0589,67
2023-02-01,2023-01-31,4170.132,4195.933,4137.766,4195.933,1410089.54,26555394.47,0.94,183
2023-02-02,2023-02-01,4207.412,4207.412,4170.557,4181.149,1338237.36,26249743.48,-0.3523,122
2023-02-03,2023-02-02,4162.026,4162.026,4103.165,4141.632,1170412.21,22691477,-0.9451,58
2023-02-06,2023-02-03,4103.831,4105.945,4065.222,4086.878,1101927.17,22634511.4,-1.322,52
2023-02-07,2023-02-06,4098.312,4107.344,4077.962,4094.234,913600.72,18353735.16,0.18,41
2023-02-08,2023-02-07,4099.857,4111.475,4072.647,4076.141,847860.99,17059175.18,-0.4419,25
2023-02-09,2023-02-08,4067.563,4130.857,4064.749,4130.857,1022899.61,21172260.49,1.3423,39
2023-02-10,2023-02-09,4124.099,4125.289,4092.347,4106.31,967167.33,19534832.06,-0.5942,26
2023-02-13,2023-02-10,4098.88,4146.45,4092.273,4143.574,1288925.77,25199018.16,0.9075,36
2023-02-14,2023-02-13,4151.247,4152.049,4125.258,4145.29,1024998.9,20491543.57,0.0414,37
2023-02-15,2023-02-14,4146.855,4153.716,4115.967,4123.689,1216645.08,21985552.9,-0.5211,22
2023-02-16,2023-02-15,4125.409,4167.9,4068.859,4093.488,1593105.85,28131562.56,-0.7324,20
2023-02-17,2023-02-16,4086.224,4104.64,4032.929,4034.507,1161425.89,22573774.7,-1.4408,21
2023-02-20,2023-02-17,4039.962,4134.862,4035.476,4133.49,1617944.81,28012296.22,2.4534,47
2023-02-21,2023-02-20,4130.063,4151.799,4116.272,4144.354,1457761.73,24967420.1,0.2628,30
2023-02-22,2023-02-21,4118.967,4134.876,4101.86,4106.951,1042902.95,19158615.9,-0.9025,29
2023-02-23,2023-02-22,4106.214,4132.39,4088.207,4103.646,1035649.06,19719358.24,-0.0805,29
2023-02-24,2023-02-23,4100.99,4102.609,4048.237,4061.046,1009894.25,19121046.51,-1.0381,20
2023-02-27,2023-02-24,4040.457,4067.03,4034.524,4043.844,937876.3,18795949.11,-0.4236,30
2023-02-28,2023-02-27,4058.13,4074.264,4026.448,4069.459,1103235.91,19879971.24,0.6334,28
2023-03-01,2023-02-28,4068.733,4135.481,4061.217,4126.942,1560157.94,25537479.1,1.4125,55
2023-03-02,2023-03-01,4119.992,4137.253,4113.826,4117.738,1482176.37,23595376.5,-0.223,32
2023-03-03,2023-03-02,4126.018,4135.212,4100.383,4130.551,1603317.41,22691454.56,0.3112,44
2023-03-06,2023-03-03,4131.153,4132.837,4088.448,4109.01,1629718.07,28307986.2,-0.5215,27
2023-03-07,2023-03-06,4103.642,4124.961,4046.568,4048.852,1959120.68,27249199.4,-1.4641,0
