trade_date,qid_date,open,high,low,close,vol,amount,pct_chg,group_len
2010-11-04,2010-11-03,1041.419,1057.714,1037.239,1057.714,13387.9,454920.86,1.6426,1
2010-11-05,2010-11-04,1067.873,1072.219,1058.259,1072.219,13970.24,479582.21,1.3714,1
2010-11-08,2010-11-05,1077.504,1107.061,1077.504,1107.061,17864.98,623522,3.2495,2
2010-11-09,2010-11-08,1110.434,1117.521,1102.014,1115.648,19002.22,674654.77,0.7757,7
2010-11-10,2010-11-09,1115.743,1147.481,1113.754,1141.582,22666.94,791695.87,2.3246,3
2010-11-11,2010-11-10,1137.079,1163.698,1132.358,1132.722,22979.06,797245.95,-0.7761,2
2010-11-12,2010-11-11,1126.854,1140.634,1080.266,1082.24,22922.84,805011.25,-4.4567,1
2010-11-15,2010-11-12,1087.807,1148.539,1086.517,1148.539,20913.13,772172.95,6.1261,0
2010-11-16,2010-11-15,1154.409,1175.311,1111.496,1126.175,28944.65,1038697.78,-1.9472,5
2010-11-17,2010-11-16,1115.12,1132.862,1080.933,1085.349,20761.14,710650.37,-3.6252,2
2010-11-18,2010-11-17,1090.138,1102.845,1077.059,1102.845,15699.07,521980.67,1.612,1
2010-11-19,2010-11-18,1106.753,1153.171,1105.594,1153.171,24142.28,811127.76,4.5633,1
2010-11-22,2010-11-19,1153.264,1194.196,1151.764,1174.938,30342.44,1060855.4,1.8876,3
2010-11-23,2010-11-22,1172.06,1183.842,1148.814,1183.502,21573.63,768175.16,0.7289,4
2010-11-24,2010-11-23,1176.424,1208.45,1174.675,1208.45,21203.83,759437.88,2.108,2
2010-11-25,2010-11-24,1212.768,1215.741,1177.826,1186.358,21012.09,752684.29,-1.8281,0
2010-11-26,2010-11-25,1184.803,1200.498,1179.278,1196.019,17470.79,632563.3,0.8143,1
2010-11-29,2010-11-26,1195.313,1221.745,1193.414,1220.11,19640.42,728794.62,2.0143,0
2010-11-30,2010-11-29,1219.076,1219.117,1146.975,1181.504,23623.48,851600.64,-3.1641,1
2010-12-01,2010-11-30,1176.61,1182.57,1169.89,1177.18,11946.92,436779.43,-0.366,3
2010-12-02,2010-12-01,1187.1,1192.8,1177.81,1177.84,12515.49,463597.72,0.0561,6
2010-12-03,2010-12-02,1177.17,1178.67,1148.09,1157.94,12048.67,445079.83,-1.6895,1
2010-12-06,2010-12-03,1157.72,1159.3,1124.94,1134.38,11331.21,405991.83,-2.0346,0
2010-12-07,2010-12-06,1132.33,1162.58,1123.76,1161.69,9249.36,343238.66,2.4075,3
2010-12-08,2010-12-07,1160.92,1176.42,1158.1,1160.24,10183.73,380419.1,-0.1248,2
2010-12-09,2010-12-08,1158.82,1160.91,1144.18,1144.53,9963.02,361731.64,-1.354,3
2010-12-10,2010-12-09,1139.83,1167.68,1136.33,1166.8,10298.98,386552.23,1.9458,4
2010-12-13,2010-12-10,1175.51,1210.75,1175.51,1209.27,16247.63,623317.52,3.6399,2
2010-12-14,2010-12-13,1211.46,1219.71,1204.66,1218.52,14226.49,533962.61,0.7649,5
2010-12-15,2010-12-14,1217.81,1224.05,1209.29,1211.8,14288.35,525572.21,-0.5515,4
2010-12-16,2010-12-15,1209.62,1233.62,1209.34,1225.03,14752.3,529529.28,1.0918,0
2010-12-17,2010-12-16,1222.93,1233.39,1222.93,1232.98,12838.42,480174.09,0.649,1
2010-12-20,2010-12-17,1235.67,1239.6,1180.53,1212.34,17495.93,678841.55,-1.674,1
2010-12-21,2010-12-20,1212.09,1222.3,1204.48,1215.02,12103.81,449164.34,0.2211,1
2010-12-22,2010-12-21,1214.77,1215.79,1199.68,1201.65,11092.18,405762.28,-1.1004,0
2010-12-23,2010-12-22,1198.74,1200.76,1175.86,1176.36,10730.45,410642.08,-2.1046,0
2010-12-24,2010-12-23,1170.7,1170.7,1140.13,1144.5,10118.28,382436.25,-2.7084,1
2010-12-27,2010-12-24,1145.7,1154.53,1100.52,1105.3,9968.25,368671.55,-3.4251,2
2010-12-28,2010-12-27,1098.94,1099.18,1080.4,1091.48,9421.66,322639.41,-1.2503,3
2010-12-29,2010-12-28,1091.82,1113.31,1091.82,1113.31,7896.72,284955.89,2,3
2010-12-30,2010-12-29,1113.56,1122.41,1106.43,1117.21,8218.67,302875.34,0.3503,1
2010-12-31,2010-12-30,1117.36,1138.47,1117.36,1137.66,8417.35,319030.4,1.8305,2
2011-01-04,2010-12-31,1142.17,1155.52,1140.04,1155.11,10632.97,438379.54,1.5339,0
2011-01-05,2011-01-04,1153.91,1159.12,1146.38,1155.35,10608.2,430636.76,0.0208,2
2011-01-06,2011-01-05,1153.63,1159.41,1134.09,1134.79,10485.02,428262.96,-1.7795,0
2011-01-07,2011-01-06,1132.73,1139.78,1119.61,1126.52,9680.03,390293.33,-0.7288,1
2011-01-10,2011-01-07,1124.34,1124.34,1089.06,1093.77,9529.45,379947.5,-2.9072,2
2011-01-11,2011-01-10,1089.99,1089.99,1068.4,1078.37,8658.76,322166.15,-1.408,1
2011-01-12,2011-01-11,1083.12,1095.52,1071.09,1089.67,8459.92,332545.26,1.0479,2
2011-01-13,2011-01-12,1094.83,1097.1,1089.67,1093.86,8104.24,314197.6,0.3845,3
2011-01-14,2011-01-13,1092.09,1092.09,1065.75,1067.42,7762.54,296777.32,-2.4171,4
2011-01-17,2011-01-14,1066.44,1066.99,1025.66,1028.16,10554.45,420238.53,-3.678,6
2011-01-18,2011-01-17,1021.84,1029.86,1014.63,1025.72,6216.64,240006.33,-0.2373,4
2011-01-19,2011-01-18,1025.93,1048.6,1023.15,1048.54,7061.58,274438.83,2.2248,1
2011-01-20,2011-01-19,1047.77,1051.52,1020.29,1020.39,8693.68,337956.52,-2.6847,0
2011-01-21,2011-01-20,1014.72,1033.52,1013.27,1024.51,7892.02,309007.98,0.4038,1
2011-01-24,2011-01-21,1024.79,1029.33,994.26,994.97,8482.96,347459.57,-2.8833,5
2011-01-25,2011-01-24,992.57,992.57,968.32,979,7372.62,270084.01,-1.6051,1
2011-01-26,2011-01-25,978.07,995.79,977.85,995.74,5762.56,213443.01,1.7099,1
2011-01-27,2011-01-26,991.06,1015.05,984.79,1013.02,7083.72,254658.15,1.7354,3
2011-01-28,2011-01-27,1013.64,1023.63,1011.31,1020.94,5956.63,218940.28,0.7818,1
2011-01-31,2011-01-28,1021.63,1030.19,1014.4,1029.12,7228.07,273718.14,0.8012,3
2011-02-01,2011-01-31,1029.67,1034.14,1026.9,1032.6,5910.58,228851.66,0.3382,4
2011-02-09,2011-02-01,1026.45,1037.84,1021.79,1025.15,6303.47,239160.02,-0.7215,0
2011-02-10,2011-02-09,1026.25,1063.95,1024.71,1063.95,10007.06,369281.6,3.7848,0
2011-02-11,2011-02-10,1067.19,1075.59,1065.15,1071.58,10175.32,382689.17,0.7171,1
2011-02-14,2011-02-11,1072.31,1087.31,1072.31,1086.56,11935.19,456889.86,1.3979,5
2011-02-15,2011-02-14,1086.8,1097.56,1082.27,1087.73,11845.61,448433.17,0.1077,4
2011-02-16,2011-02-15,1086.77,1107.24,1083.85,1107.24,12444.23,480165.78,1.7936,2
2011-02-17,2011-02-16,1108.63,1116.96,1103.89,1115.33,13196.28,532510.09,0.7306,2
2011-02-18,2011-02-17,1114.45,1114.69,1098.59,1100.46,12965.25,499305.91,-1.3332,2
2011-02-21,2011-02-18,1096.17,1117.67,1094.43,1117.67,14204.7,567840.57,1.5639,7
2011-02-22,2011-02-21,1118.61,1122.18,1087.01,1088.27,13973.09,559656.82,-2.6305,3
2011-02-23,2011-02-22,1088.08,1117.29,1087.86,1114.05,12818.34,576297.97,2.3689,5
2011-02-24,2011-02-23,1112.43,1112.72,1094.62,1101.95,13193.05,567628.7,-1.0861,6
2011-02-25,2011-02-24,1098.11,1098.73,1085.8,1095.1,11940.88,483760.91,-0.6216,7
2011-02-28,2011-02-25,1096.34,1099.78,1087.59,1099.78,11392.73,460011.39,0.4274,9
2011-03-01,2011-02-28,1100.81,1102.55,1091.98,1098,12778.07,485378.3,-0.1619,16
2011-03-02,2011-03-01,1094.97,1096.09,1077.65,1088.9,10906.67,417237.85,-0.8288,8
2011-03-03,2011-03-02,1088.89,1091.89,1062.37,1064.31,10820.43,407138.86,-2.2582,5
2011-03-04,2011-03-03,1063.43,1071.86,1056.56,1071.86,8979.9,324732.97,0.7094,2
2011-03-07,2011-03-04,1073.93,1078.11,1069.93,1078.11,11258.84,414717.83,0.5831,3
2011-03-08,2011-03-07,1079.53,1085.31,1074.1,1084.82,11706.58,422842.3,0.6224,4
2011-03-09,2011-03-08,1084.7,1087.3,1075.46,1087.3,12460.36,468704.11,0.2286,6
2011-03-10,2011-03-09,1088.34,1103.54,1087.57,1093.9,14794.78,583428.74,0.607,5
2011-03-11,2011-03-10,1090.21,1113.01,1088.65,1101.76,15308.74,616575.82,0.7185,4
2011-03-14,2011-03-11,1099.32,1107.54,1095.9,1107.54,13830.78,518548,0.5246,1
2011-03-15,2011-03-14,1108.2,1108.2,1078.23,1094.95,15529.66,572628.02,-1.1368,5
2011-03-16,2011-03-15,1094.12,1102.67,1094.12,1102.22,12224.37,471434.74,0.664,7
2011-03-17,2011-03-16,1096.22,1096.22,1074.87,1078.37,13930.65,516152.43,-2.1638,7
2011-03-18,2011-03-17,1081.6,1088.31,1079.56,1083.6,9853.94,362059.17,0.485,7
2011-03-21,2011-03-18,1083.15,1084.55,1068.32,1070.6,9055.23,338114.44,-1.1997,11
2011-03-22,2011-03-21,1072.39,1074.08,1057.86,1067.29,8147.57,303137.59,-0.3092,8
2011-03-23,2011-03-22,1066.17,1076.56,1064.59,1076.56,9823.69,347200.52,0.8686,3
2011-03-24,2011-03-23,1078.02,1081.59,1074.04,1077.99,9742.98,346055.14,0.1328,7
2011-03-25,2011-03-24,1077.34,1078.02,1069.38,1072.34,10500.63,371415.56,-0.5241,2
2011-03-28,2011-03-25,1072.89,1074.41,1051.02,1052.11,13027.53,450633.78,-1.8865,1
2011-03-29,2011-03-28,1050.29,1050.29,1017.88,1019.04,13033.84,434717.26,-3.1432,1
2011-03-30,2011-03-29,1017.17,1019.17,1004.38,1006.37,10102.02,313314.54,-1.2433,11
2011-03-31,2011-03-30,1006.72,1019.32,1005.37,1008.3,9202.03,278835.52,0.1918,8
2011-04-01,2011-03-31,1006.04,1015.08,1002.86,1015.08,7670.52,235079.94,0.6724,0
2011-04-06,2011-04-01,1011.68,1011.82,992.31,994.26,9585.28,307724.45,-2.0511,0
2011-04-07,2011-04-06,993.38,1004.41,992.43,1004.41,8912.06,282532.81,1.0209,0
2011-04-08,2011-04-07,1004.14,1019.14,1002.38,1019.14,8393.35,265607.28,1.4665,2
2011-04-11,2011-04-08,1021.31,1022.56,1002.43,1002.8,9531.71,315118.45,-1.6033,0
2011-04-12,2011-04-11,1000.77,1007.25,997.75,1000.17,8075.36,260004.39,-0.2623,0
2011-04-13,2011-04-12,999.53,1020.75,998.52,1020.75,9076.21,305991.98,2.0577,0
2011-04-14,2011-04-13,1021.1,1021.46,1013.99,1016.62,8857,289478.16,-0.4046,0
2011-04-15,2011-04-14,1015.97,1016.15,1002.64,1010.06,8457.65,263319.3,-0.6453,0
2011-04-18,2011-04-15,1008.48,1010.66,1000.18,1003.26,8447.44,264129.89,-0.6732,0
2011-04-19,2011-04-18,1000.88,1000.88,986.9,994.3,9934.51,305486.86,-0.8931,0
2011-04-20,2011-04-19,993.94,1009.5,991.88,1008.18,10256.4,326873.36,1.396,0
2011-04-21,2011-04-20,1007.98,1017.7,1006.91,1010.56,13790.82,426755.78,0.2361,0
2011-04-22,2011-04-21,1008.17,1008.3,1000.92,1004.65,10304.69,311329.4,-0.5848,0
2011-04-25,2011-04-22,1001.08,1001.08,974.99,975.18,11402.99,327756.19,-2.9334,0
2011-04-26,2011-04-25,970.96,973.56,954.98,958.29,10170.48,287017.94,-1.732,0
2011-04-27,2011-04-26,956.77,961.64,936.99,942.54,10886.84,302605.26,-1.6436,0
2011-04-28,2011-04-27,941.2,944.7,903.03,904.15,11749.89,310340.26,-4.073,0
2011-04-29,2011-04-28,901.16,912.72,897.2,912.72,7643.09,200552.5,0.9479,0
2011-05-03,2011-04-29,911.79,923.06,907.28,922.07,7290.79,186375.5,1.0244,0
2011-05-04,2011-05-03,919.67,919.67,901.92,903.99,7347.47,190585.12,-1.9608,0
2011-05-05,2011-05-04,901.48,919.6,900.35,914.59,7809.64,194145.5,1.1726,0
2011-05-06,2011-05-05,910.14,920.77,904.74,918.28,7746.77,200825.89,0.4035,0
2011-05-09,2011-05-06,920.12,935.9,920.12,931.77,10048.43,226481.18,1.4691,0
2011-05-10,2011-05-09,932.88,933.24,925.04,931.21,7797.01,190458.39,-0.0601,0
2011-05-11,2011-05-10,931.51,933.28,923.26,929.95,7674.2,183687.45,-0.1353,0
2011-05-12,2011-05-11,927.15,927.15,909.14,909.26,8915.89,213048.94,-2.2249,0
2011-05-13,2011-05-12,909.25,912.61,897.8,909.77,8819.61,214287.83,0.0561,0
2011-05-16,2011-05-13,911.34,916.02,906.08,906.34,7045.71,180739.98,-0.377,0
2011-05-17,2011-05-16,903.98,904.48,890.36,895.15,10227.46,236120.97,-1.2346,0
2011-05-18,2011-05-17,891.99,894.89,888.18,890.79,8102.86,180205.18,-0.4871,0
2011-05-19,2011-05-18,891.48,895.54,883.87,884.89,7211.4,159240.91,-0.6623,0
2011-05-20,2011-05-19,884.06,884.33,873.87,875.43,7412.3,170677.36,-1.0691,2
2011-05-23,2011-05-20,873.31,873.59,840.65,840.9,11621.03,236058.73,-3.9443,2
2011-05-24,2011-05-23,836.79,876.6,828.5,870.94,17176.28,357196.79,3.5724,0
2011-05-25,2011-05-24,867.68,867.68,842.12,842.35,11877.33,244591.47,-3.2827,0
2011-05-26,2011-05-25,843.62,852.98,830.64,830.92,9855.74,200048.47,-1.3569,0
2011-05-27,2011-05-26,830.61,835.87,819.87,822.94,11601.6,225227.32,-0.9604,0
2011-05-30,2011-05-27,819.87,844.97,816.39,834.32,15763.45,294647.11,1.3828,0
2011-05-31,2011-05-30,836.35,846.32,828.66,846.32,13975.79,263222.62,1.4383,3
2011-06-01,2011-05-31,846.48,852.66,843.29,851.17,13758.23,256347.18,0.5731,0
2011-06-02,2011-06-01,841.52,841.52,823.1,833.74,11667.95,222848.36,-2.0478,0
2011-06-03,2011-06-02,833.44,849.73,832.53,847.55,11246.37,221420.69,1.6564,0
2011-06-07,2011-06-03,845.25,848.22,842.46,847.71,9263.72,176330.92,0.0189,0
2011-06-08,2011-06-07,846.67,846.93,836.99,844.98,10081.26,195761.44,-0.322,4
2011-06-09,2011-06-08,843.58,843.58,828.02,828.02,11540.93,216919.65,-2.0071,0
2011-06-10,2011-06-09,825.55,826.54,811.09,824.03,9711.32,185526.01,-0.4819,0
2011-06-13,2011-06-10,820.24,833.25,811.39,829.36,9666.05,187534.97,0.6468,3
2011-06-14,2011-06-13,829.51,840.69,829.27,838.47,10298.96,202601.86,1.0984,1
2011-06-15,2011-06-14,837.54,840.54,826.94,827.53,10320.58,195290.23,-1.3048,5
2011-06-16,2011-06-15,822.37,822.55,809.93,810.71,9894.23,184555.19,-2.0326,0
2011-06-17,2011-06-16,809.16,813.21,801.31,802.64,8212.63,150955.39,-0.9954,2
2011-06-20,2011-06-17,800.62,800.62,787.57,791.76,9019.26,169272.06,-1.3555,5
2011-06-21,2011-06-20,792,796.85,786.33,795.61,8620.58,167420.25,0.4863,1
2011-06-22,2011-06-21,797.42,798.24,788.56,791.51,7986.53,147087.76,-0.5153,3
2011-06-23,2011-06-22,790.7,815.78,783.86,814.44,15872.65,298117.94,2.897,2
2011-06-24,2011-06-23,812.31,835.3,810.58,832.32,18868.72,362507.42,2.1954,1
2011-06-27,2011-06-24,832.62,850.39,832.62,843.86,19376.62,374858.15,1.3865,4
2011-06-28,2011-06-27,843.98,844.96,836.94,844.18,13536.27,259568.69,0.0379,2
2011-06-29,2011-06-28,844.85,850.36,836.38,836.38,15335.02,292709.45,-0.924,2
2011-06-30,2011-06-29,834.82,846.88,834.82,845.92,13736.48,261070.13,1.1406,3
2011-07-01,2011-06-30,847.54,862.34,847.54,855.27,17894.1,346036.32,1.1053,3
2011-07-04,2011-07-01,856.5,876.17,856.5,876.17,22095.48,436878.02,2.4437,4
2011-07-05,2011-07-04,877.52,885.78,876.9,883.42,21318.05,428883.81,0.8275,1
2011-07-06,2011-07-05,881.6,894.28,877.82,894.28,20423.47,411037.82,1.2293,0
2011-07-07,2011-07-06,893.6,911.87,891.73,899.8,27806.67,562626.08,0.6173,2
2011-07-08,2011-07-07,899.47,902.05,888.22,894.91,17349.35,347225.9,-0.5435,5
2011-07-11,2011-07-08,894.07,903.9,889.82,903.31,19180.79,367919.3,0.9386,4
2011-07-12,2011-07-11,895.49,898.99,888.58,891.52,22787.93,444910.67,-1.3052,2
2011-07-13,2011-07-12,890.3,913.09,890.3,913.09,20941.61,422039.43,2.4195,3
2011-07-14,2011-07-13,913.49,932.78,913.49,932.78,29764.76,589202.27,2.1564,1
2011-07-15,2011-07-14,935.54,951.4,933.49,951.14,39300.75,803174.37,1.9683,4
2011-07-18,2011-07-15,952.03,959.27,944.1,946.12,30515.31,660170.34,-0.5278,7
2011-07-19,2011-07-18,940.42,940.42,924.09,927.3,23567.43,485791.76,-1.9892,7
2011-07-20,2011-07-19,932.21,937.75,920.22,930.83,20663.77,429643.7,0.3807,4
2011-07-21,2011-07-20,930.26,930.89,915.37,915.37,19154.05,382435.99,-1.6609,4
2011-07-22,2011-07-21,917.63,929.93,917.63,924,17410.83,366749.44,0.9428,0
2011-07-25,2011-07-22,920.85,920.85,884.1,887.06,22861.34,461640.68,-3.9978,9
2011-07-26,2011-07-25,884.02,892.54,878.16,892.54,14770.82,302679.63,0.6178,6
2011-07-27,2011-07-26,890.03,917.16,883.97,915.55,18772.14,398126.23,2.578,8
2011-07-28,2011-07-27,907.25,920.03,902.5,919.4,18265.24,401174.02,0.4205,5
