trade_date,qid_date,open,high,low,close,vol,amount,pct_chg,group_len,total_profit
2022/10/11,2022/10/10,2256.342,2273.896,2245.469,2261.892,95328.89,4212478.73,0.011469,14,650217.0274
2022/10/12,2022/10/11,2260.678,2343.503,2234.464,2343.3,127121.28,5478642.89,0.035991,14,673618.9884
2022/10/13,2022/10/12,2324.466,2374.614,2318.268,2350.686,115170.29,4663547.7,0.003152,20,675742.2355
2022/10/14,2022/10/13,2379.83,2453.044,2365.14,2434.219,167884.91,7212313.1,0.035536,11,699755.4115
2022/10/17,2022/10/14,2419.642,2446.704,2409.523,2435.023,138919.46,5666433.18,0.00033,15,699986.3308
2022/10/18,2022/10/17,2446.358,2469.034,2428.147,2446.928,122219.61,4988135.32,0.004889,19,703408.564
2022/10/19,2022/10/18,2440.031,2463.775,2425.727,2425.957,114494.93,4870520.78,-0.00857,14,697380.3526
2022/10/20,2022/10/19,2402.756,2444.413,2365.725,2401.716,130101.72,5475776.42,-0.009992,11,690412.1281
2022/10/21,2022/10/20,2390.413,2410.015,2381.205,2395.157,107867.06,4302097.13,-0.002731,17,688526.6126
2022/10/24,2022/10/21,2385.816,2412.595,2323.848,2336.839,149117.99,5716307.68,-0.024348,32,671762.3666
2022/10/25,2022/10/24,2323.838,2344.387,2281.402,2314.551,177274.38,6019813.75,-0.009538,52,665355.0972
2022/10/26,2022/10/25,2324.766,2397.132,2320.27,2372.876,197427.21,7082244.37,0.025199,116,682121.3803
2022/10/27,2022/10/26,2377.181,2377.684,2337.253,2337.253,201574.74,7598706.28,-0.015013,244,671880.692
2022/10/28,2022/10/27,2309.957,2326.491,2245.463,2250.51,171318.59,6619338.63,-0.037113,196,646945.1839
2022/10/31,2022/10/28,2228.618,2295.952,2227.83,2265.078,163931.95,6254062.19,0.006473,231,651132.8601
2022/11/1,2022/10/31,2270.035,2337.823,2251.799,2337.653,196989.32,7074694.07,0.032041,72,671995.808
2022/11/2,2022/11/1,2322.983,2396.212,2320.551,2375.862,225394.76,7460226.54,0.016345,75,682979.5795
2022/11/3,2022/11/2,2352.56,2385.057,2349.748,2376.061,151627.38,5683108.2,0.000084,56,683036.9498
2022/11/4,2022/11/3,2378.421,2464.508,2377.913,2451.223,203925.73,7806013.2,0.031633,33,704643.4576
2022/11/7,2022/11/4,2447.13,2470.636,2432.049,2454.694,165663.96,6381755.22,0.001416,41,705641.2328
2022/11/8,2022/11/7,2452.857,2460.989,2411.724,2432.403,134500.27,5304422.8,-0.009081,34,699233.3047
2022/11/9,2022/11/8,2422.172,2432.294,2398.07,2399.336,115499.21,4377283.09,-0.013594,14,689727.9272
2022/11/10,2022/11/9,2380.233,2393.605,2344.684,2357.126,151891.95,5241265.87,-0.017592,17,677594.2335
2022/11/11,2022/11/10,2443.113,2446.095,2402.941,2405.318,232302.36,8164879.54,0.020445,14,691447.6476
2022/11/14,2022/11/11,2406.869,2418.517,2364.441,2375.207,182500.57,7011890.02,-0.012519,12,682791.4145
2022/11/15,2022/11/14,2373.993,2432.455,2356.35,2431.733,203729.87,7302123.71,0.023798,29,699040.4846
2022/11/16,2022/11/15,2427.406,2443.794,2399.698,2402.905,176451.44,6177136.27,-0.011855,7,690753.3596
2022/11/17,2022/11/16,2389.465,2389.465,2350.996,2385.861,150653.39,5708739.64,-0.007093,8,685853.846
2022/11/18,2022/11/17,2394.31,2420.379,2384.654,2389.76,165375.76,6436607.05,0.001634,4,686974.5312
2022/11/21,2022/11/18,2369.763,2389.643,2360.851,2387.296,145976.34,5159435.16,-0.001031,9,686266.2605
2022/11/22,2022/11/21,2380.708,2382.141,2334.472,2343.554,140311.86,5013496.31,-0.018323,9,673691.8038
2022/11/23,2022/11/22,2338.86,2357,2302.992,2340.337,125228.68,4555629.01,-0.001373,11,672766.825
