zhongzi,ARR
2,0.905619952
7,0.965455714
14,0.148706261
15,-0.465395003
17,0.129021072
19,0.258388567
20,0.74037132
22,-0.053915125
26,-0.69930912
27,0.052877906
35,-0.177408551
40,-0.328509819
52,0.275803955
54,-0.818593807
58,-0.682248335
59,-0.295973692
61,0.12120541
62,-0.665106068
64,0.550816281
66,1.480075117
70,-0.444355711
71,0.640090072
72,0.28802288
74,6.738526486
78,-0.145799533
88,-0.657103973
89,0.661119171
90,0.117631976
91,8.272166478
98,0.647646486
100,-0.3903853
101,0.556370748
106,0.4820788
107,-0.464952346
108,-0.032565713
110,-0.568166118
112,0.128063357
123,0.002185364
130,0.598382764
132,1.459471521
137,0.616111589
141,-0.659105018
146,-0.662053332
147,-0.107333762
150,0.740371679
152,0.158042216
159,0.574836681
160,-0.312498938
165,-0.243899768
166,0.325228239
169,0.203689232
171,-0.519541699
173,-0.464363586
175,0.051370008
176,0.726406139
179,0.294579484
181,1.401710087
183,0.102584891
184,-0.539754298
186,-0.367177693
187,0.033958231
191,-0.478027824
194,-0.347085223
196,-0.483684282
197,-0.363497629
198,0.428957964
204,0.369382837
209,-0.507762628
212,-0.678937263
218,0.22717977
222,0.853971528
223,0.143969804
228,-0.522255654
233,2.23942955
236,-0.132377784
239,-0.107156762
242,0.074903577
244,6.385315095
250,0.036815624
251,2.47615624
257,3.139243961
273,0.275597911
282,-0.291240541
288,-0.021058879
291,-0.525775238
292,-0.573294134
294,-0.571616325
296,0.796460393
301,-0.641105044
304,-0.243238274
308,-0.470520519
309,0.249208885
313,0.1825421
316,0.212227666
317,0.141119473
319,-0.134072141
320,-0.031425429
321,0.319126202
324,0.194697467
325,9.344394056
326,0.490367212
327,-0.262029169
332,0.185992933
333,10.39938981
337,-0.222425745
338,0.832202351
340,-0.82471919
341,0.214194437
342,0.675307248
343,0.578048947
344,0.336175203
345,0.192583534
346,1.877678831
349,0.047770178
355,0.541722965
358,1.365968119
362,0.539226651
363,-0.219524199
369,6.198882264
371,0.562984163
374,0.17478049
376,0.671703763
377,1.009142696
379,-0.516580751
382,-0.146848594
384,0.561084142
386,0.482759192
390,-0.131881751
392,0.845570222
397,0.276185907
398,0.590655455
400,0.194166821
404,0.82879811
405,0.504429142
418,-0.001213234
419,0.020707637
420,0.145105666
421,1.007218901
423,0.02969456
425,0.128866211
427,-0.092002201
429,-0.756850327
434,-0.545878178
437,3.030116232
443,0.002434623
445,-0.592042954
448,-0.007696432
450,0.143593468
451,3.450196003
453,-0.507486388
456,8.712051168
457,0.16617343
461,2.642602075
472,-0.526820331
478,-0.255075917
484,0.750628926
487,0.650749984
490,-0.735935039
491,1.534110688
495,0.653668853
496,-0.305772232
499,-0.122858933
501,-0.410125621
502,-0.636214091
507,-0.059285035
508,-0.425977728
510,-0.448992981
517,0.270190867
520,0.117425764
522,-0.452128014
527,1.692094308
531,0.068103148
532,-0.547287274
536,0.221896815
540,-0.093881033
541,-0.221454092
544,-0.195614247
545,-0.083031199
547,0.376510054
548,0.413068006
555,0.258513272
557,-0.616454914
561,-0.252850641
565,-0.515666298
571,0.127873223
578,0.459377585
583,-0.449281819
588,0.24687246
593,-0.332663868
595,1.484432304
596,0.561538966
599,-0.477058608
604,0.616186816
613,0.536241477
618,-0.295404451
630,-0.091526423
632,0.164436886
634,-0.245772011
635,-0.136765194
636,0.017445237
637,0.065171416
639,0.875977634
640,-0.189084209
643,-0.517300934
649,4.310465518
655,2.260716681
662,2.848974619
663,0.038947664
665,0.08592218
666,-0.499039948
667,-0.656260207
669,-0.463680848
670,-0.703070887
672,0.745353927
680,-0.648920489
683,0.466675996
687,-0.489422982
696,0.738261184
698,0.312935749
699,-0.377706188
700,0.737716354
702,0.586943813
704,-0.144075091
709,0.13084164
710,0.17763193
712,2.034584235
716,0.194893818
717,0.744000645
722,0.569113092
727,-0.024225052
732,-0.081183722
733,0.042120261
737,0.130923399
739,0.421210457
742,-0.036338546
743,0.841329424
747,0.72534048
750,0.324911802
755,0.323752179
757,0.256227572
758,-0.363825325
766,-0.806292161
768,0.675849458
772,-0.136014575
774,0.588354652
778,0.355867493
780,0.488709107
781,-0.231473069
782,-0.074030442
783,-0.571420151
785,-0.601878053
786,0.595823156
787,0.083397713
788,5.53881383
791,-0.232393902
793,-0.595567463
794,-0.320137094
795,0.410259685
797,0.147098928
798,0.581919281
800,0.736837634
801,-0.638276147
805,-0.661652323
808,1.935334798
811,-0.018747441
814,-0.316378106
820,0.212912683
830,0.09881403
832,-0.30622289
833,0.028327826
836,1.665344355
837,-0.104835053
839,-0.1861081
850,0.183176385
854,0.264345601
859,-0.316329994
860,0.53858775
867,-0.025687642
871,0.044578202
872,0.076540587
875,-0.544049121
876,-0.786722133
877,-0.211526967
878,-0.338728308
879,-0.62178091
885,-0.045438536
888,0.166052397
891,-0.048295099
895,-0.469062572
898,0.329727467
899,-0.30816609
901,-0.553629916
905,0.311139843
906,0.092254035
914,-0.353092109
916,-0.351613812
917,-0.618689299
919,0.457852157
920,-0.073561678
921,-0.024495697
923,1.802360102
927,-0.764282187
932,-0.652390024
934,-0.005110883
936,-0.556262018
937,0.781688381
940,-0.126675277
941,-0.381526814
943,0.640574275
945,1.324631534
947,15.05548563
952,0.213467543
954,-0.681272627
959,0.032541979
961,0.069500691
962,-0.240364271
968,2.437658631
970,0.04781933
978,-0.220921337
981,0.750174875
985,0.778789826
988,1.110223848
990,-0.179298137
991,-0.443375809
992,1.915993673
994,0.568538878
995,0.569121737
996,0.496027056
1000,-0.498900349
1003,-0.154040216
1004,0.095141211
1008,-0.758743425
1009,1.031187307
1011,7.843369602
1012,0.18030791
1017,0.516092851
1020,0.048130635
1023,-0.015481095
1027,0.300838589
1028,-0.771339449
1030,0.341603381
1032,-0.031032119
1037,0.556047215
1038,-0.716110462
1045,-0.143650801
1049,-0.076596064
1054,0.511619624
1057,-0.537129197
1062,-0.291835787
1063,-0.30245677
1064,0.834541461
1067,1.071037121
1068,1.8134429
1070,-0.382293219
1075,-0.669976908
1079,0.64577935
1083,0.120287502
1084,-0.725107029
1089,0.805537812
1094,-0.707347151
1095,-0.386566753
1103,-0.521724122
1106,0.470557494
1107,-0.051334651
1113,0.675037259
1114,0.022527465
1117,0.280436854
1118,0.751295586
1121,-0.519461555
1122,-0.22763698
1124,-0.091399516
1130,-0.43210853
1132,3.362224041
1138,-0.223996093
1141,-0.136244201
1149,-0.280236869
1151,0.435368287
1157,0.027854287
1158,0.444452478
1160,0.131204085
1163,0.228491754
1168,0.549947588
1169,1.375001175
1173,0.062829648
1175,1.570210404
1176,-0.156448558
1177,-0.098991076
1180,1.402793608
1184,-0.585087014
1185,-0.741769201
1192,-0.475843514
1194,-0.009335005
