zhongzi,ARR,dqn_ARR
5,0.7493964257432013,1.5194098368320845
9,1.5483795926188044,1.1627952241080086
13,1.021601000956641,2.2775767112137
16,0.38016895238526227,0.5728501058360695
19,1.6763362644921576,1.4958825200562327
24,-0.5273939932326677,-0.5003897993434971
25,1.7573501570213188,3.6576802984072403
29,0.8052620846121354,1.2228913467612754
31,2.466864600723685,3.8888004253693715
33,0.5236920254791055,1.271429724456504
37,1.5458720562918895,3.5084595479844607
38,0.9266558578024993,1.8231266805090298
39,-0.007639252851697309,0.2987609043665329
40,0.9863702159263001,0.7869651628139844
42,2.1614723598662002,4.972763955805227
44,1.969740166294398,1.3938539607075562
47,4.809086178589179,4.683225098411091
48,0.3291525765702119,0.026070221179627096
53,1.3343381528663323,1.1317269702091388
59,-0.16169553348790977,0.20735730235469196
60,0.7463502587331596,2.175045321655981
61,0.8905830900084934,2.1670173536182724
65,0.7302223627976492,1.7386781125238477
70,0.3334024238059863,0.5244828802137118
72,1.4939508690975485,2.582736406146698
73,0.1967054931362302,1.4177366208652837
76,-0.3514539345543437,0.22348517176837257
78,2.0130343504515746,1.8517565440909558
79,0.5922006807537838,1.988091181833664
81,2.3498280938623664,3.0405722284186405
88,0.10861471853450011,0.4449767126521662
91,3.3434516300489756,6.294842253937887
96,2.172891582779824,2.563385330991556
97,2.7048142924461667,5.584378507505791
100,0.5927675185562593,2.6287213299329557
107,1.2735772701634431,1.585296888119462
111,2.0428434504705484,2.671064723987197
116,0.10640404448785379,2.019411682692187
117,1.094793021184807,2.4604068319851176
122,4.793034579361573,5.93790803993411
130,0.5319217368001912,0.9784280251883519
131,0.5951031990989994,0.47764112996711217
137,0.5683391963462874,1.869687125776628
145,1.8382137099418125,2.260743194432062
147,2.054696400098776,3.5572500879686038
148,0.9295954027088129,1.382419630800725
149,0.0006572520998842091,0.9597766385460147
156,1.9160310663216702,3.220078898583843
161,0.03297891655470697,0.6002560928897926
163,0.9021550388271198,1.425190171676039
164,0.5497371084315685,1.2881438940463927
172,2.3371685412557226,2.090751610161546
173,0.3801925683664562,1.3881955624445634
179,1.3496975549225416,2.7354693310962026
183,0.9057618319192942,1.6706375184117332
