zhongzi,ARR,dqn_ARR
2,1.057275495687637,0.8896310375630223
3,-0.20690927452455865,-0.43757693818187093
4,-0.2920056314693006,-0.3174438190754003
6,-0.19666292053178092,-0.40946036857587054
7,1.325563162203796,1.7984134237226908
8,-0.3666284444908261,-0.3738361533223725
9,1.5562479549805919,-0.02355977138854415
12,-0.770892980828912,-0.5735321144061327
14,1.457617320118263,1.9056003740636611
16,0.7114464484386842,0.5201294235991232
18,0.14607844668823078,0.3436197500011029
20,0.28511693375144986,-0.03907273327002814
21,-0.2102693289835339,-0.29546612943996386
23,0.7900770263197565,1.5064684942807554
37,5.672022430424657,3.0619135929057615
39,2.101156784297754,6.221829156640542
47,-0.13779776444083902,0.9349911282605294
49,0.07894441178175304,-0.2357440470912735
50,-0.8756918544703636,-0.7638332064907928
55,1.5070778276430623,0.36114081697561007
59,-0.7823712900647111,-0.34275630825337733
69,-0.2613848374767588,0.27983033926850287
70,-0.2614791043548056,1.0365363270829753
72,0.3873050706159309,1.221945851947131
75,-0.470423798351557,-0.03102759874746719
77,0.35265612097680465,0.44801263796396995
79,0.21856714765296958,0.9241046129161734
81,1.7342108324481877,2.1257219442036224
89,0.3433016867770655,0.2996315245159278
90,-0.4518657831180658,0.28317039212042916
91,13.169917426809699,9.546525919817547
93,-0.20821481218471594,-0.11454730074879327
94,-0.38432826595028424,0.46068339822375437
97,4.180926014864365,1.2946439889892916
98,0.1378560031696583,0.08985496162695106
100,-0.749932882075194,-0.6074301424103028
102,-0.46097581627099804,0.7210132852472291
106,-0.43303811154169036,-0.2756276294066532
107,-0.2240457546980612,-0.42022461217191853
108,-0.3609308971992752,-0.2936139811735945
111,0.1792004698115255,1.0593177261856361
113,-0.45992396820770987,0.037124656676145174
119,1.9060962772528294,3.7144809768052856
120,-0.3913163820927976,0.38430395177670107
122,-0.29038772775169486,-0.3478059050260588
124,-0.6158322762365599,-0.6550235424463129
125,0.5765596121630354,-0.07843088877957072
129,0.03320181311177506,0.08953602285332951
132,0.8418675972426437,0.5622244053633858
134,0.18653490941619033,0.7669012227521608
139,-0.5609037254011242,-0.3116916333846712
148,-0.11322474168359375,0.4420038774372963
149,-0.0006534757762985954,0.4567197788263342
156,-0.16133980977341622,-0.2091462710720996
158,4.235573363424791,3.638441141866476
159,0.15296026215568026,0.559562921612033
160,-0.10290022212671579,-0.39546009922156433
164,-0.5542154161908834,-0.43648242148038296
171,0.8357244932952306,0.3051699309688549
172,3.757049911504031,2.9613626741774977
174,0.47226127511841587,0.4264799538365187
177,1.2201136874916667,2.6279409450020466
179,-0.34730966632594706,-0.22066540592611938
180,-0.15931776580599344,0.496707966037198
185,-0.8141563165867033,-0.6312462727725445
187,-0.35806104435625363,-0.6783190218011714
191,-0.4702870198060334,-0.6496475037551684
193,0.07091306270898667,0.10866422064037673
195,1.8750329359233202,6.912577289825306
201,-0.6046790296089857,-0.5391512818073019
204,0.11349344766955971,0.09404835993314231
206,-0.33845341466633105,0.48204704578247615
208,-0.6495890136999058,-0.613881925278291
211,-0.431719481363234,0.22969830004548375
215,1.7385049608615581,0.8775491817312921
216,-0.0620490153792731,-0.6255720093696324
225,-0.718505571108543,-0.0514857939689195
226,-0.44679379232734706,0.6636961551843925
228,-0.4132121017208742,1.459878968486302
233,1.8179322320707372,3.240379874780399
236,-0.19209893504909326,-0.29331397205386966
242,-0.36188527416909855,-0.080968597162416
243,1.0267486029009847,0.3011219228013111
245,1.1257662050037633,1.866016697682991
248,1.5388368455526518,2.1531337393952015
249,-0.5849419013839212,-0.4372780047658439
250,-0.29749126359864353,-0.1322151276608836
254,1.8214841324964017,0.6273286424776554
262,-0.51142834668588,0.38073205787270936
265,-0.20403505606366723,0.08345659487952828
266,1.028962659544486,0.7423112429507883
268,-0.3364457958912175,-0.4905402444194431
272,-0.09763458157316007,-0.41328683173817116
273,-0.1505636805856112,1.1883121883871506
275,-0.8193556390675785,-0.7447580461777454
281,1.0164174004498299,2.654044361732226
283,0.5708126538624254,0.921311182486473
287,10.37123325759968,4.826559121720688
288,0.08805498483442742,0.7413655515636242
293,1.7941613005139008,1.9301080431830666
