qid_date,万联证券,上海证券,东亚前海证券,东兴证券,东吴证券,东方证券,东方财富证券,东莞证券,中原证券,中国银河,中航证券,中邮证券,中银证券,信达证券,光大证券,华安证券,华福证券,华西证券,华金证券,华鑫证券,南京证券,国信证券,国元证券,国开证券,国盛证券,国联证券,国金证券,天风证券,太平洋,安信证券,山西证券,川财证券,平安证券,开源证券,德邦证券,招银国际,方正证券,民生证券,浙商证券,海通国际,申港证券,红塔证券,群益证券,英大证券,西南证券,西部证券,财信证券,长城国瑞证券,首创证券,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021/12/7,1,1,1,1,1,1.013057,0.990056,1,1,1,1,1,1.01942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0315,1,1,1,1,1.110599,1,1,1,1,0.986342,1,1,1,1,1,1,1,1,1,1,0.066843238,0.390197768,0.267750615,0.326463047,0.290348817,0.347425853,0.176197474,0.234563975,0.15050789,0.26477663,0.171512967,0.134646544,0.430718656,0.30766804,0.405889195,0.249414969,0.087731479,0.361890234,0.40392016,0.104049136,0.152279207,0.287858832,0.306007074,0.030952,0.447132679,0.494328771,0.565705282,0.465200649,0.26019941,0.461840842,0.147263073,0.006086818,0.381822068,0.545217297,0.170584408,0.006391247,0.578257281,0.176306878,0.688569934,0.147378185,0.106259982,0.183617511,0.275270175,0.022666,0.435745982,0.447658303,0.202005497,0.020134297,0.267796804
2021/12/8,1,1,1,1,0.955665,1.01685799,0.990056,1,1,1,1,1,1.01942,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1.0315,1,1,1,1,1.041668007,1,1,1,1,0.986342,1,1,1,1,1,1,1,1,1,1,0.066843238,0.390197768,0.267750615,0.326463047,0.257426836,0.349865159,0.176197474,0.234563975,0.15050789,0.26477663,0.171512967,0.134646544,0.430718656,0.30766804,0.405889195,0.249414969,0.087731479,0.361890234,0.40392016,0.104049136,0.152279207,0.287858832,0.306007074,0.030952,0.447132679,0.494328771,0.565705282,0.465200649,0.26019941,0.461840842,0.147263073,0.006086818,0.381822068,0.515122657,0.170584408,0.006391247,0.578257281,0.176306878,0.688569934,0.147378185,0.106259982,0.183617511,0.275270175,0.022666,0.435745982,0.447658303,0.202005497,0.020134297,0.267796804
2021/12/9,1,1,1,1,0.955665,1.01685799,0.990056,1,1,1.033497,1,1,1.01942,1,1,1,1,1,1,1.056986,1,0.992746,1,1,1,1,1,1,0.998363578,1,1,1,1,1.044274261,1.100373,1,1,0.9739685,0.967835758,1,1,1,1,1,1,1,1,1,0.966055,0.066843238,0.390197768,0.267750615,0.326463047,0.257426836,0.349865159,0.176197474,0.234563975,0.15050789,0.288606189,0.171512967,0.134646544,0.430718656,0.30766804,0.405889195,0.249414969,0.087731479,0.361890234,0.40392016,0.15235314,0.152279207,0.282655213,0.306007074,0.030952,0.447132679,0.494328771,0.565705282,0.465200649,0.235644885,0.461840842,0.147263073,0.006086818,0.381822068,0.516332792,0.246241418,0.006391247,0.578257281,0.154291825,0.682614997,0.147378185,0.106259982,0.183617511,0.275270175,0.022666,0.435745982,0.447658303,0.202005497,0.020134297,0.242068831
2021/12/10,1,1,1,1,0.933930629,1.01685799,0.990056,1,1,1.033497,1,1,1.01942,1,1,1,1,1,1,1.056986,1,0.992746,1.027276,1,1,1,1,1.006814,0.998363578,1,1,1,1,1.044274261,1.130965845,1,1,0.96841623,0.938738744,1,1,1,1,1,1,1,1,1,0.966055,0.066843238,0.390197768,0.267750615,0.326463047,0.240145723,0.349865159,0.176197474,0.234563975,0.15050789,0.288606189,0.171512967,0.134646544,0.430718656,0.30766804,0.405889195,0.249414969,0.087731479,0.361890234,0.40392016,0.15235314,0.152279207,0.282655213,0.324433817,0.030952,0.447132679,0.494328771,0.565705282,0.468820109,0.235644885,0.461840842,0.147263073,0.006086818,0.381822068,0.516332792,0.266630734,0.006391247,0.578257281,0.149443084,0.672777376,0.147378185,0.106259982,0.183617511,0.275270175,0.022666,0.435745982,0.447658303,0.202005497,0.020134297,0.242068831
2021/12/13,1,1,1,1,0.899341575,0.941780314,0.990056,1,1,1.033497,1,1,1.01942,1,1,1.025045,1,1,1,1.058107462,1,0.992746,1.027276,1,0.998931,1.055588,1.001525,1.006814,0.998363578,1.010703,1.008323,1,1,1.044274261,1.130965845,1,0.998931,0.96841623,0.909475441,1,1,1,1,1,1,1,1,1,0.966055,0.066843238,0.390197768,0.267750615,0.326463047,0.210921408,0.298037134,0.176197474,0.234563975,0.15050789,0.288606189,0.171512967,0.134646544,0.430718656,0.30766804,0.405889195,0.267754069,0.087731479,0.361890234,0.40392016,0.15325154,0.152279207,0.282655213,0.324433817,0.030952,0.446541031,0.52095777,0.566366573,0.468820109,0.235644885,0.467539763,0.154301819,0.006086818,0.381822068,0.516332792,0.266630734,0.006391247,0.577805955,0.149443084,0.662248654,0.147378185,0.106259982,0.183617511,0.275270175,0.022666,0.435745982,0.447658303,0.202005497,0.020134297,0.242068831
2021/12/14,1,1,1,1,0.899341575,0.941780314,0.990056,1,1,1.033497,1,1,1.01942,0.991062,1,1.04497905,1,1,1,1.058107462,1,0.992746,1.027276,1,0.998931,1.055588,1.001525,1.006814,0.998363578,1.010703,1.008323,1,1,1.044274261,1.130965845,1,0.998931,0.96841623,0.916825822,1,1,1,1,1,1,1,1,1,0.953334954,0.066843238,0.390197768,0.267750615,0.326463047,0.210921408,0.298037134,0.176197474,0.234563975,0.15050789,0.288606189,0.171512967,0.134646544,0.430718656,0.301424169,0.405889195,0.281722413,0.087731479,0.361890234,0.40392016,0.15325154,0.152279207,0.282655213,0.324433817,0.030952,0.446541031,0.52095777,0.566366573,0.468820109,0.235644885,0.467539763,0.154301819,0.006086818,0.381822068,0.516332792,0.266630734,0.006391247,0.577805955,0.149443084,0.664956475,0.147378185,0.106259982,0.183617511,0.275270175,0.022666,0.435745982,0.447658303,0.202005497,0.020134297,0.231955995
2021/12/15,1,1,1,1,0.885735436,0.941780314,0.990056,1,1,1.033497,0.996104,1,1.01942,1.006855564,1.01598,1.104226227,1,1.01758,1.056367,1.058107462,1,0.992746,1.027276,1,0.998931,1.055588,1.001525,0.997828521,0.998363578,1.010703,1.008323,1,1,1.04941209,1.130965845,1,0.998931,0.96841623,0.916825822,1,1,1,1,1,1.05709,1.093741,1,1,0.953334954,0.066843238,0.390197768,0.267750615,0.326463047,0.198800054,0.298037134,0.176197474,0.234563975,0.15050789,0.288606189,0.168272557,0.134646544,0.430718656,0.312382049,0.415233759,0.320261544,0.087731479,0.372914399,0.435726561,0.15325154,0.152279207,0.282655213,0.324433817,0.030952,0.446541031,0.52095777,0.566366573,0.464036816,0.235644885,0.467539763,0.154301819,0.006086818,0.381822068,0.518700785,0.266630734,0.006391247,0.577805955,0.149443084,0.664956475,0.147378185,0.106259982,0.183617511,0.275270175,0.022666,0.46621951,0.494997721,0.202005497,0.020134297,0.231955995
2021/12/16,1,1,1,1,0.885735436,0.941780314,0.990056,1,1,1.033497,0.996104,1,1.01942,0.9907348,1.014229466,1.104226227,1,1.01758,1.056367,1.058107462,1,0.992746,1.027276,1,1.006884489,1.055588,1.001525,0.997828521,0.976885783,1.010703,1.008323,1,1,1.003495064,1.101171681,1,0.998931,0.96841623,0.879616446,1,1,1,1,1,1.029102485,1.093741,1,1,0.953334954,0.066843238,0.390197768,0.267750615,0.326463047,0.198800054,0.298037134,0.176197474,0.234563975,0.15050789,0.288606189,0.168272557,0.134646544,0.430718656,0.301193457,0.414224468,0.320261544,0.087731479,0.372914399,0.435726561,0.15325154,0.152279207,0.282655213,0.324433817,0.030952,0.450912863,0.52095777,0.566366573,0.464036816,0.218839785,0.467539763,0.154301819,0.006086818,0.381822068,0.496677927,0.24678812,0.006391247,0.577805955,0.149443084,0.650783525,0.147378185,0.106259982,0.183617511,0.275270175,0.022666,0.451702794,0.494997721,0.202005497,0.020134297,0.231955995
2021/12/17,1,1,1,1,0.925911952,0.866061177,1.016620193,1,1,1.031308053,0.996104,1,1.01942,0.943789822,1.014229466,1.049939153,1,1.01758,1.056367,1.058107462,1,0.992746,0.963539688,1,0.987365026,1.055588,0.98374042,0.999931943,0.898344166,0.994219445,1.008323,1,1,0.932024138,1.101171681,1,0.998931,0.96841623,0.879616446,1,0.978993,1,1,1,0.946362645,1.093741,1,1,0.953334954,0.066843238,0.390197768,0.267750615,0.326463047,0.233565156,0.236665,0.197723359,0.234563975,0.15050789,0.287096259,0.168272557,0.134646544,0.430718656,0.266434174,0.414224468,0.285115687,0.087731479,0.372914399,0.435726561,0.15325154,0.152279207,0.282655213,0.279746403,0.030952,0.440057824,0.52095777,0.558527119,0.46516425,0.150543481,0.458711896,0.154301819,0.006086818,0.381822068,0.458081401,0.24678812,0.006391247,0.577805955,0.149443084,0.650783525,0.147378185,0.08708232,0.183617511,0.275270175,0.022666,0.403765543,0.494997721,0.202005497,0.020134297,0.231955995
2021/12/20,1,1.000108,1,1,0.94776116,0.866061177,1.016620193,1,1,1.031308053,0.996104,1,1.01942,0.943789822,1.035048555,1.049939153,1,1.01758,1.056367,1.058107462,1,1.016073546,0.963539688,1,1.033328843,1.055588,0.995282646,0.999931943,0.932001528,0.985523007,1.008323,1,1,0.920030852,1.101171681,1,0.998931,0.975108955,0.865051757,1,0.978993,1,1,1,0.959801941,1.093741,1,1,0.953334954,0.066843238,0.390263619,0.267750615,0.326463047,0.251234158,0.236665,0.197723359,0.234563975,0.15050789,0.287096259,0.168272557,0.134646544,0.430718656,0.266434174,0.426006826,0.285115687,0.087731479,0.372914399,0.435726561,0.15325154,0.152279207,0.299124388,0.279746403,0.030952,0.464964784,0.52095777,0.56364685,0.46516425,0.181219896,0.453935469,0.154301819,0.006086818,0.381822068,0.451017089,0.24678812,0.006391247,0.577805955,0.155280937,0.644903843,0.147378185,0.08708232,0.183617511,0.275270175,0.022666,0.412114111,0.494997721,0.202005497,0.020134297,0.231955995
2021/12/21,1,1.000108,1,1,0.94776116,0.866061177,1.016102733,1,1,1.031308053,0.996104,1,1.01942,0.943789822,1.02546711,1.049939153,1,1.01758,1.056367,1.058107462,1,1.016073546,1.022130609,1,1.033328843,1.055588,0.995282646,1.005729049,0.932001528,0.985523007,1.008323,1,1,0.920030852,1.101171681,1,0.998931,0.975108955,0.836662776,1,0.978993,1,1,1,0.959801941,1.093741,1,1,0.953334954,0.066843238,0.390263619,0.267750615,0.326463047,0.251234158,0.236665,0.197314792,0.234563975,0.15050789,0.287096259,0.168272557,0.134646544,0.430718656,0.266434174,0.420643725,0.285115687,0.087731479,0.372914399,0.435726561,0.15325154,0.152279207,0.299124388,0.321033026,0.030952,0.464964784,0.52095777,0.56364685,0.468247087,0.181219896,0.453935469,0.154301819,0.006086818,0.381822068,0.451017089,0.24678812,0.006391247,0.577805955,0.155280937,0.632855,0.147378185,0.08708232,0.183617511,0.275270175,0.022666,0.412114111,0.494997721,0.202005497,0.020134297,0.231955995
2021/12/22,1,1.000108,1,1,0.944352063,0.866061177,1.016102733,1,1,1.031308053,0.996104,1,1.01942,0.943789822,1.02546711,1.013261629,1,1.01758,1.056367,1.058107462,1,1.016073546,0.978165705,1,1.033328843,1.055588,0.995282646,1.005729049,0.932001528,0.985523007,0.980536643,1,1,0.909218649,1.101171681,1,0.998931,0.971730202,0.836662776,1,0.978993,1,1,1,0.959801941,1.093741,1,1,0.953334954,0.066843238,0.390263619,0.267750615,0.326463047,0.248531124,0.236665,0.197314792,0.234563975,0.15050789,0.287096259,0.168272557,0.134646544,0.430718656,0.266434174,0.420643725,0.259238671,0.087731479,0.372914399,0.435726561,0.15325154,0.152279207,0.299124388,0.290515991,0.030952,0.464964784,0.52095777,0.56364685,0.468247087,0.181219896,0.453935469,0.130336502,0.006086818,0.381822068,0.44448872,0.24678812,0.006391247,0.577805955,0.152343809,0.632855,0.147378185,0.08708232,0.183617511,0.275270175,0.022666,0.412114111,0.494997721,0.202005497,0.020134297,0.231955995
2021/12/23,1,1.000108,1,1,0.944352063,0.866061177,1.016102733,1,1,1.030810963,0.996104,1,1.01942,0.939025099,1.010415304,1.013261629,1,0.980383381,1.056367,1.058107462,1,1.016073546,0.929416861,1,1.040294512,1.055588,1.051265304,0.985806562,0.932001528,0.985523007,0.980536643,1,1,0.878338856,1.101171681,1,0.998931,0.971730202,0.836662776,1,0.978993,1,0.999518,1,0.959801941,1.093741,0.991923,1,0.953334954,0.066843238,0.390263619,0.267750615,0.326463047,0.248531124,0.236665,0.197314792,0.234563975,0.15050789,0.286752474,0.168272557,0.134646544,0.430718656,0.262711976,0.412013255,0.259238671,0.087731479,0.349122212,0.435726561,0.15325154,0.152279207,0.299124388,0.253302845,0.030952,0.468547306,0.52095777,0.58688381,0.457500719,0.181219896,0.453935469,0.130336502,0.006086818,0.381822068,0.424958589,0.24678812,0.006391247,0.577805955,0.152343809,0.632855,0.147378185,0.08708232,0.183617511,0.274920687,0.022666,0.412114111,0.494997721,0.195507612,0.020134297,0.231955995
2021/12/24,1,1.000108,1,1,0.944352063,0.866061177,1.016102733,1,1,1.030810963,0.996104,1,1.01942,0.939025099,1.010415304,0.989539148,1,0.980383381,1.056367,1.058107462,1,1.016073546,0.929416861,1,1.040294512,1.06660095,1.104587583,0.994075179,0.932001528,0.985523007,0.980536643,1,1.005904,0.878338856,1.101171681,1,0.998931,1.006553612,0.836662776,1,0.978993,1,0.999518,1,0.959801941,1.093741,0.991923,1,0.953334954,0.066843238,0.390263619,0.267750615,0.326463047,0.248531124,0.236665,0.197314792,0.234563975,0.15050789,0.286752474,0.168272557,0.134646544,0.430718656,0.262711976,0.412013255,0.241480206,0.087731479,0.349122212,0.435726561,0.15325154,0.152279207,0.299124388,0.253302845,0.030952,0.468547306,0.525904014,0.606826363,0.462013173,0.181219896,0.453935469,0.130336502,0.006086818,0.385450369,0.424958589,0.24678812,0.006391247,0.577805955,0.181669895,0.632855,0.147378185,0.08708232,0.183617511,0.274920687,0.022666,0.412114111,0.494997721,0.195507612,0.020134297,0.231955995
2021/12/27,1,1.000108,1,1,0.944352063,0.866061177,1.016102733,1,1,1.030810963,0.996104,1,1.01942,0.939025099,1.010415304,1.012656761,1,0.984080406,0.994579038,1.061878028,1,0.98753712,0.940437886,1,1.040294512,1.06660095,1.104587583,1.024276177,0.959994194,0.997467546,0.980536643,1,1.005904,0.941883159,1.101171681,1,0.998931,1.111412341,0.844053855,1,0.978993,1,0.999518,1,0.959801941,1.093741,0.991923,1,0.953334954,0.066843238,0.390263619,0.267750615,0.326463047,0.248531124,0.236665,0.197314792,0.234563975,0.15050789,0.286752474,0.168272557,0.134646544,0.430718656,0.262711976,0.412013255,0.258796209,0.087731479,0.351567451,0.400671221,0.156258214,0.152279207,0.278871494,0.262053415,0.030952,0.468547306,0.525904014,0.606826363,0.477875828,0.205094872,0.460474518,0.130336502,0.006086818,0.385450369,0.463753853,0.24678812,0.006391247,0.577805955,0.258877113,0.636069958,0.147378185,0.08708232,0.183617511,0.274920687,0.022666,0.412114111,0.494997721,0.195507612,0.020134297,0.231955995
2021/12/28,1,1.000108,1,0.9864035,0.944352063,0.866061177,1.016102733,1,1,1.030810963,0.996104,1,1.01942,0.939025099,1.00016262,1.012656761,1,0.984080406,0.994579038,1.061878028,1,0.98753712,0.940437886,1,1.022539806,1.06660095,1.090104783,1.014264901,0.957119011,1.01086154,0.980536643,1,1.005904,0.941883159,1.101171681,1,0.998931,1.111412341,0.823049575,1,0.978993,1,0.999518,1,0.959801941,1.042979386,0.991923,1,0.953334954,0.066843238,0.390263619,0.267750615,0.317179072,0.248531124,0.236665,0.197314792,0.234563975,0.15050789,0.286752474,0.168272557,0.134646544,0.430718656,0.262711976,0.405985793,0.258796209,0.087731479,0.351567451,0.400671221,0.156258214,0.152279207,0.278871494,0.262053415,0.030952,0.459319512,0.525904014,0.601602778,0.472722215,0.202706979,0.467623273,0.130336502,0.006086818,0.385450369,0.463753853,0.24678812,0.006391247,0.577805955,0.258877113,0.626782439,0.147378185,0.08708232,0.183617511,0.274920687,0.022666,0.412114111,0.470419354,0.195507612,0.020134297,0.231955995
2021/12/29,1,0.981562997,1,0.9864035,0.9786141,0.866061177,1.016102733,1,1,1.030810963,0.996104,1,1.01942,0.939025099,1.00016262,1.012656761,1,0.984080406,0.994579038,1.142639162,1,0.98753712,0.965005886,1,1.022539806,1.06660095,1.090995399,1.014264901,0.957119011,1.01086154,0.980536643,1,1.005904,0.941883159,1.101171681,1,0.998931,1.111412341,0.831408467,1,0.978993,1,0.993604852,1,0.961689872,1.043831501,0.991923,1,0.953334954,0.066843238,0.378743663,0.267750615,0.317179072,0.274840631,0.236665,0.197314792,0.234563975,0.15050789,0.286752474,0.168272557,0.134646544,0.430718656,0.262711976,0.405985793,0.258796209,0.087731479,0.351567451,0.400671221,0.215893439,0.152279207,0.278871494,0.280840732,0.030952,0.459319512,0.525904014,0.601928002,0.472722215,0.202706979,0.467623273,0.130336502,0.006086818,0.385450369,0.463753853,0.24678812,0.006391247,0.577805955,0.258877113,0.630534729,0.147378185,0.08708232,0.183617511,0.27060559,0.022666,0.413268212,0.470851668,0.195507612,0.020134297,0.231955995
2021/12/30,0.999458,0.981562997,1,0.9864035,0.982284882,0.864172297,1.016102733,1,1,1.030810963,0.996104,1,1.072720375,0.939025099,1.021458582,1.032421796,1,0.984080406,0.994579038,1.145742569,0.967014,0.98753712,0.965005886,1,1.022539806,1.06660095,1.070242484,0.911664907,0.945658468,1.01086154,0.980536643,1,1.005904,0.941883159,1.088106279,1,0.964497349,1.137998435,0.831408467,1,0.978993,1,0.971634261,1,0.92854523,1.043831501,0.991923,1,0.953334954,0.066337192,0.378743663,0.267750615,0.317179072,0.277550539,0.234996528,0.197314792,0.234563975,0.15050789,0.286752474,0.168272557,0.134646544,0.459004601,0.262711976,0.418370147,0.272986067,0.087731479,0.351567451,0.400671221,0.218017304,0.123362441,0.278871494,0.280840732,0.030952,0.459319512,0.525904014,0.594209047,0.413381664,0.193044494,0.467623273,0.130336502,0.006086818,0.385450369,0.463753853,0.237743952,0.006391247,0.562733148,0.27619134,0.630534729,0.147378185,0.08708232,0.183617511,0.254112526,0.022666,0.392324682,0.470851668,0.195507612,0.020134297,0.231955995
2022/1/4,0.999458,0.981562997,1,0.9864035,0.965669533,0.864172297,1.016102733,1,1,1.030810963,0.996104,1,1.072720375,0.939025099,0.98427715,1.032421796,1,0.989262574,0.994579038,1.145742569,0.967014,0.969101777,0.965005886,1,0.962336752,1.06660095,1.070242484,0.911664907,0.945658468,0.965870115,0.980536643,1,1.005904,0.941883159,1.088106279,1,0.964497349,1.118749192,0.798502151,1,0.978993,1,0.971634261,1,0.920079993,1.023511929,0.991923,1,0.953334954,0.066337192,0.378743663,0.267750615,0.317179072,0.265120045,0.234996528,0.197314792,0.234563975,0.15050789,0.286752474,0.168272557,0.134646544,0.459004601,0.262711976,0.396398864,0.272986067,0.087731479,0.35496421,0.400671221,0.218017304,0.123362441,0.265153377,0.280840732,0.030952,0.425494953,0.525904014,0.594209047,0.413381664,0.193044494,0.442824506,0.130336502,0.006086818,0.385450369,0.463753853,0.237743952,0.006391247,0.562733148,0.263737459,0.615309045,0.147378185,0.08708232,0.183617511,0.254112526,0.022666,0.386733738,0.460346595,0.195507612,0.020134297,0.231955995
2022/1/5,0.999458,0.983274843,1,0.9864035,0.965669533,0.878196085,1.015848199,1,1,1.030810963,0.996104,1,1.103272524,0.939025099,0.98427715,1.005773957,1,0.989262574,0.994579038,1.151067981,0.967014,0.998802808,0.960702924,1,0.962336752,1.06660095,1.070242484,0.911664907,0.945658468,0.995472102,0.980536643,1,1.005904,0.955094954,1.088106279,1,0.964497349,1.118749192,0.792404789,1,0.978993,1,0.971634261,1,0.920079993,0.945841702,0.954344989,1,0.953334954,0.066337192,0.379825248,0.267750615,0.317179072,0.265120045,0.247212759,0.197113669,0.234563975,0.15050789,0.286752474,0.168272557,0.134646544,0.473986005,0.262711976,0.396398864,0.253723935,0.087731479,0.35496421,0.400671221,0.221635144,0.123362441,0.28700524,0.277619638,0.030952,0.425494953,0.525904014,0.594209047,0.413381664,0.193044494,0.459393028,0.130336502,0.006086818,0.385450369,0.471171727,0.237743952,0.006391247,0.562733148,0.263737459,0.612348942,0.147378185,0.08708232,0.183617511,0.254112526,0.022666,0.386733738,0.416031566,0.163830154,0.020134297,0.231955995
2022/1/6,0.999458,0.983274843,1,0.9864035,0.965669533,0.878196085,1.015848199,1,1,1.030810963,0.996104,1,1.103272524,0.925186686,0.98427715,1.005773957,1,0.989262574,0.994579038,1.151067981,0.967014,0.998802808,0.960702924,1,0.954563958,1.06660095,1.070242484,0.911664907,0.945658468,0.995472102,0.980536643,1,1.005904,0.955094954,1.046724509,1,0.922489149,1.118749192,0.790439625,1,0.978993,1,0.971634261,1,0.920079993,0.918973177,0.954344989,1,0.953334954,0.066337192,0.379825248,0.267750615,0.317179072,0.265120045,0.247212759,0.197113669,0.234563975,0.15050789,0.286752474,0.168272557,0.134646544,0.473986005,0.251684043,0.396398864,0.253723935,0.087731479,0.35496421,0.400671221,0.221635144,0.123362441,0.28700524,0.277619638,0.030952,0.420816891,0.525904014,0.594209047,0.413381664,0.193044494,0.459393028,0.130336502,0.006086818,0.385450369,0.471171727,0.207608511,0.006391247,0.542820943,0.263737459,0.611385177,0.147378185,0.08708232,0.183617511,0.254112526,0.022666,0.386733738,0.398957759,0.163830154,0.020134297,0.231955995
2022/1/7,0.999458,0.983274843,1,0.9864035,1.023048168,0.878196085,1.029996425,1,1,1.030810963,0.996104,1,1.103272524,0.925186686,0.987714574,1.005773957,1,0.989262574,0.994579038,1.151067981,0.967014,1.094208453,1.001972801,1,0.954563958,1.06660095,1.078899319,0.90378721,0.965957973,0.995472102,0.980536643,1,1.005904,0.972473862,1.046724509,1,0.922489149,1.209043998,0.790439625,1,0.978993,1,0.971634261,1,0.920079993,0.918973177,0.954344989,1,0.953334954,0.066337192,0.379825248,0.267750615,0.317179072,0.30633649,0.247212759,0.208142267,0.234563975,0.15050789,0.286752474,0.168272557,0.134646544,0.473986005,0.251684043,0.398499504,0.253723935,0.087731479,0.35496421,0.400671221,0.221635144,0.123362441,0.349172302,0.307373488,0.030952,0.420816891,0.525904014,0.597465018,0.408268512,0.210002578,0.459393028,0.130336502,0.006086818,0.385450369,0.480622323,0.207608511,0.006391247,0.542820943,0.318723617,0.611385177,0.147378185,0.08708232,0.183617511,0.254112526,0.022666,0.386733738,0.398957759,0.163830154,0.020134297,0.231955995
2022/1/10,0.999458,0.983274843,1,0.9864035,1.023048168,0.861001884,1.029996425,1,1,1.030810963,0.996104,1,1.103272524,0.925186686,0.987714574,1.005773957,1,0.954677954,0.994579038,1.151067981,0.967014,1.094208453,0.960129414,1,0.944124847,1.06660095,1.078899319,0.886962308,0.965957973,0.96105017,0.980536643,1,1.005904,0.938476176,1.046724509,1,0.861044453,1.172519182,0.776409585,1,0.978993,1,0.971634261,1,0.911095412,0.90267335,0.954344989,1,0.953334954,0.066337192,0.379825248,0.267750615,0.317179072,0.30633649,0.232179604,0.208142267,0.234563975,0.15050789,0.286752474,0.168272557,0.134646544,0.473986005,0.251684043,0.398499504,0.253723935,0.087731479,0.331596835,0.400671221,0.221635144,0.123362441,0.349172302,0.277188142,0.030952,0.414412911,0.525904014,0.597465018,0.397043881,0.210002578,0.44003011,0.130336502,0.006086818,0.385450369,0.461807099,0.207608511,0.006391247,0.510196346,0.297501367,0.604362748,0.147378185,0.08708232,0.183617511,0.254112526,0.022666,0.380686138,0.38810457,0.163830154,0.020134297,0.231955995
2022/1/11,0.999458,0.983274843,1,0.9864035,0.998970729,0.861001884,1.029996425,1,1,1.030810963,0.996104,1,1.103272524,0.93308778,1.024150047,1.005773957,1,0.954677954,0.994579038,1.151067981,0.967014,1.094208453,0.960129414,1,0.987621151,1.06660095,1.057046753,0.900150846,0.965957973,0.966750159,0.980536643,1,1.005904,0.915771622,1.046724509,1,0.861044453,1.223180219,0.789214908,1,0.978993,1,0.971634261,1,0.911095412,0.90267335,0.953890721,1,0.953334954,0.066337192,0.379825248,0.267750615,0.317179072,0.289617641,0.232179604,0.208142267,0.234563975,0.15050789,0.286752474,0.168272557,0.134646544,0.473986005,0.258020548,0.419898669,0.253723935,0.087731479,0.331596835,0.400671221,0.221635144,0.123362441,0.349172302,0.277188142,0.030952,0.440203037,0.525904014,0.589143322,0.405878078,0.210002578,0.443331709,0.130336502,0.006086818,0.385450369,0.448463783,0.207608511,0.006391247,0.510196346,0.326597087,0.610782118,0.147378185,0.08708232,0.183617511,0.254112526,0.022666,0.380686138,0.38810457,0.163431948,0.020134297,0.231955995
2022/1/12,0.999458,0.952366582,1,0.9864035,0.986907159,0.861001884,1.029996425,1,1,1.002478093,0.996104,1,1.100257832,0.93308778,0.99760715,1.005773957,1,0.962015609,0.994579038,1.129624736,0.967014,1.036684273,0.960129414,0.969048,0.987621151,1.06660095,1.090848994,0.890408513,0.965957973,0.966750159,0.980536643,1,1.005904,0.917387959,1.046724509,1,0.84426528,1.223180219,0.766105117,1,0.978993,1,0.971634261,1,0.911095412,0.90267335,0.953890721,1,0.953334954,0.066337192,0.359697994,0.267750615,0.317179072,0.280934203,0.232179604,0.208142267,0.234563975,0.15050789,0.266594078,0.168272557,0.134646544,0.472544734,0.258020548,0.404464167,0.253723935,0.087731479,0.336694997,0.400671221,0.206859734,0.123362441,0.313058771,0.277188142,0,0.440203037,0.525904014,0.601874576,0.399377541,0.210002578,0.443331709,0.130336502,0.006086818,0.385450369,0.44943553,0.207608511,0.006391247,0.500461846,0.326597087,0.599041244,0.147378185,0.08708232,0.183617511,0.254112526,0.022666,0.380686138,0.38810457,0.163431948,0.020134297,0.231955995
2022/1/13,0.999458,0.952366582,1,0.9864035,1.065988029,0.861001884,1.029996425,1,1,1.002478093,0.967632359,1,1.100257832,0.93308778,1.049053252,1.005773957,1,0.9511102,0.994579038,1.134134197,0.967014,1.036684273,0.98428627,0.969048,0.987621151,1.06660095,1.121942553,0.907484322,0.965957973,0.955791079,0.980536643,1,1.005904,0.917387959,1.052494055,1,0.84426528,1.271377189,0.765999395,1,0.978993,1,0.971500176,1,0.911095412,0.90267335,0.953890721,1,0.953334954,0.066337192,0.359697994,0.267750615,0.317179072,0.334278469,0.232179604,0.208142267,0.234563975,0.15050789,0.266594078,0.143799786,0.134646544,0.472544734,0.258020548,0.433669545,0.253723935,0.087731479,0.329089557,0.400671221,0.21001336,0.123362441,0.313058771,0.294927759,0,0.440203037,0.525904014,0.61290824,0.41067924,0.210002578,0.436948963,0.130336502,0.006086818,0.385450369,0.44943553,0.211952231,0.006391247,0.500461846,0.352125294,0.598985904,0.147378185,0.08708232,0.183617511,0.254009579,0.022666,0.380686138,0.38810457,0.163431948,0.020134297,0.231955995
