qid_date,total_profit,day_return
20211207,1001986.1831,0.0019861831000000238
20211208,962175.03,-0.0397322376011514
20211209,990128.8187000002,0.02905270644988589
20211210,992739.1428000003,0.002636347968769697
20211213,992739.1428000003,0.0
20211214,1012004.6868000003,0.01940645147290347
20211215,1012004.6868000003,0.0
20211216,1012004.6868000003,0.0
20211217,1065890.7593000003,0.053246860615230894
20211220,1115334.5069000002,0.04638725607535143
20211221,1077836.0436000002,-0.03362082233448016
20211222,1056912.9635,-0.019412117663199044
20211223,1058348.3315,0.0013580758771722802
20211224,1071995.2535,0.012894546713800928
20211227,1071995.2535,0.0
20211228,1061546.3507000003,-0.00974715397841993
20211229,1061546.3507000003,0.0
20211230,1061546.3507000003,0.0
20211231,1029101.4171000003,-0.030563840739130505
20220104,1029101.4171000003,0.0
20220105,1038684.3511000003,0.009311943255315536
20220106,1038684.3511000003,0.0
20220107,1038684.3511000003,0.0
20220110,1038684.3511000003,0.0
20220111,1038684.3511000003,0.0
20220112,1015508.2725000004,-0.022312917851757055
20220113,1045004.4677000004,0.02904574585826424
20220114,1108051.3253000006,0.06033166321170188
20220117,1041169.3796000005,-0.06035997085414083
20220118,1041169.3796000005,0.0
20220119,1041169.3796000005,0.0
20220120,1023185.1252000005,-0.01727313034014621
20220121,1040162.3364000004,0.01659251173797253
20220124,1013199.5621000001,-0.02592169833154927
20220125,993975.6483000001,-0.01897347227446061
20220126,993975.6483000001,0.0
20220127,993975.6483000001,0.0
20220128,1051024.3659,0.05739448214608737
20220207,1036338.5246,-0.013972883766043321
20220208,1057596.3988,0.020512480907920575
20220209,1057596.3988,0.0
20220210,1057596.3988,0.0
20220216,1090138.6108000001,0.030769972398661742
20220217,1090138.6108000001,0.0
20220218,1075728.4213000003,-0.013218676374947329
20220221,1063555.6056000001,-0.011315881833157761
20220222,1120510.3818,0.05355129144175699
20220223,1120510.3818,0.0
20220224,1133192.7465000001,0.011318382146202828
20220225,1133192.7465000001,0.0
20220228,1143773.4737000002,0.00933709400512835
20220301,1131141.2314000002,-0.01104435676335098
20220302,1104897.4038,-0.023201194396846907
20220303,1087943.5292999998,-0.015344297526351153
20220304,1087943.5292999998,0.0
20220307,1060025.1700999998,-0.02566158853664324
20220308,1080077.4316999998,0.018916778738478836
20220309,1134214.8191999998,0.05012361698437658
20220310,1134214.8191999998,0.0
20220311,1134214.8191999998,0.0
20220314,1122863.3726,-0.010008198101314238
20220315,1194782.0657,0.06404937132598036
20220316,1198450.1716999998,0.0030701046703867614
20220317,1248663.9442999999,0.04189892394839567
20220318,1248663.9442999999,0.0
20220321,1244353.6162999999,-0.00345195200011669
20220322,1281738.8110999998,0.030043867201641806
20220323,1281738.8110999998,0.0
20220324,1262920.4860999999,-0.014681871873607305
20220325,1262920.4860999999,0.0
20220328,1279638.9071,0.013237904669380983
20220329,1310959.6982999998,0.02447627297530446
20220330,1312179.2230999998,0.0009302534636125312
20220331,1312179.2230999998,0.0
20220401,1312179.2230999998,0.0
20220406,1268857.4759,-0.03301511442747357
20220407,1209406.2389,-0.0468541488143349
20220408,1209406.2389,0.0
20220411,1209406.2389,0.0
20220412,1161820.7357,-0.03934616977276445
20220413,1150932.3029,-0.009371869915404599
20220414,1150932.3029,0.0
20220415,1150932.3029,0.0
20220418,1150932.3029,0.0
20220419,1150932.3029,0.0
20220420,1116839.1024,-0.029622246603119507
20220421,1095408.4011000001,-0.019188709684274968
20220422,1095408.4011000001,0.0
20220425,1095408.4011000001,0.0
20220426,1146374.5731000002,0.04652709614863297
20220427,1146374.5731000002,0.0
20220428,1146374.5731000002,0.0
20220429,1133650.5925000003,-0.011099322070265387
20220505,1151279.7870000002,0.015550818406157168
20220506,1151279.7870000002,0.0
20220509,1151279.7870000002,0.0
20220510,1166264.5278000003,0.013015724734512363
20220511,1166264.5278000003,0.0
20220512,1166264.5278000003,0.0
20220513,1152031.2722000002,-0.012204140022031826
20220516,1154843.5822,0.0024411750512893953
20220517,1149645.1948000002,-0.004501377918295098
20220518,1128597.2314000002,-0.018308225437902736
20220519,1128695.0187000001,8.664499369599216e-05
20220520,1114228.3206000002,-0.012817189639644433
20220523,1114228.3206000002,0.0
20220524,1114228.3206000002,0.0
