qid_date,total_profit,day_return
20211207,999744.2404,-0.0002557595999999903
20211208,938057.8775,-0.06170214381562149
20211209,984892.2124000001,0.04992691391795293
20211210,976462.7247999999,-0.008558792011827491
20211213,976462.7247999999,0.0
20211214,995300.1455999998,0.01929148990695806
20211215,995300.1455999998,0.0
20211216,995300.1455999998,0.0
20211217,1048357.2015999998,0.053307593929884774
20211220,1097003.4693999998,0.046402378622244625
20211221,1046477.1683999997,-0.04605846964881085
20211222,1026315.5105999999,-0.019266218517529403
20211223,1027714.9944,0.001363599970521624
20211224,1041066.9489,0.012991884494003247
20211227,1041066.9489,0.0
20211228,1030919.0433,-0.009747601353325357
20211229,1030919.0433,0.0
20211230,1030919.0433,0.0
20211231,998154.7739,-0.031781612351558346
20220104,998154.7739,0.0
20220105,994908.1862,-0.0032525894629696892
20220106,994908.1862,0.0
20220107,994908.1862,0.0
20220110,994908.1862,0.0
20220111,994908.1862,0.0
20220112,972294.5866,-0.022729333132106816
20220113,999550.2590000001,0.028032319397467722
20220114,1059094.5134,0.05957104594177287
20220117,995146.5713000002,-0.06037982568213715
20220118,995146.5713000002,0.0
20220119,995146.5713000002,0.0
20220120,976927.7025000001,-0.01830772403325473
20220121,994203.5357000001,0.01768384001783386
20220124,968441.3301999999,-0.025912405835352
20220125,950590.5530999998,-0.01843248170368108
20220126,950590.5530999998,0.0
20220127,950590.5530999998,0.0
20220128,950590.5530999998,0.0
20220207,937044.7175999997,-0.014249915966264664
20220208,956312.3693999997,0.020562147609506996
20220209,956312.3693999997,0.0
20220210,956312.3693999997,0.0
20220216,992668.1701999998,0.03801665853471088
20220217,992668.1701999998,0.0
20220218,979575.7723999998,-0.013189098021912215
20220221,968449.3710999996,-0.01135838759337628
20220222,993424.6068999995,0.02578889154693976
20220223,993424.6068999995,0.0
20220224,1004671.2321999995,0.011321065757667574
20220225,1004671.2321999995,0.0
20220228,1020357.2769999995,0.015613112326956146
20220301,1009152.3207999996,-0.010981404702619574
20220302,997017.5127999997,-0.012024753597534377
20220303,981716.3191999997,-0.015346965728845124
20220304,981716.3191999997,0.0
20220307,956339.3144999997,-0.025849631103901427
20220308,973526.9672999997,0.017972337369593652
20220309,973526.9672999997,0.0
20220310,973526.9672999997,0.0
20220311,973526.9672999997,0.0
20220314,963810.8985999997,-0.009980276896639747
20220315,1025571.5841999998,0.06407967132319384
20220316,1025571.5841999998,0.0
20220317,1068381.7541999999,0.04174274195925021
20220318,1068381.7541999999,0.0
20220321,1064703.1121999999,-0.0034431905875765777
20220322,1096797.7954,0.030144256020518928
20220323,1096797.7954,0.0
20220324,1076356.0910999998,-0.018637623439555738
20220325,1076356.0910999998,0.0
20220328,1090623.3698999998,0.013255166127614227
20220329,1114689.6148999997,0.022066504041818334
20220330,1119012.7889999996,0.0038783658179032945
20220331,1119012.7889999996,0.0
20220401,1119012.7889999996,0.0
20220406,1082008.7965999995,-0.03306842670946464
20220407,1032466.0990999995,-0.04578770307198816
20220408,1032466.0990999995,0.0
20220411,1032466.0990999995,0.0
20220412,997745.7935999995,-0.03362851867995056
20220413,997745.7935999995,0.0
20220414,997745.7935999995,0.0
20220415,997745.7935999995,0.0
20220418,997745.7935999995,0.0
20220419,997745.7935999995,0.0
20220420,967968.1880999994,-0.02984488202406597
20220421,967968.1880999994,0.0
20220422,967968.1880999994,0.0
20220425,967968.1880999994,0.0
20220426,1012411.3496999994,0.04591386591664377
20220427,1012411.3496999994,0.0
