qid_date,total_profit,day_return
20211207,1000000.0,0.0
20211208,1000000.0,0.0
20211209,1098541.7903,0.09854179029999999
20211210,1078914.1303,-0.01786701259188311
20211213,1078914.1303,0.0
20211214,1099678.1055,0.019245252811941956
20211215,1099678.1055,0.0
20211216,1099678.1055,0.0
20211217,1099678.1055,0.0
20211220,1150716.8127000001,0.046412406453062785
20211221,1150716.8127000001,0.0
20211222,1150716.8127000001,0.0
20211223,1152283.7561,0.0013617107030211631
20211224,1140949.9214,-0.009835975418381588
20211227,1140949.9214,0.0
20211228,1129833.8642000002,-0.009742809032634832
20211229,1129833.8642000002,0.0
20211230,1129833.8642000002,0.0
20211231,1098027.6022,-0.028151273393209116
20220104,1098027.6022,0.0
20220105,1093962.8163,-0.003701897740872672
20220106,1093962.8163,0.0
20220107,1093962.8163,0.0
20220110,1093962.8163,0.0
20220111,1093962.8163,0.0
20220112,1084460.7785,-0.008685887361453318
20220113,1089893.3345,0.005009453645261638
20220114,1155275.2609,0.05998928916286531
20220117,1085525.9935,-0.060374587564233716
20220118,1085525.9935,0.0
20220119,1085525.9935,0.0
20220120,1065317.8462999999,-0.01861599567491171
20220121,1052268.0648999999,-0.012249659991451117
20220124,1025005.1483999998,-0.025908717948777554
20220125,1025005.1483999998,0.0
20220126,1025005.1483999998,0.0
20220127,1025005.1483999998,0.0
20220128,1025005.1483999998,0.0
20220207,1025005.1483999998,0.0
20220208,1099397.0673999996,0.07257711740874977
20220209,1099397.0673999996,0.0
20220210,1099397.0673999996,0.0
20220216,1116301.2301999996,0.01537584854576451
20220217,1116301.2301999996,0.0
20220218,1101549.1039999996,-0.013215184038950691
20220221,1078721.5951999999,-0.020723096879755373
20220222,1110001.5703999999,0.028997264298023566
20220223,1110001.5703999999,0.0
20220224,1122683.9351,0.011425537619221405
20220225,1122683.9351,0.0
20220228,1140384.9390999998,0.01576668503626828
20220301,1124691.8153999997,-0.01376125127747236
20220302,1146107.3634,0.019041258864663905
20220303,1146107.3634,0.0
20220304,1146107.3634,0.0
20220307,1122952.8874,-0.02020271114157299
20220308,1143005.1489999997,0.017856725624907862
20220309,1143005.1489999997,0.0
20220310,1143005.1489999997,0.0
20220311,1143005.1489999997,0.0
20220314,1143005.1489999997,0.0
20220315,1143005.1489999997,0.0
20220316,1143005.1489999997,0.0
20220317,1186855.3671999997,0.038363972584343986
20220318,1186855.3671999997,0.0
20220321,1186855.3671999997,0.0
20220322,1222535.0947999998,0.030062405737082222
20220323,1222535.0947999998,0.0
20220324,1199758.0883,-0.018630963312939574
20220325,1199758.0883,0.0
20220328,1215712.8946999998,0.013298352855955391
20220329,1242529.5676999998,0.022058393159198556
20220330,1229984.2868999997,-0.010096565205464017
20220331,1229984.2868999997,0.0
20220401,1229984.2868999997,0.0
20220406,1189370.1488999997,-0.03302004621730753
20220407,1133882.3276999996,-0.046653114046387126
20220408,1133882.3276999996,0.0
20220411,1133882.3276999996,0.0
