qid_date,total_profit,day_return
20211207,1012164.011,0.012164011
20211208,1022555.825,0.010266927
20211209,1077258.285,0.053495817
20211210,1091987.383,0.013672764
20211213,1091987.383,0
20211214,1091987.383,0
20211215,1091987.383,0
20211216,1091987.383,0
20211217,1069262.236,-0.020810814
20211220,1137661.12,0.063968297
20211221,1153267.313,0.013717787
20211222,1219402.577,0.057345997
20211223,1339295.881,0.098321347
20211224,1423563.092,0.06291904
20211227,1423563.092,0
20211228,1423563.092,0
20211229,1423563.092,0
20211230,1423563.092,0
20211231,1423563.092,0
20220104,1423563.092,0
20220105,1500645.146,0.054147269
20220106,1500645.146,0
20220107,1500645.146,0
20220110,1500645.146,0
20220111,1500645.146,0
20220112,1500766.332,8.08E-05
20220113,1472733.648,-0.018678914
20220114,1472733.648,0
20220117,1420175.386,-0.035687554
20220118,1420175.386,0
20220119,1420175.386,0
20220120,1338491.587,-0.057516698
20220121,1338491.587,0
20220124,1326169.069,-0.009206273
20220125,1328655.187,0.001874662
20220126,1328655.187,0
20220127,1328655.187,0
20220128,1351361.821,0.017089937
20220207,1356753.79,0.003990026
20220208,1385626.186,0.021280498
20220209,1385626.186,0
20220210,1385626.186,0
20220216,1370056.451,-0.011236605
20220217,1370056.451,0
20220218,1370056.451,0
20220221,1369650.705,-0.000296153
20220222,1421071.3,0.037542853
20220223,1421071.3,0
20220224,1399713.327,-0.015029487
20220225,1399713.327,0
20220228,1399713.327,0
20220301,1391609.512,-0.005789625
20220302,1404100.738,0.0089761
20220303,1404100.738,0
20220304,1404100.738,0
20220307,1382961.231,-0.015055548
20220308,1391028.461,0.005833302
20220309,1391028.461,0
20220310,1391028.461,0
20220311,1391028.461,0
20220314,1391028.461,0
20220315,1420494.019,0.02118257
20220316,1440890.694,0.01435886
20220317,1403530.521,-0.025928527
20220318,1403530.521,0
20220321,1394146.432,-0.00668606
20220322,1428657.687,0.024754398
20220323,1472994.953,0.031034212
20220324,1432496.654,-0.027493848
20220325,1432496.654,0
20220328,1437042.626,0.003173461
20220329,1509246.252,0.050244596
20220330,1454182.369,-0.036484359
20220331,1454182.369,0
20220401,1454182.369,0
20220406,1403250.784,-0.035024207
20220407,1364659.628,-0.027501254
20220408,1364659.628,0
20220411,1364659.628,0
20220412,1322075.896,-0.031204654
20220413,1329213.191,0.005398551
20220414,1294426.794,-0.026170668
20220415,1294426.794,0
20220418,1294426.794,0
20220419,1294426.794,0
20220420,1294426.794,0
20220421,1294426.794,0
20220422,1294426.794,0
20220425,1294426.794,0
20220426,1356882.982,0.048250073
20220427,1356882.982,0
20220428,1356882.982,0
20220429,1356882.982,0
20220505,1348959.62,-0.005839385
20220506,1348959.62,0
20220509,1348959.62,0
20220510,1348959.62,0
20220511,1326849.53,-0.016390476
20220512,1326849.53,0
20220513,1318373.848,-0.006387824
20220516,1343352.383,0.018946474
20220517,1407545.319,0.047785627
20220518,1403207.851,-0.003081583
20220519,1433481.932,0.021574909
20220520,1433481.932,0
20220523,1433481.932,0
20220524,1433481.932,0
20220525,1433481.932,0
20220526,1433481.932,0
20220527,1433481.932,0
20220530,1433481.932,0
20220531,1433481.932,0
20220601,1433481.932,0
20220602,1478724.733,0.031561472
20220606,1516548.492,0.025578634
20220607,1516548.492,0
20220608,1416871.406,-0.065726277
20220609,1412398.037,-0.003157216
20220610,1530690.041,0.083752597
20220613,1533372.216,0.001752266
20220614,1522781.308,-0.006906939
20220615,1522781.308,0
20220616,1528544.145,0.003784415
20220617,1528544.145,0
20220620,1508233.841,-0.013287351
20220621,1526974.166,0.012425344
20220622,1534331.887,0.004818497
20220623,1583996.523,0.0323689
20220624,1583996.523,0
20220627,1583996.523,0
20220628,1583996.523,0
20220629,1499155.878,-0.053561131
20220630,1499155.878,0
20220701,1614586.048,0.076996776
20220704,1614586.048,0
20220705,1614586.048,0
20220706,1563940.097,-0.031367762
20220707,1589922.74,0.01661358
20220708,1610641.927,0.013031568
20220711,1606811.842,-0.002377987
20220712,1669411.72,0.03895906
20220713,1833019.032,0.098002973
20220714,2012782.364,0.09806954
20220715,2012782.364,0
20220718,2076540.907,0.031676819
20220719,2076540.907,0
20220720,2076540.907,0
20220721,2076540.907,0
20220722,2122266.693,0.022020171
20220725,2115766.407,-0.003062898
20220726,2259568.971,0.067967127
20220727,2259568.971,0
20220728,2259568.971,0
20220729,2481454.77,0.098198285
20220801,2481454.77,0
20220802,2493615.295,0.004900563
20220803,2493615.295,0
20220804,2472108.23,-0.008624853
20220805,2490930.673,0.007613924
20220808,2490930.673,0
20220809,2490930.673,0
20220810,2490930.673,0
20220811,2536563.74,0.018319686
20220812,2579689.445,0.017001625
20220815,2579689.445,0
20220816,2579689.445,0
20220817,2578091.244,-0.000619532
20220818,2578091.244,0
20220819,2578091.244,0
20220822,2618119.778,0.015526423
20220823,2544015.307,-0.028304462
20220824,2658356.091,0.044945006
20220825,2658356.091,0
20220826,2658356.091,0
20220829,2646757.591,-0.004363035
20220830,2448387.744,-0.074948249
20220831,2459715.147,0.004626474
20220901,2459715.147,0
20220902,2459715.147,0
20220905,2459715.147,0
20220906,2411012.13,-0.019800267
20220907,2419614.268,0.003567854
20220908,2419614.268,0
20220909,2517628.036,0.040508013
20220913,2456945.767,-0.024102952
20220914,2456945.767,0
20220915,2403970.346,-0.021561494
20220916,2508937.602,0.043664123
20220919,2565953.047,0.022724936
20220920,2520953.452,-0.017537186
20220921,2520953.452,0
20220922,2520953.452,0
20220923,2451126.965,-0.027698444
20220926,2475825.366,0.010076345
20220927,2475825.366,0
20220928,2438079.01,-0.015245969
20220930,2426442.245,-0.004772924
20221010,2433911.685,0.003078351
20221011,2581822.885,0.060770981
20221012,2545783.836,-0.013958761
20221013,2545783.836,0
20221014,2545783.836,0
20221017,2579502.899,0.013245061
20221018,2518617.396,-0.02360358
20221019,2518617.396,0
20221020,2635653.97,0.04646858
20221021,2635653.97,0
20221024,2635653.97,0
20221025,2635653.97,0
20221026,2530099.062,-0.040048849
20221027,2480896.102,-0.019447049
20221028,2480896.102,0
20221031,2589014.255,0.043580283
20221101,2752800.525,0.063262019
20221102,2647095.224,-0.038399186
20221103,2647095.224,0
20221104,2802049.265,0.058537388
20221107,2819075.627,0.006076396
20221108,2818639.481,-0.000154712
20221109,2818639.481,0
20221110,2818639.481,0
20221111,2724125.044,-0.033531936
20221114,2755713.972,0.01159599
20221115,2755713.972,0
20221116,2755713.972,0
20221117,2669264.395,-0.031371027
20221118,2702377.516,0.012405336
20221121,2600257.235,-0.037789051
20221122,2612888.356,0.004857643
20221123,2612888.356,0
20221124,2555697.607,-0.021887942
20221125,2555697.607,0
20221128,2555697.607,0
20221129,2618053.285,0.024398691
20221130,2618053.285,0
20221201,2618053.285,0
20221202,2671554.757,0.020435593
20221205,2671554.757,0
20221206,2704590.913,0.012365891
20221207,2724254.771,0.007270548
20221208,2729715.336,0.002004425
20221209,2627327.219,-0.037508716
20221212,2627327.219,0
20221213,2643475.203,0.006146164
20221214,2724830.367,0.030775838
20221215,2673319.955,-0.01890408
20221216,2650910.648,-0.008382576
20221219,2650910.648,0
20221220,2650910.648,0
20221221,2515823.563,-0.050958747
20221222,2459379.545,-0.022435603
20221223,2502890.247,0.017691739
20221226,2502890.247,0
20221227,2502890.247,0
20221228,2527598.77,0.009871996
20221229,2527598.77,0
20221230,2568807.421,0.016303478
20230103,2597924.429,0.011334835
20230104,2645287.83,0.018231247
20230105,2616527.718,-0.010872205
