qid_date,total_profit,day_return
20211207,1001986.1831,0.0019861831000000238
20211208,962175.03,-0.0397322376011514
20211209,990128.8187000002,0.02905270644988589
20211210,992739.1428000003,0.002636347968769697
20211213,992739.1428000003,0.0
20211214,1012004.6868000003,0.01940645147290347
20211215,1012004.6868000003,0.0
20211216,1012004.6868000003,0.0
20211217,1065890.7593000003,0.053246860615230894
20211220,1115334.5069000002,0.04638725607535143
20211221,1099613.029,-0.014095751366732913
20211222,1082777.5969000002,-0.015310324319556473
20211223,1084248.8491000002,0.0013587759889123984
20211224,1098190.7386000003,0.012858569793800342
20211227,1098190.7386000003,0.0
20211228,1087483.8382000003,-0.009749581765412935
20211229,1087483.8382000003,0.0
20211230,1087483.8382000003,0.0
20211231,1055358.2404000005,-0.029541218610820052
20220104,1060852.6460000006,0.005206199553544672
20220105,1070755.9389000006,0.009335220058450978
20220106,1070755.9389000006,0.0
20220107,1070755.9389000006,0.0
20220110,1070755.9389000006,0.0
20220111,1070755.9389000006,0.0
20220112,1047611.2511000007,-0.021615278476789724
20220113,1077342.5527000008,0.028380090008370953
20220114,1141556.9447000008,0.05960443299957657
20220117,1072674.2108000007,-0.060341040558517536
20220118,1072674.2108000007,0.0
20220119,1072674.2108000007,0.0
20220120,1054807.2636000009,-0.016656452649005747
20220121,1055557.6500000008,0.0007113966938746048
20220124,1028194.6861000006,-0.025922756469057076
20220125,1008970.7723000007,-0.018696764396748004
20220126,1008970.7723000007,0.0
20220127,1008970.7723000007,0.0
20220128,1067186.8223000006,0.05769845033993746
20220207,1051837.7428000006,-0.014382748342899945
20220208,1074534.4103000006,0.021578107132361756
20220209,1074534.4103000006,0.0
20220210,1074534.4103000006,0.0
20220216,1090726.6447000005,0.015069070143113638
20220217,1090726.6447000005,0.0
20220218,1076316.4552000007,-0.013211549905763346
20220221,1069246.6396000008,-0.006568528768508093
20220222,1132427.769200001,0.059089388042066524
20220223,1132427.769200001,0.0
20220224,1145349.423800001,0.011410577302540418
20220225,1145349.423800001,0.0
20220228,1155996.0223000008,0.009295502559102818
20220301,1143196.653800001,-0.011072156177954573
20220302,1113982.083700001,-0.025555157113949095
20220303,1096855.179500001,-0.015374488019694509
20220304,1096855.179500001,0.0
20220307,1065873.8647000012,-0.028245583718830212
20220308,1066268.0113000013,0.00036978728257966095
20220309,1119696.9488000013,0.05010835637360918
20220310,1119696.9488000013,0.0
20220311,1119696.9488000013,0.0
20220314,1108441.7009000012,-0.010052048379753575
20220315,1179412.3133000012,0.06402737495564743
20220316,1183040.977300001,0.0030766712871148974
20220317,1232712.846700001,0.041986600931916786
20220318,1232712.846700001,0.0
20220321,1228458.255700001,-0.0034514047706971232
20220322,1265503.714500001,0.030156058317904043
20220323,1309543.045900001,0.03479984364755493
20220324,1290325.9461000008,-0.014674660646067568
20220325,1290325.9461000008,0.0
20220328,1307508.0453000008,0.0133160921486023
20220329,1339102.4113000007,0.02416380236708277
20220330,1343445.553600001,0.003243323485456096
20220331,1343445.553600001,0.0
20220401,1343445.553600001,0.0
20220406,1299221.2700000012,-0.03291855295623475
20220407,1239770.0330000012,-0.04575913154500612
20220408,1239770.0330000012,0.0
20220411,1239770.0330000012,0.0
20220412,1190422.557200001,-0.03980373334285947
20220413,1179283.8156000013,-0.00935696449351508
20220414,1154916.494700001,-0.02066281295279411
20220415,1154916.494700001,0.0
20220418,1154916.494700001,0.0
20220419,1154916.494700001,0.0
20220420,1120391.734700001,-0.0298937283850709
20220421,1098961.0334000012,-0.019127864510476936
20220422,1098961.0334000012,0.0
20220425,1098961.0334000012,0.0
20220426,1149957.0937000012,0.046403883986884185
20220427,1149957.0937000012,0.0
20220428,1149957.0937000012,0.0
20220429,1137170.9763000014,-0.01111877779618749
20220505,1146067.8735000014,0.007823711108902662
20220506,1146067.8735000014,0.0
20220509,1146067.8735000014,0.0
20220510,1155327.5337000014,0.008079504202243943
20220511,1189100.5979000013,0.02923245851489384
20220512,1162932.2810000014,-0.02200681502155012
20220513,1151523.8626000015,-0.009810045336595
20220516,1181221.5926000015,0.025789938849331444
20220517,1175894.6779000014,-0.004509665869106696
20220518,1154333.9258000012,-0.018335615004657496
