,qid_date,stock_code,real_return,close,pclose,volume,prediction
10593,20181212,300168,0.009427,12.85,12.73,15308579,-0.16043407
10594,20181213,300546,-0.009077,25.11,25.34,1157943,0.704373
10595,20181213,300604,-0.021764,33.71,34.46,2447112,0.13907143
10596,20181213,300729,-0.024412,22.38,22.94,732298,-0.39653584
10597,20181213,300566,-0.045485,14.06,14.73,1186167,0.1842657
10598,20181213,300760,-0.072203,107.81,116.2,7269624,0.6138972
10599,20181214,300604,-0.013646,33.25,33.71,1464450,0.17872152
10600,20181214,300604,-0.013646,33.25,33.71,1464450,0.03309562
10601,20181214,300725,-0.023866,57.26,58.66,1273273,-0.39653584
10602,20181217,300604,0.013233,33.69,33.25,1755230,0.17623475
10603,20181217,300014,0.012731,15.91,15.71,19486644,0.1842657
10604,20181217,300398,0.009473,17.05,16.89,5027563,-0.5008977
10605,20181217,300531,0.007018,17.22,17.1,5707854,0.03309562
10606,20181217,300294,-0.0098,28.29,28.57,1956777,0.71825916
10607,20181217,300137,-0.031638,8.57,8.85,11636305,0.3193165
10608,20181217,300568,-0.034534,26.0,26.93,6017989,-0.2985909
10609,20181217,300568,-0.034534,26.0,26.93,6017989,-0.16043407
10610,20181218,300699,-0.00353,36.7,36.83,1532286,-0.5008977
10611,20181218,300408,-0.004802,16.58,16.66,5251030,0.27966645
10612,20181218,300724,-0.008909,26.7,26.94,3304613,0.35685575
10613,20181218,300724,-0.008909,26.7,26.94,3304613,0.17623475
10614,20181218,300568,-0.009615,25.75,26.0,4234883,-0.2698269
10615,20181218,300308,-0.017708,41.05,41.79,2387928,0.2445179
10616,20181218,300567,-0.020706,51.08,52.16,404892,-0.39653584
10617,20181218,300685,-0.028439,42.02,43.25,753535,-0.019839054
10618,20181219,300137,0.013018,8.56,8.45,5939124,0.27474144
10619,20181219,300448,0.000978,10.24,10.23,1749591,0.3780668
10620,20181219,300037,-0.002028,24.61,24.66,5024791,0.27474144
10621,20181219,300037,-0.002028,24.61,24.66,5024791,0.53363305
10622,20181219,300132,-0.021115,11.59,11.84,4674930,-0.2985909
10623,20181220,300170,0.001982,10.11,10.09,11690872,-0.027869998
10624,20181220,300170,0.001982,10.11,10.09,11690872,0.5825686
10625,20181220,300375,-0.023891,5.72,5.86,2178742,0.1913664
10626,20181220,300347,-0.030836,42.43,43.78,4814574,0.27474144
10627,20181221,300724,0.056714,28.88,27.33,6021868,-0.055204418
10628,20181221,300570,0.045586,18.12,17.33,8363926,-0.11134117
10629,20181221,300365,0.043022,19.88,19.06,5076283,-0.23279452
10630,20181221,300082,0.024955,5.75,5.61,2918174,0.34302458
10631,20181221,300082,0.024955,5.75,5.61,2918174,0.62192816
10632,20181221,300251,0.017812,8.0,7.86,23748082,-0.22476357
10633,20181221,300567,0.011585,52.39,51.79,885599,-0.027869998
10634,20181221,300037,-0.004446,24.63,24.74,5672110,-0.31409097
10635,20181221,300750,-0.005987,78.03,78.5,5938803,-0.30606002
10636,20181221,300012,0.014354,6.36,6.27,10621673,0.04112654
10637,20181221,300037,-0.004446,24.63,24.74,5672110,0.2772282
10638,20181224,300037,0.015428,25.01,24.63,4623492,-0.30606002
10639,20181224,300346,0.009879,9.2,9.11,4533029,0.27066147
10640,20181224,300457,0.000359,27.89,27.88,2685750,-0.13764425
10641,20181224,300596,0.000347,28.8,28.79,1024195,0.704373
10642,20181224,300596,0.000347,28.8,28.79,1024195,0.13907143
10643,20181224,300596,0.000347,28.8,28.79,1024195,-0.16385102
10644,20181224,300596,0.000347,28.8,28.79,1024195,-0.102668636
10645,20181224,300750,-0.010637,77.2,78.03,6588306,-0.019839054
10646,20181224,300124,-0.02587,20.71,21.26,8085278,-0.3227635
10647,20181224,300124,-0.02587,20.71,21.26,8085278,0.32734743
10648,20181225,300691,0.050816,22.54,21.45,1787530,0.03309562
10649,20181225,300082,0.007005,5.75,5.71,2235763,0.14124718
10650,20181225,300451,0.003686,19.06,18.99,14119545,-0.29055998
10651,20181225,300498,0.002301,26.14,26.08,12454879,-0.31409097
10652,20181225,300413,-0.024665,36.38,37.3,4260069,0.17623475
10653,20181225,300476,-0.02803,11.79,12.13,5094429,0.6138972
10654,20181226,300413,0.017042,37.0,36.38,5101585,-0.38689095
10655,20181226,300014,0.016578,15.33,15.08,17546884,-0.31409097
10656,20181226,300451,-0.006821,18.93,19.06,10940352,0.17484
10657,20181226,300451,-0.006821,18.93,19.06,10940352,-0.3291255
10658,20181226,300009,-0.013245,13.41,13.59,4292828,0.02724042
10659,20181226,300285,-0.014002,16.9,17.14,2282047,0.010591954
10660,20181226,300685,-0.014354,41.2,41.8,632506,0.704373
10661,20181227,300001,0.055388,17.53,16.61,12639804,0.26671055
10662,20181227,300037,0.027778,24.05,23.4,4618338,0.55430156
10663,20181227,300429,0.022951,31.2,30.5,2114109,-0.40456676
10664,20181227,300144,0.02251,21.35,20.88,9199766,0.34084883
10665,20181227,300604,0.01932,30.6,30.02,2309756,-0.06323537
10666,20181227,300017,0.010323,7.83,7.75,42163669,0.22954717
10667,20181227,300724,0.008499,28.48,28.24,2360795,0.11656777
10668,20181227,300567,0.00658,50.48,50.15,874631,0.13321623
10669,20181227,300474,-0.0104,36.16,36.54,783900,-0.2985909
10670,20181227,300450,-0.015646,28.94,29.4,8300877,0.053933278
10671,20181227,300450,-0.015646,28.94,29.4,8300877,-0.30444607
10672,20181227,300450,-0.015646,28.94,29.4,8300877,-0.32109457
10673,20181227,300450,-0.015646,28.94,29.4,8300877,0.0025610044
10674,20181227,300450,-0.015646,28.94,29.4,8300877,0.22954717
10675,20181227,300316,-0.015717,10.02,10.18,16823177,-0.40456676
10676,20181227,300740,-0.023206,18.1,18.53,4012469,0.13072953
10677,20181227,300373,-0.028917,14.44,14.87,5972742,0.43761298
10678,20181228,300623,0.00937,23.7,23.48,1783304,-0.40239102
10679,20181228,300136,0.008329,21.79,21.61,26562063,-0.40239102
10680,20181228,300450,-0.000691,28.92,28.94,5939562,-0.04716846
10681,20181228,300451,-0.002089,19.11,19.15,9011907,0.36304146
10682,20181228,300558,-0.05036,30.36,31.97,2423330,0.26671055
10683,20181228,300232,-0.056604,9.0,9.54,7552668,0.13876042
10684,20181228,300144,-0.085714,19.52,21.35,13742603,-0.5008977
10685,20190102,300244,0.015884,15.35,15.11,4952778,0.21297011
10686,20190102,300014,0.008799,16.05,15.91,18594224,-0.4928668
10687,20190102,300623,-0.004219,23.6,23.7,1738441,-0.40239102
10688,20190102,300577,-0.009804,30.3,30.6,546893,-0.40456676
10689,20190102,300144,-0.026639,19.0,19.52,11691459,0.20288786
10690,20190102,300144,-0.026639,19.0,19.52,11691459,0.7102282
10691,20190102,300621,-0.026721,9.47,9.73,1870000,0.23757812
10692,20190102,300571,-0.049568,41.8,43.98,1546438,0.704373
10693,20190103,300098,0.041854,6.97,6.69,26156834,0.03309562
10694,20190103,300001,0.03066,17.48,16.96,10668765,-0.2698269
10695,20190103,300212,0.029028,21.27,20.67,4469364,0.40979227
10696,20190103,300021,0.021951,4.19,4.1,6189551,0.7102282
10697,20190103,300124,0.017017,20.32,19.98,9095106,-0.43510136
10698,20190103,300483,0.014608,31.95,31.49,249000,0.6138972
10699,20190103,300178,0.012687,8.78,8.67,9387950,-0.30444607
10700,20190103,300476,0.012579,11.27,11.13,6133725,0.47791612
10701,20190103,300529,0.004634,41.19,41.0,1242965,0.2772282
10702,20190103,300571,-0.000957,41.76,41.8,2940929,-0.26179597
10703,20190103,300577,-0.011551,29.95,30.3,942636,-0.41042194
10704,20190104,300124,0.050689,21.35,20.32,15234471,0.3193165
10705,20190104,300575,0.047506,44.1,42.1,1163131,0.2805966
10706,20190104,300070,0.0125,8.1,8.0,29326532,-0.16817887
10707,20190104,300017,0.004762,8.44,8.4,56062934,-0.25894085
10708,20190104,300347,-0.024457,39.09,40.07,6218458,0.78617626
10709,20190104,300347,-0.024457,39.09,40.07,6218458,-0.30444607
10710,20190104,300347,-0.024457,39.09,40.07,6218458,0.35100055
10711,20190104,300347,-0.024457,39.09,40.07,6218458,0.7102282
10712,20190104,300347,-0.024457,39.09,40.07,6218458,0.03309562
10713,20190107,300623,0.001987,25.21,25.16,2650619,-0.30606002
10714,20190107,300408,-0.00827,15.59,15.72,7868789,-0.39653584
10715,20190107,300408,-0.00827,15.59,15.72,7868789,-0.29641512
10716,20190107,300487,-0.013037,25.74,26.08,1823350,0.1010677
10717,20190107,300498,-0.015124,27.35,27.77,17795696,-0.40456676
10718,20190108,300258,0.040309,12.13,11.66,3178316,0.40979227
10719,20190108,300258,0.040309,12.13,11.66,3178316,-0.40239102
10720,20190108,300498,0.007678,27.56,27.35,23233189,-0.31409097
10721,20190108,300347,0.002552,39.29,39.19,4968703,0.17623475
10722,20190108,300319,-0.001613,6.19,6.2,28750684,0.7102282
10723,20190108,300053,-0.00344,8.69,8.72,9893111,0.7102282
10724,20190108,300271,-0.007002,15.6,15.71,7460446,0.2772282
10725,20190108,300271,-0.007002,15.6,15.71,7460446,0.22706044
10726,20190108,300628,-0.022426,76.72,78.48,1286084,0.27966645
10727,20190108,300735,-0.023256,16.8,17.2,9661432,0.46636683
10728,20190108,300207,-0.040481,8.77,9.14,19737212,-0.32861868
10729,20190108,300073,-0.047786,27.1,28.46,18232245,-0.31409097
10730,20190108,300073,-0.047786,27.1,28.46,18232245,0.13321623
10731,20190108,300073,-0.047786,27.1,28.46,18232245,-0.16260985
10732,20190108,300248,-0.052696,7.73,8.16,20892008,0.12357137
10733,20190109,300413,0.009526,38.15,37.79,2389441,0.17623475
10734,20190109,300408,0.006369,15.8,15.7,6638249,0.5066205
10735,20190109,300271,-0.000641,15.59,15.6,5589893,0.26671055
10736,20190109,300271,-0.000641,15.59,15.6,5589893,0.13160232
10737,20190109,300271,-0.000641,15.59,15.6,5589893,-0.30444607
10738,20190109,300450,-0.001818,27.45,27.5,9209735,0.6560504
10739,20190109,300149,-0.008655,14.89,15.02,1255737,-0.39492187
10740,20190109,300637,-0.013196,26.92,27.28,4317083,0.71240395
10741,20190110,300066,0.038567,3.77,3.63,27336429,0.14124718
10742,20190110,300496,0.0102,25.75,25.49,10268180,0.47791612
10743,20190110,300207,0.009164,8.81,8.73,6502307,0.5742471
10744,20190110,300073,-0.000371,26.95,26.96,4353370,0.09303678
10745,20190110,300685,-0.001867,37.43,37.5,1095212,-0.2386497
10746,20190110,300637,-0.004829,26.79,26.92,2575900,-0.40456676
10747,20190110,300487,-0.006319,25.16,25.32,1230500,0.17623475
10748,20190110,300316,-0.009671,10.24,10.34,11977398,0.6138972
10749,20190110,300017,-0.016089,7.95,8.08,47952991,0.7102282
10750,20190110,300470,-0.017051,21.33,21.7,1028218,-0.39492187
10751,20190110,300529,-0.017535,40.34,41.06,1072669,0.704373
10752,20190111,300637,0.100037,29.47,26.79,14327323,-0.30606002
10753,20190111,300470,0.010314,21.55,21.33,838007,0.704373
10754,20190111,300438,0.001763,17.05,17.02,1973381,-0.019839054
10755,20190111,300760,-0.007721,104.1,104.91,1950428,-0.39653584
10756,20190111,300699,-0.010616,37.28,37.68,1526695,-0.022014813
10757,20190111,300456,-0.012146,24.4,24.7,3736821,-0.39653584
10758,20190111,300747,-0.01233,130.57,132.2,2040284,-0.2985909
10759,20190111,300457,0.013523,27.73,27.36,4001636,0.26919726
10760,20190111,300241,-0.05303,5.0,5.28,13894432,0.704373
10761,20190114,300437,0.1,14.52,13.2,6721211,0.41782323
10762,20190114,300623,0.027038,25.45,24.78,3187818,-0.40239102
10763,20190114,300327,0.013277,19.08,18.83,1600787,0.26671055
10764,20190114,300685,0.010207,37.61,37.23,815663,0.03309562
10765,20190114,300070,-0.033582,7.77,8.04,58306573,0.17623475
10766,20190114,300070,-0.033582,7.77,8.04,58306573,0.13072953
10767,20190115,300661,0.047744,71.98,68.7,1010540,-0.23279452
10768,20190115,300595,0.030423,38.95,37.8,2155081,0.09303678
10769,20190115,300457,0.013343,28.86,28.48,4333071,-0.39653584
10770,20190115,300457,0.013343,28.86,28.48,4333071,-0.055204418
10771,20190115,300457,0.013343,28.86,28.48,4333071,0.40979227
10772,20190115,300584,0.012064,22.65,22.38,1929831,0.5087963
10773,20190115,300394,0.002968,27.03,26.95,4225910,-0.027869998
10774,20190115,300394,0.002968,27.03,26.95,4225910,-0.41042194
10775,20190115,300394,0.002968,27.03,26.95,4225910,0.13160232
10776,20190115,300037,0.002072,24.18,24.13,3142245,0.5683919
10777,20190115,300037,0.002072,24.18,24.13,3142245,0.26671055
10778,20190115,300070,-0.003861,7.74,7.77,32789136,-0.40456676
10779,20190115,300070,-0.003861,7.74,7.77,32789136,0.27474144
10780,20190115,300338,-0.016624,7.69,7.82,3125053,-0.40456676
10781,20190115,300447,-0.01857,10.57,10.77,4040851,0.13321623
10782,20190115,300031,-0.018824,12.51,12.75,1567794,0.5462706
10783,20190115,300136,-0.028046,20.1,20.68,40683466,0.2445179
10784,20190116,300294,0.002268,26.51,26.45,926798,0.03309562
10785,20190116,300638,-0.002456,28.43,28.5,2094832,0.26671055
10786,20190116,300057,-0.003063,6.51,6.53,1179300,-0.22476357
10787,20190116,300034,-0.004158,9.58,9.62,2985265,0.41782323
10788,20190116,300398,-0.008085,15.95,16.08,2538905,0.124543704
10789,20190116,300196,-0.012791,8.49,8.6,865500,0.27474144
10790,20190116,300037,-0.013648,23.85,24.18,2484654,0.27474144
10791,20190116,300037,-0.013648,23.85,24.18,2484654,0.02724042
10792,20190116,300037,-0.013648,23.85,24.18,2484654,0.26671055
10793,20190116,300037,-0.013648,23.85,24.18,2484654,-0.30606002
10794,20190116,300607,-0.018298,33.8,34.43,2409630,-0.39492187
10795,20190116,300349,-0.019879,17.75,18.11,5602960,0.1842657
10796,20190116,300394,-0.023307,26.4,27.03,3026457,0.23757812
10797,20190116,300595,-0.02439,38.0,38.95,1839958,-0.4928668
10798,20190116,300558,-0.027471,30.8,31.67,1845317,-0.25090992
10799,20190117,300673,0.028295,40.34,39.23,1418700,0.13160232
10800,20190117,300673,0.028295,40.34,39.23,1418700,-0.41042194
10801,20190117,300673,0.028295,40.34,39.23,1418700,0.2772282
10802,20190117,300673,0.028295,40.34,39.23,1418700,-0.40239102
10803,20190117,300168,0.015288,11.29,11.12,10826110,-0.16043407
10804,20190117,300057,0.00768,6.56,6.51,2044499,-0.40239102
10805,20190117,300638,-0.006331,28.25,28.43,1836682,0.33499363
10806,20190117,300285,-0.007514,15.85,15.97,4927672,0.41564748
10807,20190118,300673,0.040407,41.97,40.34,1644636,-0.25432682
10808,20190118,300673,0.040407,41.97,40.34,1644636,-0.39492187
10809,20190118,300078,0.015054,9.44,9.3,6533989,0.04112654
10810,20190118,300261,0.003876,5.18,5.16,10163609,-0.027869998
10811,20190118,300261,0.003876,5.18,5.16,10163609,0.03309562
10812,20190118,300261,0.003876,5.18,5.16,10163609,-0.40239102
10813,20190118,300457,-0.009256,28.9,29.17,2988150,-0.15799585
10814,20190118,300628,-0.011277,75.4,76.26,1268019,0.40979227
10815,20190118,300628,-0.011277,75.4,76.26,1268019,-0.40456676
10816,20190118,300456,-0.001601,24.94,24.98,2712424,0.19034007
10817,20190121,300628,0.009947,76.15,75.4,770569,-0.3131186
10818,20190121,300628,0.009947,76.15,75.4,770569,-0.41042194
10819,20190121,300575,0.005944,50.77,50.47,3060172,-0.5008977
10820,20190121,300735,0.004454,18.04,17.96,8241604,0.02724042
10821,20190121,300232,-0.005214,9.54,9.59,14447970,0.26919726
10822,20190121,300232,-0.005214,9.54,9.59,14447970,-0.31409097
10823,20190121,300232,-0.005214,9.54,9.59,14447970,-0.41042194
10824,20190121,300457,-0.006228,28.72,28.9,4801319,-0.23061875
10825,20190121,300741,-0.009494,31.3,31.6,879852,0.704373
10826,20190121,300119,-0.020672,7.58,7.74,2969878,0.78617626
10827,20190121,300284,-0.027205,10.37,10.66,5323934,0.02724042
10828,20190122,300648,0.099944,19.48,17.71,5848662,0.14490622
10829,20190122,300760,0.016407,110.27,108.49,1460294,0.704373
10830,20190122,300232,0.013627,9.67,9.54,8254309,0.14124718
10831,20190122,300232,0.013627,9.67,9.54,8254309,-0.2322877
10832,20190122,300357,0.012081,37.7,37.25,2020016,0.704373
10833,20190122,300284,0.003857,10.41,10.37,2028945,-0.2985909
10834,20190122,300457,0.000696,28.74,28.72,4368183,0.22954717
10835,20190122,300457,0.000696,28.74,28.72,4368183,0.03309562
10836,20190122,300457,0.000696,28.74,28.72,4368183,0.14124718
10837,20190122,300429,0.000344,29.12,29.11,918110,0.7102282
10838,20190122,300504,-0.006932,27.22,27.41,5977128,1.0758729
10839,20190122,300747,-0.011464,125.9,127.36,1358144,0.12357137
10840,20190122,300747,-0.011464,125.9,127.36,1358144,-0.30444607
10841,20190122,300572,-0.012669,45.2,45.78,363420,0.05978845
10842,20190122,300144,-0.015306,19.3,19.6,7460182,-0.17349592
10843,20190122,300078,-0.026511,9.18,9.43,8352777,-0.40239102
10844,20190123,300252,0.076784,11.92,11.07,22304805,0.40979227
10845,20190123,300373,0.068493,15.6,14.6,22072349,0.62192816
10846,20190123,300232,0.042399,10.08,9.67,13083870,0.04112654
10847,20190123,300014,0.031098,16.91,16.4,29409394,0.35436893
10848,20190123,300047,0.026734,12.29,11.97,5956266,0.35100055
10849,20190123,300144,0.015544,19.6,19.3,6855220,0.19908404
10850,20190123,300463,0.00823,14.7,14.58,1468866,0.40979227
10851,20190123,300031,0.002415,12.45,12.42,1588550,0.13907143
10852,20190123,300349,0.001639,18.33,18.3,4087518,-0.4928668
10853,20190123,300196,0.0,8.67,8.67,1317458,-0.118345775
10854,20190123,300481,-0.000883,11.32,11.33,1339302,0.17369062
10855,20190123,300747,-0.000953,125.78,125.9,1488917,-0.25432682
10856,20190123,300747,-0.000953,125.78,125.9,1488917,-0.40239102
10857,20190123,300575,-0.001144,52.38,52.44,2213549,0.018567892
10858,20190123,300457,-0.016006,28.28,28.74,4055060,0.02724042
10859,20190123,300454,-0.100032,83.31,92.57,3220175,-0.0063376706
10860,20190124,300450,0.073868,30.82,28.7,16486199,0.03309562
10861,20190124,300724,0.064107,32.7,30.73,6161022,0.03309562
10862,20190124,300457,0.020156,28.85,28.28,7831064,-0.39653584
10863,20190124,300570,0.015922,19.78,19.47,11268372,-0.40239102
10864,20190124,300570,0.015922,19.78,19.47,11268372,0.12357137
10865,20190124,300590,0.011326,27.68,27.37,3867918,0.10853685
10866,20190124,300144,0.010714,19.81,19.6,5628534,0.1842657
10867,20190124,300144,0.010714,19.81,19.6,5628534,0.27474144
10868,20190124,300031,0.010442,12.58,12.45,1864092,0.704373
10869,20190124,300188,-0.003324,14.99,15.04,5125363,0.04112654
10870,20190124,300010,-0.005739,6.93,6.97,15420900,0.03309562
10871,20190124,300476,-0.006568,12.1,12.18,8069043,0.17872152
10872,20190124,300047,-0.009764,12.17,12.29,3780398,-0.32861868
10873,20190124,300422,-0.01056,9.37,9.47,7254317,0.26671055
10874,20190124,300422,-0.01056,9.37,9.47,7254317,-0.30444607
10875,20190124,300747,-0.011369,124.35,125.78,1309664,-0.15457892
10876,20190124,300747,-0.011369,124.35,125.78,1309664,-0.4928668
10877,20190124,300349,-0.012548,18.1,18.33,4685918,0.5462706
10878,20190124,300451,-0.014689,17.44,17.7,6203500,-0.019839054
10879,20190124,300571,-0.022041,40.82,41.74,2141833,-0.15582009
10880,20190124,300571,-0.022041,40.82,41.74,2141833,0.71240395
10881,20190124,300027,-0.032922,4.7,4.86,30194549,0.71240395
10882,20190125,300757,0.064131,67.7,63.62,7857166,0.13468042
10883,20190125,300487,0.053529,26.57,25.22,5503033,-0.31409097
10884,20190125,300487,0.053529,26.57,25.22,5503033,0.21289876
10885,20190125,300124,0.033512,23.13,22.38,14844857,0.04025375
10886,20190125,300124,0.033512,23.13,22.38,14844857,0.13072953
10887,20190125,300388,0.016687,8.53,8.39,2942670,-0.0946377
10888,20190125,300388,0.016687,8.53,8.39,2942670,-0.25894085
10889,20190125,300725,0.013727,64.25,63.38,3129523,0.03309562
10890,20190125,300725,0.013727,64.25,63.38,3129523,0.1913664
10891,20190125,300274,0.000837,11.96,11.95,51329914,0.32734743
10892,20190125,300144,-0.007572,19.66,19.81,4915865,0.14124718
10893,20190125,300395,-0.01125,15.82,16.0,2438688,-0.40456676
10894,20190125,300422,-0.028815,9.1,9.37,7878450,-0.25894085
10895,20190125,300496,-0.031196,27.95,28.85,8128338,0.04112654
10896,20190125,300031,-0.035771,12.13,12.58,2272184,0.7102282
10897,20190125,300373,-0.052693,16.18,17.08,16634557,-0.0946377
10898,20190125,300308,0.014961,38.67,38.1,5511848,0.12357137
10899,20190125,300418,-0.012509,13.42,13.59,7556706,-0.23061875
10900,20190125,300590,-0.015173,27.26,27.68,2708088,0.22954717
10901,20190125,300618,-0.016954,67.26,68.42,2167030,-0.2386497
10902,20190125,300496,-0.031196,27.95,28.85,8128338,-0.13428777
10903,20190128,300166,0.066047,11.46,10.75,26624760,0.7465262
10904,20190128,300451,0.015689,17.48,17.21,7223941,-0.29641512
10905,20190128,300009,0.008975,13.49,13.37,5347789,-0.29055998
10906,20190128,300009,0.008975,13.49,13.37,5347789,0.03309562
10907,20190128,300725,0.00856,64.8,64.25,2398786,-0.40239102
10908,20190128,300750,0.008019,76.68,76.07,5236313,0.25254878
10909,20190128,300498,0.003584,28.0,27.9,16299950,-0.027869998
10910,20190128,300659,0.002506,20.0,19.95,1276711,-0.5008977
10911,20190128,300251,0.001163,8.61,8.6,28716547,0.1842657
10912,20190128,300079,0.0,3.63,3.63,22911661,0.13321623
10913,20190128,300144,-0.001526,19.63,19.66,4112966,0.01428324
10914,20190128,300227,-0.009395,9.49,9.58,1702726,-0.06323537
10915,20190128,300226,-0.014098,49.65,50.36,1430677,0.6138972
10916,20190128,300226,-0.014098,49.65,50.36,1430677,0.02724042
10917,20190128,300137,-0.019753,7.94,8.1,7300462,-0.39492187
10918,20190128,300183,-0.022259,11.86,12.13,3588600,-0.5008977
10919,20190128,300496,-0.02254,27.32,27.95,5641111,-0.40239102
10920,20190128,300229,-0.026196,8.55,8.78,3020300,0.24524766
10921,20190128,300124,-0.029399,22.45,23.13,7649016,-0.34462556
10922,20190128,300038,-0.042487,9.24,9.65,13391830,-0.25894085
10923,20190128,300038,-0.042487,9.24,9.65,13391830,0.3947894
10924,20190128,300192,-0.052195,7.99,8.43,7465691,0.26671055
10925,20190129,300166,0.029668,11.8,11.46,26476327,0.13876042
10926,20190129,300166,0.029668,11.8,11.46,26476327,0.14124718
10927,20190129,300188,0.011976,15.21,15.03,9563578,-0.30606002
10928,20190129,300451,0.009725,17.65,17.48,9024299,0.12357137
10929,20190129,300357,0.003119,38.6,38.48,2252130,-0.29055998
10930,20190129,300357,0.003119,38.6,38.48,2252130,0.704373
10931,20190129,300308,-0.003695,37.75,37.89,3035573,-0.39492187
10932,20190129,300383,-0.005598,14.21,14.29,10735380,-0.29641512
10933,20190129,300383,-0.005598,14.21,14.29,10735380,-0.30444607
10934,20190129,300383,-0.005598,14.21,14.29,10735380,0.6138972
10935,20190129,300662,-0.005704,27.89,28.05,1964923,0.704373
10936,20190129,300124,-0.006682,22.3,22.45,4691744,0.13907143
10937,20190129,300546,-0.015323,24.42,24.8,860816,0.800704
10938,20190129,300602,-0.017169,32.63,33.2,1961297,0.27381125
10939,20190129,300496,-0.02306,26.69,27.32,5360177,0.042740487
10940,20190129,300037,-0.02495,24.62,25.25,4257265,-0.16260985
10941,20190129,300192,-0.028786,7.76,7.99,2687300,0.26671055
10942,20190129,300192,-0.028786,7.76,7.99,2687300,-0.20811507
10943,20190129,300192,-0.028786,7.76,7.99,2687300,0.13160232
10944,20190129,300596,-0.029867,26.31,27.12,1080300,0.40979227
10945,20190129,300596,-0.029867,26.31,27.12,1080300,-0.39492187
10946,20190129,300596,-0.029867,26.31,27.12,1080300,0.3033745
10947,20190129,300609,-0.030928,28.2,29.1,644808,0.018567892
10948,20190129,300724,-0.045199,32.32,33.85,6505247,0.3655282
10949,20190130,300383,0.040816,14.79,14.21,19932106,-0.39492187
10950,20190130,300383,0.040816,14.79,14.21,19932106,-0.2386497
10951,20190130,300383,0.040816,14.79,14.21,19932106,-0.29641512
10952,20190130,300012,0.022989,7.12,6.96,14524407,-0.31409097
10953,20190130,300012,0.022989,7.12,6.96,14524407,-0.1499649
10954,20190130,300012,0.022989,7.12,6.96,14524407,0.41679692
10955,20190130,300012,0.022989,7.12,6.96,14524407,0.2818422
10956,20190130,300098,0.017647,6.92,6.8,24951427,-0.41042194
10957,20190130,300098,0.017647,6.92,6.8,24951427,0.13321623
10958,20190130,300098,0.017647,6.92,6.8,24951427,0.26919726
10959,20190130,300098,0.017647,6.92,6.8,24951427,-0.5008977
10960,20190130,300098,0.017647,6.92,6.8,24951427,-0.16043407
10961,20190130,300308,0.014305,38.29,37.75,5038984,0.0711339
10962,20190130,300308,0.014305,38.29,37.75,5038984,0.26919726
10963,20190130,300450,0.013514,30.0,29.6,8656755,0.26919726
10964,20190130,300450,0.013514,30.0,29.6,8656755,0.03309562
10965,20190130,300450,0.013514,30.0,29.6,8656755,-0.118345775
10966,20190130,300450,0.013514,30.0,29.6,8656755,0.29534355
10967,20190130,300450,0.013514,30.0,29.6,8656755,0.09303678
10968,20190130,300450,0.013514,30.0,29.6,8656755,-0.23279452
