qid_date,total_profit,day_return
20211206,977756.0877,-0.022243912299999967
20211207,1002107.6716,0.024905581469999133
20211208,962296.5185,-0.03972742074355755
20211209,961812.0108,-0.0005034910660959211
20211210,964558.2150000002,0.002855240077232931
20211213,958575.6051000003,-0.006202435277584487
20211214,959719.8162000005,0.0011936576456906844
20211215,975080.5035000006,0.016005387239809814
20211216,957178.8158000006,-0.01835918945742719
20211217,929729.3583000004,-0.02867746031033726
20211220,941883.0376000005,0.013072276562528842
20211221,937454.6997000007,-0.004701579414025331
20211222,918228.2416000008,-0.02050921298506763
20211223,906342.5101000008,-0.012944201628224005
20211224,919866.1636000008,0.014921128987437532
20211227,935536.2977000008,0.017035232645880978
20211228,925420.6016000008,-0.010812724343106
20211229,939880.5778000007,0.015625301808712085
20211230,934315.8324000008,-0.005920694108846701
20211231,899685.3359000009,-0.03706508580834348
20220104,879657.9237000009,-0.022260463076199395
20220105,877788.5092000008,-0.002125160758101257
20220106,862213.571100001,-0.017743383442321986
20220107,883798.9944000009,0.02503489161329426
20220110,860401.7551000009,-0.026473484862792905
20220111,872841.2985000007,0.014457831270409314
20220112,862171.1940000005,-0.01222456421154348
20220113,875797.5548000005,0.015804704326505273
20220114,891584.3246000006,0.018025592459669785
20220117,883331.1836000005,-0.009256713888170766
20220118,875160.5633000003,-0.009249781341015232
20220119,857107.3905000004,-0.0206284121532237
20220120,852580.5897000002,-0.0052814861360131965
20220121,857409.6357999999,0.005664034764970307
20220124,839852.4669999998,-0.020476990305361462
20220125,844514.0078000004,0.005550428180144337
20220126,828263.1743000003,-0.01924282291342244
20220127,826186.1115000007,-0.002507732885450351
20220128,827459.4481000005,0.0015412224706706473
20220207,823117.011000001,-0.005247915302641781
20220208,842739.9191000011,0.023839755269011314
20220209,832148.9081000012,-0.012567354126656946
20220210,812328.9381000011,-0.023817816507449265
20220216,811378.8889000012,-0.00116953755485064
20220217,808976.3839000011,-0.002961014925169219
20220218,804256.083400001,-0.005834905188757026
20220221,802100.7189000009,-0.002679948022137819
20220222,842897.7111000009,0.050862680008501776
20220223,829662.208100001,-0.015702383368353525
20220224,838486.205600001,0.010635650767084814
20220225,842350.854800001,0.004609079045295126
20220228,842809.4227,0.0005443906151289577
20220301,835540.3528,-0.008624808532293124
20220302,819869.4640000003,-0.018755394335515478
20220303,812148.5749000002,-0.009417217543791857
20220304,784805.9608000001,-0.03366700988592736
20220307,759817.0357000002,-0.031840896155435866
20220308,762031.8260000004,0.002914899503351724
20220309,779493.9657000002,0.02291523674498054
20220310,783128.7141000002,0.00466295899639963
20220311,773968.8847999992,-0.011696454407916631
20220314,754400.7780999991,-0.025282807984014374
20220315,773128.6687999989,0.02482485602303741
20220316,779577.505799999,0.008341220886310596
20220317,790243.4392999988,0.013681684528665916
20220318,795411.9301999985,0.006540378120162585
20220321,784539.0986999987,-0.013669434776098955
20220322,787137.0545999988,0.0033114422267863236
20220323,793952.5298999987,0.008658562394147952
20220324,790985.6224999989,-0.0037368826072932673
20220325,789766.9983999991,-0.00154064001333954
20220328,782092.287799999,-0.009717689667393573
20220329,795106.5169999987,0.016640273025333528
20220330,787830.6328999987,-0.009150829410193398
20220331,790158.5391999987,0.0029548309024631674
20220401,777470.1430999986,-0.016058038318293163
20220406,765288.9728999987,-0.015667701593568704
20220407,747141.9340999986,-0.023712662069640712
20220408,725354.3938999983,-0.029161179697730903
20220411,731943.4042999985,0.009083849846932425
20220412,720518.7876999985,-0.015608606530071971
20220413,723099.8255999986,0.003582193752697502
20220414,712520.5631999986,-0.014630431408584242
20220415,714226.1425999991,0.0023937265646630465
20220418,710625.0537999988,-0.0050419448200134595
20220419,701556.0465999991,-0.012762014442784025
20220420,694199.1143999987,-0.010486592248266995
20220421,686755.940399999,-0.010721958362670685
20220422,675166.4645999988,-0.01687568336613148
20220425,669360.8230999978,-0.008598829776654415
20220426,677879.9576999997,0.012727268023466552
20220427,674387.1331999995,-0.00515257083547821
20220428,684835.8023,0.015493577183806999
20220429,687582.4661000014,0.004010689556207183
20220505,686780.6518000014,-0.001166135466699574
20220506,689261.5140000016,0.0036123064816955025
20220509,702198.2127000013,0.01876892650646339
20220510,716131.2870000013,0.01984208169147331
20220511,717310.8995000012,0.001647201457907994
20220512,714823.3071000013,-0.0034679417275464957
20220513,707577.9523000013,-0.010135868162153214
20220516,717015.3129000012,0.01333755605205547
20220517,716594.3191000014,-0.000587147571921572
20220518,718588.5184000015,0.002782884606878669
20220519,734083.1742000014,0.021562626459020136
20220520,740120.0353000016,0.008223674526499181
20220523,710229.7031000017,-0.04038578983729868
20220524,716710.7481000015,0.009125280133612303
20220525,716886.0441000015,0.0002445840256542577
20220526,704441.1781000014,-0.017359615384372095
20220527,718365.5540000015,0.019766555864261837
20220530,729213.3782000017,0.015100702058439908
20220531,731202.6592000017,0.0027279820412928223
20220601,759126.2608000018,0.03818859415876696
20220602,778563.4398000019,0.02560467211280023
20220606,772330.2118000019,-0.008006063066101845
20220607,766156.5991000017,-0.007993488543730378
20220608,745572.3535000016,-0.026866890690728625
20220609,762007.7505000016,0.022044000052906954
20220610,771617.4199000017,0.012610986428543039
20220613,786226.8838000016,0.018933558941545383
20220614,777728.5343000013,-0.01080902939737435
20220615,794111.9901000013,0.021065776909864845
20220616,810411.8742000014,0.02052592619580949
20220617,819417.2290000016,0.011112071635043411
20220620,811773.6201000015,-0.0093281037174776
20220621,816930.9950000014,0.006353218153805744
20220622,853976.8874000015,0.04534763967426657
20220623,855318.5761000016,0.0015711065718475492
20220624,863888.6597000015,0.010019756193156624
20220627,867464.0501000014,0.004138716673560139
20220628,855582.8646000011,-0.013696458658581401
20220629,865860.9346000011,0.012012945122276512
20220630,875991.433100001,0.011699914033747028
20220701,893256.4202000009,0.01970908212983515
20220704,878585.6639000011,-0.01642390244081871
20220705,882022.8800000013,0.003912215098915399
20220706,897946.1573000014,0.01805313406382389
20220707,897724.5788000019,-0.00024676145467979394
20220708,910985.3131000019,0.014771495192574294
20220711,880826.2461000017,-0.03310598597618609
20220712,888820.3274000019,0.009075662010975786
20220713,908068.2673000017,0.021655602720410647
20220714,901013.4458000016,-0.007769043092956526
20220715,915894.9935000017,0.01651645463158091
20220718,915336.2320000016,-0.0006100715736690373
20220719,933693.2653000011,0.020054961945393104
20220720,930266.1016000009,-0.0036705455928281745
20220721,912616.5243000006,-0.01897261145992963
20220722,907324.5938000005,-0.005798635417059946
20220725,906388.3044000004,-0.0010319233121179004
20220726,913558.4842000003,0.00791071526981623
20220727,924516.9072000002,0.011995316325693369
20220728,913623.2508000005,-0.011783079698339282
20220729,917384.6052000003,0.00411696440158048
20220801,899430.8298000003,-0.019570608988021893
20220802,882146.9900000003,-0.019216419125685558
20220803,886671.5432000004,0.005129024132361525
20220804,902851.8211000004,0.018248333358715126
20220805,910329.7284000005,0.008282541082864827
20220808,918046.2799000003,0.008476655501037489
20220809,915574.2562000001,-0.002692700525151653
20220810,922392.5911000003,0.007447058339428492
20220811,905773.7506000004,-0.018017101026560844
20220812,907078.8191000011,0.0014408327677151722
20220815,898925.3865000015,-0.00898867047528393
20220816,895225.5619000011,-0.00411583058567942
20220817,892133.2715000013,-0.0034542025290663445
20220818,879807.8322000013,-0.013815692894489195
20220819,883250.200000003,0.003912636003016514
20220822,879249.7443000037,-0.0045292440352679465
20220823,857858.9874000043,-0.024328419813222986
20220824,854596.0715000046,-0.0038035574003705496
20220825,851997.8564000028,-0.00304028439475662
20220826,852807.4570000055,0.0009502378367752429
20220829,852620.1672000049,-0.00021961557496161601
20220830,846690.3342000059,-0.006954835491954827
20220831,847303.2673000075,0.0007239164960832848
20220901,850354.7853000076,0.0036014472241136524
20220902,849764.9440000082,-0.0006936414190828493
20220905,857005.9885000087,0.008521232313862636
20220906,867695.2858000088,0.012472838513893284
20220907,858780.8433000087,-0.01027370166219247
20220908,867883.2256000089,0.010599191133587411
20220909,860447.159100009,-0.008568049572405246
20220913,865766.0988000089,0.006181599466913524
20220914,835507.1782000089,-0.034950456759556874
20220915,828591.267500009,-0.008277500038837867
20220916,814364.6824000089,-0.01716960539896106
20220919,827271.0315000089,0.01584836545460662
20220920,808796.3348000089,-0.022332096733160868
20220921,822192.1798000089,0.016562692514318036
20220922,800070.4324000089,-0.026905811005622695
20220923,800868.597300009,0.0009976182941866729
20220926,822696.514500009,0.02725530414551039
20220927,799935.875400009,-0.027665899513179208
20220928,809678.6431000088,0.01217943587681696
20220930,789789.3268000088,-0.024564457108378245
20221010,803199.6581000088,0.016979630953402155
20221011,819852.999800009,0.020733750982158097
20221012,831425.9635000088,0.014115900902750738
20221013,848814.9199000086,0.02091461797367795
20221014,857639.7414000087,0.010396638057492736
20221017,873896.1445000089,0.018954815542320046
20221018,878307.5496000089,0.0050479740959652785
20221019,866675.2400000088,-0.01324400502454695
20221020,864318.3385000089,-0.002719474828887342
20221021,860805.4629000089,-0.0040643307488957
20221024,857505.5293000088,-0.003833541656302692
20221025,874681.1791000094,0.02002978314789558
20221026,871505.0647000087,-0.0036311681054675008
20221027,857610.9443000079,-0.015942673155644245
20221028,861391.0644000054,0.004407733046227477
20221031,879614.7400000055,0.021156100118932184
20221101,894013.2542000053,0.016369114278371198
20221102,895454.1997000054,0.0016117719656063038
20221103,912838.8276000054,0.019414312765325428
20221104,906948.1415000054,-0.0064531502406482595
20221107,901808.7498000052,-0.005666687503764097
20221108,904810.2492000051,0.003328310354790303
20221109,886966.2697000051,-0.01972123936016077
20221110,882175.905700005,-0.005400841231110496
20221111,876867.085800005,-0.006017869980009784
20221114,898935.4047000051,0.025167233731741862
20221115,881802.718300005,-0.01905886263954381
20221116,885851.950600005,0.004591993442486091
20221117,884259.0616000051,-0.001798143582481198
20221118,902133.2546000051,0.020213751575989352
20221121,890043.0876000051,-0.013401752943206433
20221122,889021.7196000051,-0.0011475489380566152
20221123,907152.274400005,0.0203938266076979
20221124,868132.081100005,-0.04301393977742953
20221125,868275.8428000051,0.00016559887962899457
20221128,882764.903000005,0.016687162634026313
20221129,871382.507200005,-0.01289402847951692
20221130,878360.8610000049,0.008008370310787305
20221201,888184.408400005,0.01118395392619843
20221202,887139.6228000048,-0.001176316078191777
20221205,882790.9289000048,-0.004901927259515853
20221206,894092.1280000048,0.01280167107525872
20221207,900115.8044000047,0.006737198786744992
20221208,904549.6608000047,0.004925873291332273
20221209,910043.4882000047,0.0060735497873506275
20221212,914310.6176000047,0.004688929106498005
20221213,910174.5288000045,-0.004523723907808333
20221214,931735.7073000044,0.02368905942514859
20221215,935953.1714000044,0.0045264596676469595
20221216,938451.2834000045,0.002669056611308224
20221219,930364.8431000046,-0.008616792840543374
20221220,912051.4397000045,-0.019684109449986564
20221221,895715.8753000046,-0.017910792844505648
20221222,885196.2294000046,-0.01174440041768449
20221223,911029.2218000046,0.029183351150862746
20221226,915722.3979000045,0.005151509949074062
20221227,903143.7903000046,-0.013736267267073483
20221228,909494.5148000047,0.007031797780384937
20221229,898820.6107000047,-0.011736084084407138
20221230,928002.2029000048,0.032466536539781106
20230103,921869.782100005,-0.006608196382331902
20230104,933063.509700005,0.012142417310285241
20230105,918401.959100005,-0.01571334689180363
20230106,936820.0341000049,0.020054481392928307
20230109,944826.7510000048,0.008546696919960586
20230110,918473.5695000049,-0.027892078068394797
20230111,926285.964800005,0.008505846612715239
20230112,933705.4007000049,0.008009876195848286
20230113,932238.4582000052,-0.0015710977990486927
20230116,929951.1638000053,-0.0024535507840089277
20230117,921739.2763000054,-0.008830450264123758
20230118,926608.9108000054,0.005283093196969386
20230119,922761.6737000054,-0.0041519534888547985
20230120,931432.7496000056,0.009396874780496337
20230130,924914.2731000056,-0.006998332947600655
20230131,933283.2779000057,0.009048411342977751
20230201,940955.8488000059,0.00822105258037445
20230202,934941.355600006,-0.006391897353813305
20230203,934512.0660000059,-0.0004591620612658837
20230206,933983.263200006,-0.000565859788481258
20230207,927205.0732000062,-0.007257292787856227
20230208,950173.3498000061,0.024771517395532548
20230209,932796.424100006,-0.018288163632096878
20230210,951078.4850000059,0.01959919702483753
20230213,942544.007700006,-0.008973473203948944
20230214,945614.444300006,0.0032576055599700736
20230215,918479.271300006,-0.028695810606073135
20230216,893866.168700006,-0.026797668024845955
20230217,885289.904100006,-0.009594573438742942
20230220,900618.108400006,0.017314333111685915
20230221,894431.992600006,-0.006868744634715221
20230222,898554.9281000061,0.004609557276697074
20230223,913229.767300006,0.016331599483884497
20230224,909322.0671000062,-0.00427898907802041
20230227,915255.9118000063,0.006525569888482136
20230228,926785.6049000061,0.012597234228539098
20230301,955700.0439000062,0.031198627651451063
20230302,941204.3786000065,-0.01516758881881607
20230303,948322.4811000066,0.007562759653315647
