qid_date,stock_code,Unnamed: 0,real_return,prediction,close,pclose,new_close
20191206,300036,31431,0.011917,-0.37172398,19.53,19.3,19.53
20191206,300383,31432,0.008599,-0.10473767,19.94,19.77,19.94
20191206,300476,31433,0.008553,-0.37172398,15.33,15.2,15.33
20191206,300788,31434,0.001677,-0.37172398,47.78,47.7,47.78
20191206,300073,31435,0.000907,-0.46805495,22.07,22.05,22.07
20191206,300136,31436,-0.011748,-0.20909959,42.9,43.41,42.9
20191209,300451,31437,0.002775,0.6036541,18.07,18.02,18.07
20191209,300014,31438,-0.0026,0.29425508,49.87,50.0,49.87
20191209,300406,31439,-0.00654,0.4758427,16.71,16.82,16.71
20191209,300450,31440,-0.009656,0.060083188,40.0,40.39,40.0
20191209,300450,31441,-0.009656,0.21142551,40.0,40.39,40.0
20191209,300664,31442,-0.01011,-0.35404816,11.75,11.87,11.75
20191210,300601,31443,0.021007,-0.19094944,87.0,85.21,87.0
20191210,300190,31444,0.017107,0.17191425,6.54,6.43,6.54
20191210,300122,31445,0.013194,0.61754024,48.38,47.75,48.38
20191210,300258,31446,0.00289,0.08354678,10.41,10.38,10.41
20191210,300078,31447,-0.000787,-0.2872804,12.7,12.71,12.7
20191210,688166,31448,-0.037945,0.6810287,28.65,29.78,28.65
20191210,688188,31449,-0.042297,-0.15143815,137.44,143.51,137.44
20191211,300319,31450,0.053719,0.17987773,12.75,12.1,12.75
20191211,300601,31451,0.035747,0.37733597,90.11,87.0,90.11
20191211,300406,31452,0.018845,0.06811411,16.76,16.45,16.76
20191211,300036,31453,0.014684,0.17402256,20.04,19.75,20.04
20191211,300122,31454,0.013229,-0.1218749,49.02,48.38,49.02
20191211,300747,31455,-0.000474,0.55321044,105.51,105.56,105.51
20191211,300767,31456,-0.022018,0.08354678,53.3,54.5,53.3
20191212,300379,31457,0.099979,-0.030392608,52.7,47.91,52.7
20191212,300379,31458,0.099979,0.24786231,52.7,47.91,52.7
20191212,300433,31459,0.031227,-0.04707626,14.2,13.77,14.2
20191212,688001,31460,-0.078297,0.17402256,44.38,48.15,44.38
