qid_date,stock_code,Unnamed: 0,real_return,prediction,close,pclose,new_close
20201204,157,146233,0.058708,2.7433853,10.82,10.22,10.82
20201204,603613,146234,0.039647,1.2161009,96.5,92.82,96.5
20201204,603613,146235,0.039647,2.044424,96.5,92.82,96.5
20201204,600845,146236,0.035778,2.614517,63.98,61.77,63.98
20201204,2594,146237,0.019958,2.277376,175.29,171.86,175.29
20201204,603096,146238,0.011321,0.93508047,53.6,53.0,53.6
20201204,603128,146239,0.010088,1.5624576,8.01,7.93,8.01
20201204,603755,146240,0.009742,1.4131788,71.52,70.83,71.52
20201204,998,146241,0.007222,1.0473667,18.13,18.0,18.13
20201204,600066,146242,0.000561,0.5126289,17.83,17.82,17.83
20201204,600066,146243,0.000561,0.66727155,17.83,17.82,17.83
20201204,603816,146244,-0.000776,-2.0066724,77.22,77.28,77.22
20201204,603444,146245,-0.001991,-1.4282914,401.0,401.8,401.0
20201204,601233,146246,-0.003561,-1.8866315,19.59,19.66,19.59
20201204,2472,146247,-0.005384,-2.21033,7.39,7.43,7.39
20201204,605003,146248,-0.005978,-0.45029718,34.92,35.13,34.92
20201204,2389,146249,-0.007497,-0.8039493,27.8,28.01,27.8
20201204,661,146250,-0.007992,-0.9466317,387.28,390.4,387.28
20201204,601168,146251,-0.010949,-1.0576731,13.55,13.7,13.55
20201204,2153,146252,-0.015737,-4.516369,34.4,34.95,34.4
20201204,2,146253,-0.019667,-1.8747995,29.41,30.0,29.41
20201204,2258,146254,-0.022155,-0.19786668,22.51,23.02,22.51
20201204,600383,146255,-0.023304,-1.8848099,14.25,14.59,14.25
20201204,961,146256,-0.030272,-4.4508557,9.61,9.91,9.61
20201204,2571,146257,0.074109,3.4435089,11.45,10.66,11.45
20201204,603279,146258,0.02182,2.9486375,22.01,21.54,22.01
20201204,2938,146259,0.005415,0.552343,55.7,55.4,55.7
20201204,601233,146260,-0.003561,-0.14682257,19.59,19.66,19.59
20201204,513,146261,-0.005414,-1.1596193,44.09,44.33,44.09
20201204,601155,146262,-0.016996,-0.97085875,35.28,35.89,35.28
20201204,2,146263,-0.019667,-1.6792002,29.41,30.0,29.41
20201204,600383,146264,-0.023304,-2.65558,14.25,14.59,14.25
20201204,961,146265,-0.030272,-2.213652,9.61,9.91,9.61
20201204,600104,146266,-0.035658,-1.5221219,24.34,25.24,24.34
20201204,600104,146267,-0.035658,-1.4671503,24.34,25.24,24.34
20201207,625,146268,0.057047,3.9105198,25.2,23.84,25.2
20201207,2643,146269,0.018344,3.9229631,20.54,20.17,20.54
20201207,2594,146270,0.015289,2.4348972,177.97,175.29,177.97
20201207,600887,146271,0.012444,1.9797755,40.68,40.18,40.68
20201207,603369,146272,0.011126,2.11502,51.8,51.23,51.8
20201207,547,146273,0.00308,1.5895897,22.8,22.73,22.8
20201207,600104,146274,0.000822,2.0104108,24.36,24.34,24.36
20201207,526,146275,0.0,-0.6467988,57.6,57.6,57.6
20201207,600704,146276,0.0,-3.5494494,4.55,4.55,4.55
20201207,2563,146277,-0.005176,0.0082466975,9.61,9.66,9.61
20201207,605338,146278,-0.006211,-1.8176826,44.8,45.08,44.8
20201207,2522,146279,-0.008086,-0.9797696,7.36,7.42,7.36
20201207,2940,146280,-0.00851,-0.3647447,45.44,45.83,45.44
20201207,600009,146281,-0.009666,-2.643669,78.89,79.66,78.89
20201207,26,146282,-0.010293,-0.7806205,12.5,12.63,12.5
20201207,600760,146283,-0.010831,-1.3655156,62.1,62.78,62.1
20201207,603970,146284,-0.013825,-1.4438963,21.4,21.7,21.4
20201207,600031,146285,-0.014093,-0.2793025,31.48,31.93,31.48
20201207,2773,146286,-0.014352,-0.563166,42.58,43.2,42.58
20201207,2773,146287,-0.014352,-0.40686157,42.58,43.2,42.58
20201207,603056,146288,-0.018222,-4.0648093,13.47,13.72,13.47
20201207,582,146289,-0.021218,-1.2877907,10.61,10.84,10.61
20201207,605108,146290,-0.027574,-3.912455,26.45,27.2,26.45
20201207,603392,146291,-0.030818,-0.7875428,182.4,188.2,182.4
20201208,2361,146292,0.1,2.1764982,5.17,4.7,5.17
20201208,601015,146293,0.099217,3.2806256,4.21,3.83,4.21
20201208,2878,146294,0.023045,2.2992547,24.86,24.3,24.86
20201208,603916,146295,0.01576,3.2369397,25.78,25.38,25.78
20201208,2152,146296,-0.009205,-0.08483167,11.84,11.95,11.84
20201208,568,146297,-0.009591,-0.9233512,190.01,191.85,190.01
20201208,603396,146298,-0.017892,0.5151142,35.68,36.33,35.68
20201208,157,146299,-0.020772,-1.0298483,9.9,10.11,9.9
20201208,2938,146300,-0.020914,-0.9094632,53.37,54.51,53.37
20201208,2938,146301,-0.020914,-0.4601431,53.37,54.51,53.37
20201208,2236,146302,-0.021572,-1.4164188,20.41,20.86,20.41
20201208,2555,146303,-0.023826,-0.5308956,28.68,29.38,28.68
20201208,2555,146304,-0.023826,-1.0996054,28.68,29.38,28.68
20201208,2555,146305,-0.023826,-0.66602445,28.68,29.38,28.68
20201208,2555,146306,-0.023826,-0.31208843,28.68,29.38,28.68
20201208,601238,146307,-0.024024,-1.7363923,13.0,13.32,13.0
20201208,601238,146308,-0.024024,-1.0863149,13.0,13.32,13.0
20201208,601238,146309,-0.024024,-1.2297649,13.0,13.32,13.0
20201208,600315,146310,-0.024452,-1.6880947,38.3,39.26,38.3
20201208,605338,146311,-0.025446,-0.42609677,43.66,44.8,43.66
20201208,2891,146312,-0.025668,-2.2986128,54.66,56.1,54.66
20201208,600104,146313,-0.027915,-1.1555024,23.68,24.36,23.68
20201208,601633,146314,-0.028582,-4.123235,25.15,25.89,25.15
20201208,601633,146315,-0.028582,-2.3612852,25.15,25.89,25.15
20201208,601633,146316,-0.028582,-3.5666962,25.15,25.89,25.15
20201208,601633,146317,-0.028582,-4.187046,25.15,25.89,25.15
20201208,601633,146318,-0.028582,-2.590693,25.15,25.89,25.15
20201208,2833,146319,-0.032962,0.30257666,41.66,43.08,41.66
20201208,600316,146320,-0.048843,-0.7578169,37.0,38.9,37.0
20201209,2695,146321,0.046228,2.3510768,23.99,22.93,23.99
20201209,603983,146322,0.036901,2.378137,59.29,57.18,59.29
20201209,601021,146323,0.010157,1.3269401,50.72,50.21,50.72
20201209,2563,146324,0.009424,1.7921625,9.64,9.55,9.64
20201209,603103,146325,0.006631,0.8017392,16.7,16.59,16.7
20201209,2024,146326,0.003468,0.89016193,8.68,8.65,8.68
20201209,600570,146327,0.001171,0.030514026,102.59,102.47,102.59
20201209,600570,146328,0.001171,-0.12725678,102.59,102.47,102.59
20201209,600570,146329,0.001171,-0.015643649,102.59,102.47,102.59
20201209,600048,146330,-0.004911,-2.8848097,16.21,16.29,16.21
20201209,600048,146331,-0.004911,-3.162057,16.21,16.29,16.21
20201209,157,146332,-0.007071,-4.3077245,9.83,9.9,9.83
20201209,603136,146333,-0.011719,-0.59970665,27.83,28.16,27.83
20201209,603939,146334,-0.014502,-3.0984638,96.5,97.92,96.5
20201209,600426,146335,-0.018975,-1.3565571,34.64,35.31,34.64
20201209,601633,146336,-0.029821,-3.6816254,24.4,25.15,24.4
20201209,601238,146337,-0.033077,-1.7208748,12.57,13.0,12.57
20201210,603129,146338,0.025991,2.3250723,155.53,151.59,155.53
20201210,625,146339,0.020363,3.9100647,23.05,22.59,23.05
20201210,601088,146340,0.004854,3.8399117,18.63,18.54,18.63
20201210,2304,146341,0.000698,1.9729227,200.64,200.5,200.64
20201210,2973,146342,-0.000809,-0.044187248,24.7,24.72,24.7
20201210,885,146343,-0.001684,0.012151414,11.86,11.88,11.86
20201210,2434,146344,-0.004469,-1.8220325,8.91,8.95,8.91
20201210,600438,146345,-0.004854,-0.84396344,30.75,30.9,30.75
20201210,671,146346,-0.007246,-1.431594,6.85,6.9,6.85
20201210,600019,146347,-0.008117,-0.8499312,6.11,6.16,6.11
20201210,601021,146348,-0.012224,-3.7804375,50.1,50.72,50.1
20201210,2801,146349,-0.012776,0.3378637,34.0,34.44,34.0
20201210,2325,146350,-0.013746,-1.5011731,2.87,2.91,2.87
20201210,157,146351,-0.014242,-2.603483,9.69,9.83,9.69
20201210,600588,146352,-0.019045,-0.56837845,43.78,44.63,43.78
20201210,983,146353,-0.020761,-1.358189,5.66,5.78,5.66
20201210,983,146354,-0.020761,0.14036977,5.66,5.78,5.66
20201210,2555,146355,-0.0218,-1.1761307,27.82,28.44,27.82
20201210,600570,146356,-0.025246,-0.61373675,100.0,102.59,100.0
20201210,600570,146357,-0.025246,-2.007441,100.0,102.59,100.0
20201210,600570,146358,-0.025246,-0.8850353,100.0,102.59,100.0
20201210,2293,146359,-0.026591,-0.7058267,12.08,12.41,12.08
20201210,2466,146360,-0.027689,0.08159622,27.39,28.17,27.39
20201210,2544,146361,-0.031052,-0.98088765,15.29,15.78,15.29
20201210,2607,146362,-0.033264,-0.4280914,37.2,38.48,37.2
20201210,2262,146363,-0.035058,-1.1096932,17.34,17.97,17.34
20201210,2878,146364,-0.045588,-0.63808256,22.82,23.91,22.82
20201211,600732,146365,0.053185,3.2376933,16.04,15.23,16.04
20201211,2973,146366,0.047773,0.97217715,25.88,24.7,25.88
20201211,601100,146367,0.037398,2.2463021,102.08,98.4,102.08
20201211,538,146368,0.032696,0.99965125,113.39,109.8,113.39
20201211,600426,146369,0.025058,0.6107963,35.59,34.72,35.59
20201211,725,146370,0.021654,0.48988318,5.19,5.08,5.19
20201211,2,146371,0.016163,0.11630343,28.92,28.46,28.92
20201211,3016,146372,0.014071,-0.08966662,10.81,10.66,10.81
20201211,603501,146373,0.013104,-0.27961648,235.8,232.75,235.8
20201211,1979,146374,0.007452,-0.6064385,13.52,13.42,13.52
20201211,603323,146375,0.004073,-1.7314252,4.93,4.91,4.93
20201211,601838,146376,-0.000912,-2.9025905,10.96,10.97,10.96
20201211,893,146377,-0.019144,-1.1435932,8.71,8.88,8.71
20201211,603728,146378,0.052667,1.4693156,15.79,15.0,15.79
20201211,601330,146379,0.021182,0.4264053,9.16,8.97,9.16
20201211,2930,146380,0.003354,-1.3179259,20.94,20.87,20.94
20201211,983,146381,-0.040636,-1.0493691,5.43,5.66,5.43
20201214,603025,146382,0.1,3.3058155,15.4,14.0,15.4
20201214,600882,146383,0.085635,3.3333204,46.78,43.09,46.78
20201214,600882,146384,0.085635,2.7043886,46.78,43.09,46.78
20201214,600309,146385,0.04772,3.0222201,84.09,80.26,84.09
20201214,661,146386,0.04672,1.1252426,395.66,378.0,395.66
20201214,603212,146387,0.040872,1.2773126,38.2,36.7,38.2
20201214,603348,146388,0.039761,1.4030948,29.55,28.42,29.55
20201214,600988,146389,0.034898,1.5428528,17.2,16.62,17.2
20201214,2538,146390,0.02707,0.535072,6.45,6.28,6.45
20201214,100,146391,0.021521,0.5817141,7.12,6.97,7.12
20201214,100,146392,0.021521,0.4561246,7.12,6.97,7.12
20201214,601677,146393,0.016739,0.2121016,13.97,13.74,13.97
20201214,3012,146394,0.013032,0.10416193,14.77,14.58,14.77
20201214,2587,146395,0.00354,0.04724313,5.67,5.65,5.67
20201214,601100,146396,0.002841,-0.4278574,102.37,102.08,102.37
20201214,603131,146397,-0.001821,-1.2326854,27.41,27.46,27.41
20201214,2727,146398,-0.00285,-3.6055841,41.98,42.1,41.98
20201214,2967,146399,-0.004209,-0.79270315,28.39,28.51,28.39
20201214,600114,146400,-0.005013,-0.2966826,7.94,7.98,7.94
20201214,601601,146401,-0.01338,-3.1642945,36.87,37.37,36.87
20201214,2841,146402,-0.016791,-2.3663216,107.16,108.99,107.16
20201214,2702,146403,-0.022705,-3.1622107,9.9,10.13,9.9
20201214,2299,146404,-0.03169,-1.2365632,27.5,28.4,27.5
20201214,605358,146405,-0.060176,-0.95181656,124.63,132.61,124.63
20201215,600882,146406,0.041043,1.5685389,48.7,46.78,48.7
20201215,2645,146407,0.032191,1.6623051,9.94,9.63,9.94
20201215,596,146408,0.024679,1.440351,264.48,258.11,264.48
20201215,887,146409,0.015323,1.1699791,12.59,12.4,12.59
20201215,603396,146410,0.013087,1.3631871,43.35,42.79,43.35
20201215,600089,146411,0.008037,1.0247238,8.78,8.71,8.78
20201215,2129,146412,0.004032,0.9718492,24.9,24.8,24.9
20201215,2739,146413,0.001699,0.75538635,17.69,17.66,17.69
20201215,600660,146414,-0.002759,-1.9623915,39.76,39.87,39.76
20201215,603686,146415,-0.002971,-1.666681,16.78,16.83,16.78
20201215,600426,146416,-0.007559,-0.7659465,35.45,35.72,35.45
20201215,2555,146417,-0.011458,-0.86038244,28.47,28.8,28.47
20201215,2555,146418,-0.011458,-1.155006,28.47,28.8,28.47
20201215,603993,146419,-0.014831,-0.86170894,4.65,4.72,4.65
20201215,2387,146420,-0.015079,-2.2238405,12.41,12.6,12.41
20201215,600395,146421,-0.023199,-0.57105875,8.0,8.19,8.0
20201215,600395,146422,-0.023199,-1.2832464,8.0,8.19,8.0
20201215,555,146423,-0.035398,-3.713633,16.35,16.95,16.35
20201215,2027,146424,-0.041165,-0.11664511,9.55,9.96,9.55
20201216,600276,146425,0.084218,1.3794849,105.18,97.01,105.18
20201216,2023,146426,0.053376,2.359188,16.38,15.55,16.38
20201216,2080,146427,0.052174,1.524222,20.57,19.55,20.57
20201216,2645,146428,0.039235,2.0757651,10.33,9.94,10.33
20201216,600176,146429,0.036025,0.9514201,16.68,16.1,16.68
20201216,568,146430,0.033195,1.5238569,204.8,198.22,204.8
20201216,2709,146431,0.026042,1.6359581,96.53,94.08,96.53
20201216,600988,146432,0.023645,1.1104939,17.75,17.34,17.75
20201216,601155,146433,0.021035,0.7020974,35.92,35.18,35.92
20201216,600624,146434,0.010689,1.2412629,8.51,8.42,8.51
20201216,2026,146435,0.009346,0.40623698,11.88,11.77,11.88
20201216,600496,146436,0.007634,0.7900808,5.28,5.24,5.28
20201216,66,146437,0.007463,0.09441918,16.2,16.08,16.2
20201216,596,146438,0.00276,0.69996434,265.21,264.48,265.21
20201216,2555,146439,-0.003864,-0.8206825,28.36,28.47,28.36
20201216,600395,146440,-0.005,-1.1481551,7.96,8.0,7.96
20201216,656,146441,-0.005464,-1.914917,7.28,7.32,7.28
20201216,2335,146442,-0.006911,-1.5753374,22.99,23.15,22.99
