qid_date,stock_code,Unnamed: 0,real_return,prediction,close,pclose,new_close
20191206,300036,31431,0.011917,3.8993783,19.53,19.3,19.53
20191206,300383,31432,0.008599,3.1548011,19.94,19.77,19.94
20191206,300476,31433,0.008553,0.98642296,15.33,15.2,15.33
20191206,300788,31434,0.001677,-0.44721037,47.78,47.7,47.78
20191206,300073,31435,0.000907,-2.0039847,22.07,22.05,22.07
20191206,300136,31436,-0.011748,-5.5992656,42.9,43.41,42.9
20191209,300451,31437,0.002775,2.073298,18.07,18.02,18.07
20191209,300014,31438,-0.0026,-2.1347501,49.87,50.0,49.87
20191209,300406,31439,-0.00654,0.5117081,16.71,16.82,16.71
20191209,300450,31440,-0.009656,-1.3438367,40.0,40.39,40.0
20191209,300450,31441,-0.009656,-1.9548053,40.0,40.39,40.0
20191209,300664,31442,-0.01011,-1.3567473,11.75,11.87,11.75
20191210,300601,31443,0.021007,1.7103168,87.0,85.21,87.0
20191210,300190,31444,0.017107,2.1144862,6.54,6.43,6.54
20191210,300122,31445,0.013194,1.3172551,48.38,47.75,48.38
20191210,300258,31446,0.00289,0.9468574,10.41,10.38,10.41
20191210,300078,31447,-0.000787,0.12755935,12.7,12.71,12.7
20191210,688166,31448,-0.037945,-0.5107885,28.65,29.78,28.65
20191210,688188,31449,-0.042297,-0.23709281,137.44,143.51,137.44
20191211,300319,31450,0.053719,1.2454143,12.75,12.1,12.75
20191211,300601,31451,0.035747,0.59025663,90.11,87.0,90.11
20191211,300406,31452,0.018845,0.2433243,16.76,16.45,16.76
20191211,300036,31453,0.014684,-0.22012764,20.04,19.75,20.04
20191211,300122,31454,0.013229,-1.6772074,49.02,48.38,49.02
20191211,300747,31455,-0.000474,-3.708179,105.51,105.56,105.51
20191211,300767,31456,-0.022018,-2.2684314,53.3,54.5,53.3
20191212,300379,31457,0.099979,-0.041638672,52.7,47.91,52.7
20191212,300379,31458,0.099979,0.87494636,52.7,47.91,52.7
20191212,300433,31459,0.031227,-1.0184687,14.2,13.77,14.2
20191212,688001,31460,-0.078297,-5.4452214,44.38,48.15,44.38
20191213,300190,31461,0.014881,1.7944751,6.82,6.72,6.82
20191213,300450,31462,0.002035,0.1705534,39.39,39.31,39.39
20191213,300416,31463,-0.003912,-2.0790944,28.01,28.12,28.01
20191213,300792,31464,-0.015545,-0.21793693,151.99,154.39,151.99
20191213,300349,31465,0.030464,5.5520644,15.56,15.1,15.56
20191213,300623,31466,0.028357,2.3134818,30.1,29.27,30.1
20191213,688019,31467,0.008671,0.92096585,127.96,126.86,127.96
20191216,300088,31468,0.068627,2.2396615,10.9,10.2,10.9
20191216,300455,31469,0.061489,2.3939605,9.84,9.27,9.84
20191216,300450,31470,0.035796,1.7944885,40.8,39.39,40.8
20191216,300324,31471,0.031022,1.175963,5.65,5.48,5.65
20191216,300347,31472,0.011994,0.37417307,64.97,64.2,64.97
20191216,300596,31473,0.007684,0.15263729,35.41,35.14,35.41
20191216,300251,31474,0.002542,0.036740765,11.83,11.8,11.83
20191216,300033,31475,-0.00877,-2.9027066,113.03,114.03,113.03
20191216,300192,31476,-0.012899,-3.1731389,16.07,16.28,16.07
20191216,300770,31477,-0.055151,-3.660559,116.84,123.66,116.84
20191217,300456,31478,0.100124,4.008028,26.7,24.27,26.7
20191217,300567,31479,0.020491,2.9965863,50.3,49.29,50.3
20191217,300113,31480,0.013878,1.6390831,26.3,25.94,26.3
20191217,688008,31481,0.011391,1.3321208,75.47,74.62,75.47
20191217,688008,31482,0.011391,1.3534198,75.47,74.62,75.47
20191217,300016,31483,0.003521,-0.050391294,8.55,8.52,8.55
20191217,300035,31484,-0.008415,-2.0676587,7.07,7.13,7.07
20191217,300078,31485,-0.01063,-0.7728493,13.03,13.17,13.03
20191217,300078,31486,-0.01063,-0.8722069,13.03,13.17,13.03
20191217,300347,31487,-0.013391,-2.3053334,64.1,64.97,64.1
20191218,688299,31488,0.006115,2.5516677,18.1,17.99,18.1
20191218,300261,31489,0.0,-0.24649785,4.55,4.55,4.55
20191218,688016,31490,-0.002206,-0.47139,140.2,140.51,140.2
20191218,300433,31491,-0.022,-1.3377198,14.67,15.0,14.67
20191219,300136,31492,0.008362,4.140158,44.62,44.25,44.62
20191219,300137,31493,0.003932,3.1559184,7.66,7.63,7.66
20191219,300558,31494,-0.011704,-1.0951519,66.71,67.5,66.71
20191219,300476,31495,-0.022896,0.75450075,17.07,17.47,17.07
20191219,688258,31496,-0.030168,-2.399509,91.3,94.14,91.3
20191219,300496,31497,-0.057634,0.1640645,46.6,49.45,46.6
20191220,300455,31498,0.024528,2.937094,10.86,10.6,10.86
20191220,300059,31499,-0.022861,-0.36095858,14.96,15.31,14.96
20191220,300010,31500,-0.024942,-0.9270252,12.51,12.83,12.51
20191220,300590,31501,-0.030172,-0.98740953,36.0,37.12,36.0
20191220,300590,31502,-0.030172,-0.1270924,36.0,37.12,36.0
20191220,688066,31503,-0.057825,-1.7723441,35.52,37.7,35.52
20191220,300363,31504,0.002203,2.2719052,13.65,13.62,13.65
20191223,300661,31505,0.1,2.680422,284.9,259.0,284.9
20191223,300661,31506,0.1,2.1404996,284.9,259.0,284.9
20191223,300661,31507,0.1,2.6192517,284.9,259.0,284.9
20191223,300750,31508,0.071044,1.2466478,99.5,92.9,99.5
20191223,300473,31509,0.033219,-0.09319128,45.1,43.65,45.1
20191223,300259,31510,0.018957,-0.2617921,4.3,4.22,4.3
20191223,300259,31511,0.018957,-1.625893,4.3,4.22,4.3
20191223,300261,31512,0.018605,-2.7693524,4.38,4.3,4.38
20191223,300019,31513,0.015576,-3.9278283,9.78,9.63,9.78
20191224,300725,31514,0.018831,4.4286137,67.09,65.85,67.09
20191224,300383,31515,0.011801,3.34858,19.72,19.49,19.72
20191224,300449,31516,0.003646,2.299566,11.01,10.97,11.01
20191224,300294,31517,-0.019471,-0.06972925,32.23,32.87,32.23
20191224,300294,31518,-0.019471,-2.2072318,32.23,32.87,32.23
20191224,300294,31519,-0.019471,0.037953086,32.23,32.87,32.23
20191224,300294,31520,-0.019471,0.22358695,32.23,32.87,32.23
20191224,300294,31521,-0.019471,-0.2097896,32.23,32.87,32.23
20191224,300294,31522,-0.019471,-0.25796923,32.23,32.87,32.23
20191225,300709,31523,0.026895,2.3107884,105.0,102.25,105.0
20191225,300783,31524,0.011858,2.4958656,64.85,64.09,64.85
20191225,300010,31525,0.005512,1.1986734,12.77,12.7,12.77
20191225,300294,31526,0.004344,-0.3711942,32.37,32.23,32.37
20191225,300294,31527,0.004344,0.36482123,32.37,32.23,32.37
20191225,300450,31528,0.003219,-1.1282148,46.75,46.6,46.75
20191225,300014,31529,-0.004798,-1.8797731,51.86,52.11,51.86
20191225,300014,31530,-0.004798,-1.7573644,51.86,52.11,51.86
20191226,300457,31531,-0.0075,-0.29297715,31.76,32.0,31.76
20191226,300227,31532,-0.014793,0.39714384,13.32,13.52,13.32
20191226,300450,31533,-0.020321,0.69833755,45.8,46.75,45.8
20191226,300383,31534,-0.020655,1.1461568,19.44,19.85,19.44
20191226,300001,31535,-0.027222,-0.18053666,17.51,18.0,17.51
20191226,300783,31536,-0.03485,-0.4570364,62.59,64.85,62.59
20191226,300451,31537,-0.04022,1.285974,17.42,18.15,17.42
20191226,300767,31538,-0.053762,0.4670694,61.25,64.73,61.25
20191227,300483,31539,0.025566,2.1778014,38.51,37.55,38.51
20191227,300251,31540,0.0121,1.5811982,11.71,11.57,11.71
20191227,300590,31541,0.004415,1.1481965,36.4,36.24,36.4
20191227,300122,31542,-0.009015,-0.023570234,48.37,48.81,48.37
20191227,300122,31543,-0.009015,-3.3024619,48.37,48.81,48.37
20191227,300416,31544,-0.017002,-1.6692251,31.8,32.35,31.8
20191227,300793,31545,-0.088152,-2.0334072,48.1,52.75,48.1
20191227,300036,31546,0.024103,2.0513506,19.97,19.5,19.97
20191227,300639,31547,-0.002123,0.06863714,23.5,23.55,23.5
20191230,300618,31548,0.033752,2.047598,82.39,79.7,82.39
20191230,688029,31549,0.02863,2.22082,160.6,156.13,160.6
20191230,300244,31550,0.013743,0.8973503,22.13,21.83,22.13
20191230,300212,31551,0.00814,0.62018234,33.44,33.17,33.44
20191230,300559,31552,0.003425,-0.04764004,29.3,29.2,29.3
20191230,300525,31553,-0.002308,-0.95540583,38.9,38.99,38.9
20191230,300473,31554,-0.018523,-1.9363927,43.45,44.27,43.45
20191231,300785,31555,0.099986,2.5757318,158.42,144.02,158.42
20191231,688039,31556,0.096867,2.4705412,91.04,83.0,91.04
20191231,300229,31557,0.05814,1.6893966,13.65,12.9,13.65
20191231,300590,31558,0.046434,1.1229289,37.86,36.18,37.86
20191231,300497,31559,0.032326,-0.017011294,19.48,18.87,19.48
20191231,300616,31560,0.028046,-0.8416812,76.61,74.52,76.61
20191231,300616,31561,0.028046,-0.2483572,76.61,74.52,76.61
20191231,300496,31562,0.02747,-0.6207806,46.38,45.14,46.38
20191231,300422,31563,0.011472,-3.526835,10.58,10.46,10.58
20191231,300450,31564,0.010458,-5.7636247,45.41,44.94,45.41
20200102,300259,31565,0.100656,2.029414,5.03,4.57,5.03
20200102,300146,31566,0.099814,0.781843,17.74,16.13,17.74
20200102,300119,31567,0.050847,1.6719404,15.5,14.75,15.5
20200102,300320,31568,0.016427,1.4916384,4.95,4.87,4.95
20200102,300290,31569,0.012422,0.7852145,6.52,6.44,6.52
20200102,300482,31570,0.000938,0.6549608,53.35,53.3,53.35
20200102,300616,31571,0.000914,0.40392375,76.68,76.61,76.68
20200102,300770,31572,-0.001169,-1.8103514,136.69,136.85,136.69
20200102,300664,31573,-0.002335,-1.2941269,12.82,12.85,12.82
20200102,300496,31574,-0.005821,-0.6494412,46.11,46.38,46.11
20200102,300496,31575,-0.005821,-1.7930975,46.11,46.38,46.11
20200102,300142,31576,-0.008167,-0.8404153,30.36,30.61,30.36
20200102,300725,31577,-0.009213,-0.32893342,67.75,68.38,67.75
20200102,688363,31578,-0.01964,-2.321433,83.36,85.03,83.36
20200103,300596,31579,0.073042,3.8835952,38.49,35.87,38.49
20200103,300188,31580,0.027668,2.321926,18.2,17.71,18.2
20200103,300783,31581,0.022896,1.1953318,68.8,67.26,68.8
20200103,300413,31582,0.013469,0.7807305,39.88,39.35,39.88
20200103,300683,31583,0.009521,0.28769276,30.75,30.46,30.75
20200103,300422,31584,0.007554,-0.35582405,10.67,10.59,10.67
20200103,300142,31585,-0.027997,-1.1800169,29.51,30.36,29.51
20200103,300146,31586,-0.034949,-0.6364707,17.12,17.74,17.12
20200103,300125,31587,-0.060073,-0.82562965,15.49,16.48,15.49
20200103,300596,31588,0.073042,1.7611977,38.49,35.87,38.49
20200103,300607,31589,0.014327,1.1097494,48.85,48.16,48.85
20200103,300773,31590,-0.029397,-1.266256,79.57,81.98,79.57
20200106,300015,31591,0.016866,5.0708156,39.19,38.54,39.19
20200106,300122,31592,0.007672,-0.03921017,56.48,56.05,56.48
20200106,300122,31593,0.007672,-0.6466646,56.48,56.05,56.48
20200106,300122,31594,0.007672,0.6015755,56.48,56.05,56.48
20200106,300122,31595,0.007672,0.29413012,56.48,56.05,56.48
20200106,300088,31596,0.005034,-2.7762363,11.98,11.92,11.98
20200107,300782,31597,0.08151,3.4243188,408.8,377.99,408.8
20200107,300036,31598,0.06043,1.5820092,25.62,24.16,25.62
20200107,300598,31599,0.020226,2.4527879,135.69,133.0,135.69
20200107,688029,31600,0.003883,1.4705594,160.3,159.68,160.3
20200107,300738,31601,-0.011844,-1.8157862,35.04,35.46,35.04
20200107,300617,31602,-0.012561,-0.1983448,28.3,28.66,28.3
20200107,300596,31603,-0.013202,-0.33035576,38.12,38.63,38.12
20200107,300388,31604,-0.024857,-0.097731784,10.2,10.46,10.2
20200107,300788,31605,-0.026812,-1.5658908,49.0,50.35,49.0
20200107,300498,31606,-0.029804,-1.5103843,37.11,38.25,37.11
20200107,300498,31607,-0.029804,-1.7473375,37.11,38.25,37.11
20200107,300398,31608,-0.043791,-2.0307662,14.63,15.3,14.63
20200108,300122,31609,0.028129,1.9690834,58.48,56.88,58.48
20200108,300496,31610,0.024405,-0.18651067,49.95,48.76,49.95
20200108,300496,31611,0.024405,-0.11090219,49.95,48.76,49.95
20200108,300674,31612,-0.009871,-1.5902747,33.1,33.43,33.1
20200109,300772,31613,0.029249,4.302482,18.65,18.12,18.65
20200109,300772,31614,0.029249,3.2244499,18.65,18.12,18.65
20200109,300015,31615,0.007722,1.4924433,41.76,41.44,41.76
20200109,300384,31616,-0.009901,0.05285748,18.0,18.18,18.0
20200109,300036,31617,-0.013436,-1.7352978,25.7,26.05,25.7
20200109,300119,31618,-0.015729,-0.15625548,16.27,16.53,16.27
20200109,300496,31619,-0.016817,-2.4544036,49.11,49.95,49.11
20200109,300496,31620,-0.016817,-0.40026057,49.11,49.95,49.11
20200110,300019,31621,0.099798,2.2081053,10.91,9.92,10.91
